strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,OLMA,2026-01-02,25.040001,24.870001,0.17,2026-01-02,24.870001,same_day_stop_loss,407,10191.28,-69.19,-0.006789,-1.0,-3.470588,3.529401,0,99.0,setup_rsi2=0.83; next_open_entry; avg_value_10=46.5079M; adr20=8.1417; close=25.2800; ma50=20.2096
rsi2,COGT,2026-01-02,35.639999,34.181999,1.458,2026-01-02,34.181999,same_day_stop_loss,286,10193.04,-416.99,-0.040909,-1.0,-1.069957,0.171468,0,98.0,setup_rsi2=1.63; next_open_entry; avg_value_10=88.8483M; adr20=5.3051; close=34.7400; ma50=31.9364
rsi2,ARWR,2026-01-02,66.300003,66.0,0.300003,2026-01-02,66.0,same_day_stop_loss,153,10143.9,-45.9,-0.004525,-1.0,-4.333299,6.483266,0,98.0,setup_rsi2=3.67; next_open_entry; avg_value_10=104.2913M; adr20=5.3657; close=67.7900; ma50=53.0727
rsi2,IDR,2026-01-02,40.959999,39.470001,1.489998,2026-01-02,39.470001,same_day_stop_loss,248,10158.08,-369.52,-0.036377,-1.0,-1.897318,0.409397,0,96.0,setup_rsi2=4.91; next_open_entry; avg_value_10=42.6756M; adr20=8.0680; close=41.1300; ma50=37.3468
rsi2,ENVA,2026-01-02,158.0,156.410004,1.589996,2026-01-02,156.410004,same_day_stop_loss,64,10112.0,-101.76,-0.010063,-1.0,-1.509434,3.006295,0,92.0,setup_rsi2=3.19; next_open_entry; avg_value_10=38.2184M; adr20=3.2627; close=161.9600; ma50=136.9652
rsi2,VIAV,2026-01-02,18.049999,17.780001,0.269999,2026-01-02,17.780001,same_day_stop_loss,565,10198.25,-152.55,-0.014958,-1.0,-1.18519,0.481488,0,90.0,setup_rsi2=4.20; next_open_entry; avg_value_10=39.8438M; adr20=3.6118; close=18.1500; ma50=17.1784
rsi2,SITM,2026-01-02,365.570007,352.420013,13.149994,2026-01-05,352.420013,stop_loss,27,9870.39,-355.05,-0.035971,-1.0,-2.768062,1.314069,3,94.0,setup_rsi2=2.47; next_open_entry; avg_value_10=92.0288M; adr20=4.5676; close=369.9600; ma50=319.2238
rsi2,FN,2026-01-02,464.73999,454.170013,10.569977,2026-01-05,454.170013,stop_loss,21,9759.54,-221.97,-0.022744,-1.0,-2.443713,2.596032,3,92.0,setup_rsi2=3.52; next_open_entry; avg_value_10=201.8401M; adr20=4.7368; close=479.4200; ma50=450.8620
rsi2,COGT,2026-01-05,34.59,34.080002,0.509998,2026-01-05,34.080002,same_day_stop_loss,295,10204.05,-150.45,-0.014744,-1.0,-3.254912,0.294122,0,98.0,setup_rsi2=0.99; next_open_entry; avg_value_10=88.7741M; adr20=5.3642; close=34.2600; ma50=32.3246
rsi2,WVE,2026-01-05,15.74,15.52,0.219999,2026-01-05,15.52,same_day_stop_loss,649,10215.26,-142.78,-0.013977,-1.0,-5.818199,1.181823,0,98.0,setup_rsi2=3.79; next_open_entry; avg_value_10=47.1352M; adr20=11.1669; close=15.0000; ma50=11.2042
rsi2,NUVB,2026-01-05,8.5,8.27,0.23,2026-01-05,8.27,same_day_stop_loss,1202,10217.0,-276.46,-0.027059,-1.0,-2.021744,0.52174,0,98.0,setup_rsi2=3.98; next_open_entry; avg_value_10=48.1719M; adr20=5.6843; close=8.5900; ma50=7.0750
rsi2,VERA,2026-01-05,48.220001,47.939999,0.280003,2026-01-05,47.939999,same_day_stop_loss,211,10174.42,-59.08,-0.005807,-1.0,-7.464217,1.392842,0,95.0,setup_rsi2=3.11; next_open_entry; avg_value_10=59.9481M; adr20=5.7758; close=47.0700; ma50=37.6770
rsi2,KYMR,2026-01-05,72.589996,72.154999,0.434998,2026-01-05,72.154999,same_day_stop_loss,140,10162.6,-60.9,-0.005993,-1.0,-5.149449,2.160937,0,92.0,setup_rsi2=0.34; next_open_entry; avg_value_10=58.7727M; adr20=5.4888; close=72.4100; ma50=70.7496
rsi2,LQDA,2026-01-05,31.360001,30.76,0.6,2026-01-05,30.76,same_day_stop_loss,325,10192.0,-195.0,-0.019133,-1.0,-1.799999,1.98333,0,91.0,setup_rsi2=3.08; next_open_entry; avg_value_10=40.0494M; adr20=4.8223; close=32.1500; ma50=30.3002
rsi2,NRIX,2026-01-05,18.059999,17.860001,0.199999,2026-01-05,17.860001,same_day_stop_loss,565,10203.9,-113.0,-0.011074,-1.0,-5.000029,0.0,0,90.0,setup_rsi2=1.74; next_open_entry; avg_value_10=26.8392M; adr20=5.4713; close=17.4900; ma50=15.9227
rsi2,TPC,2026-01-02,67.853441,66.714388,1.139053,2026-01-06,71.380068,atr_trail_stop,150,10178.02,528.99,0.051974,3.096105,-0.263157,4.210517,4,91.0,setup_rsi2=4.14; next_open_entry; avg_value_10=26.8654M; adr20=3.4347; close=69.2922; ma50=66.2449
rsi2,AEIS,2026-01-02,215.584891,208.926918,6.657973,2026-01-06,227.885057,atr_trail_stop,47,10132.49,578.11,0.057055,1.847434,0.0,2.454962,4,91.0,setup_rsi2=2.84; next_open_entry; avg_value_10=60.9481M; adr20=3.3778; close=221.9230; ma50=210.1222
rsi2,ASM,2026-01-05,6.13,5.73,0.4,2026-01-06,6.16,atr_trail_stop,1667,10218.71,50.01,0.004894,0.074999,-0.225,0.849999,1,95.0,setup_rsi2=2.32; next_open_entry; avg_value_10=34.6580M; adr20=6.4431; close=6.0600; ma50=5.3562
rsi2,RIGL,2026-01-05,41.700001,40.5,1.200001,2026-01-06,41.5,atr_trail_stop,245,10216.5,-49.0,-0.004796,-0.166667,-0.991668,1.466664,1,90.0,setup_rsi2=3.35; next_open_entry; avg_value_10=27.7919M; adr20=5.4865; close=41.1900; ma50=40.7646
rsi2,ABVX,2026-01-06,123.510002,121.019997,2.490005,2026-01-06,121.019997,same_day_stop_loss,82,10127.82,-204.18,-0.02016,-1.0,-2.935739,0.429718,0,99.0,setup_rsi2=1.64; next_open_entry; avg_value_10=236.3419M; adr20=6.1835; close=119.1000; ma50=116.5253
rsi2,VERA,2026-01-06,46.849998,46.130001,0.719997,2026-01-06,46.130001,same_day_stop_loss,217,10166.45,-156.24,-0.015368,-1.0,-1.875005,0.991671,0,95.0,setup_rsi2=1.52; next_open_entry; avg_value_10=54.2730M; adr20=5.6761; close=46.5200; ma50=38.0434
rsi2,KYMR,2026-01-06,70.660004,70.349998,0.310005,2026-01-06,70.349998,same_day_stop_loss,144,10175.04,-44.64,-0.004387,-1.0,-5.096695,10.177245,0,93.0,setup_rsi2=0.30; next_open_entry; avg_value_10=53.9491M; adr20=5.6649; close=73.4600; ma50=71.0636
rsi2,JMIA,2025-12-30,11.61,11.48,0.13,2026-01-07,14.091488,atr_trail_stop,877,10181.97,2176.27,0.213737,19.088357,-0.461534,22.153828,8,96.0,setup_rsi2=3.93; next_open_entry; avg_value_10=39.4592M; adr20=6.5495; close=12.2200; ma50=11.4262
rsi2,TER,2026-01-02,199.206703,193.319159,5.887545,2026-01-07,225.515705,atr_trail_stop,51,10159.54,1341.76,0.132069,4.468586,-0.005093,5.156193,5,94.0,setup_rsi2=4.42; next_open_entry; avg_value_10=489.1647M; adr20=2.9753; close=207.4733; ma50=181.2653
rsi2,FORM,2026-01-02,57.849998,55.720001,2.129997,2026-01-07,62.830002,atr_trail_stop,176,10181.6,876.48,0.086085,2.338033,0.0,4.046955,5,92.0,setup_rsi2=2.54; next_open_entry; avg_value_10=47.0010M; adr20=3.2195; close=59.1900; ma50=53.5072
rsi2,ALMS,2026-01-06,22.200001,7.85,14.350001,2026-01-07,17.389999,atr_trail_stop,460,10212.0,-2212.6,-0.216667,-0.335192,-0.482927,0.006969,1,99.0,setup_rsi2=0.26; next_open_entry; avg_value_10=113.6452M; adr20=8.9872; close=16.2300; ma50=8.0904
rsi2,WVE,2026-01-06,19.049999,14.46,4.589999,2026-01-07,14.83,atr_trail_stop,536,10210.8,-2261.92,-0.221522,-0.91939,-0.91939,0.098039,1,98.0,setup_rsi2=1.60; next_open_entry; avg_value_10=63.4895M; adr20=12.3988; close=15.1500; ma50=11.3662
rsi2,VRDN,2026-01-06,29.690001,28.959999,0.730001,2026-01-07,30.43322,atr_trail_stop,343,10183.67,254.92,0.025033,1.018107,0.0,2.43835,1,92.0,setup_rsi2=3.67; next_open_entry; avg_value_10=39.3890M; adr20=3.4377; close=30.7200; ma50=29.4616
rsi2,MDB,2026-01-05,404.01001,392.5,11.51001,2026-01-08,437.332739,atr_trail_stop,25,10100.25,833.07,0.08248,2.895109,-0.273677,3.536921,3,91.0,setup_rsi2=0.61; next_open_entry; avg_value_10=506.0642M; adr20=3.0796; close=420.8200; ma50=379.2326
rsi2,RHLD,2026-01-06,185.0,181.0,4.0,2026-01-08,203.297455,atr_trail_stop,55,10175.0,1006.36,0.098905,4.574364,-0.625,6.497501,2,99.0,setup_rsi2=1.82; next_open_entry; avg_value_10=25.0012M; adr20=6.5043; close=202.1800; ma50=174.0080
rsi2,CAPR,2026-01-06,24.73,24.34,0.389999,2026-01-08,25.860001,atr_trail_stop,412,10188.76,465.56,0.045694,2.897443,-0.179487,5.666678,2,99.0,setup_rsi2=1.11; next_open_entry; avg_value_10=34.1978M; adr20=6.9738; close=26.1300; ma50=15.9350
rsi2,COGT,2026-01-06,34.459999,32.93,1.529999,2026-01-08,35.470001,atr_trail_stop,296,10200.16,298.96,0.029309,0.660133,-0.464052,1.663401,2,98.0,setup_rsi2=0.67; next_open_entry; avg_value_10=77.0253M; adr20=5.3335; close=34.7800; ma50=32.7234
rsi2,KOD,2026-01-06,24.35,23.92,0.43,2026-01-08,26.75,atr_trail_stop,419,10202.65,1005.6,0.098563,5.581391,-0.930231,8.74418,2,98.0,setup_rsi2=3.11; next_open_entry; avg_value_10=31.1252M; adr20=8.7745; close=25.0500; ma50=22.6776
rsi2,RVMD,2026-01-06,78.510002,76.279999,2.230003,2026-01-08,95.209999,atr_trail_stop,129,10127.79,2154.3,0.212712,7.488777,-0.336322,15.210739,2,94.0,setup_rsi2=2.30; next_open_entry; avg_value_10=131.4489M; adr20=3.0679; close=79.8500; ma50=71.9012
rsi2,ABVX,2026-01-07,124.860001,116.199997,8.660004,2026-01-08,116.199997,stop_loss,82,10238.52,-710.12,-0.069358,-1.0,-1.837182,0.542494,1,99.0,setup_rsi2=0.99; next_open_entry; avg_value_10=198.1550M; adr20=6.2265; close=126.4800; ma50=117.2397
rsi2,NUVB,2026-01-07,8.5,8.4,0.1,2026-01-08,8.4,stop_loss,1206,10251.0,-120.6,-0.011765,-1.0,-1.49999,5.94998,1,98.0,setup_rsi2=4.35; next_open_entry; avg_value_10=43.8047M; adr20=5.5662; close=8.8400; ma50=7.2368
rsi2,VERA,2026-01-07,47.720001,45.5,2.220001,2026-01-08,48.439999,atr_trail_stop,214,10212.08,154.08,0.015088,0.324323,-0.198199,1.382882,1,96.0,setup_rsi2=1.11; next_open_entry; avg_value_10=52.1337M; adr20=5.6267; close=48.6800; ma50=38.4326
rsi2,FLYX,2026-01-08,6.08,3.08,3.0,2026-01-09,6.91,atr_trail_stop,1681,10220.48,1395.23,0.136513,0.276667,-0.116667,0.933333,1,99.0,setup_rsi2=1.36; next_open_entry; avg_value_10=83.5699M; adr20=13.6674; close=7.2300; ma50=3.5952
rsi2,STOK,2026-01-13,29.01,25.209999,3.800001,2026-01-15,29.985591,atr_trail_stop,352,10211.52,343.41,0.033629,0.256734,-0.194737,0.706579,2,93.0,setup_rsi2=4.92; next_open_entry; avg_value_10=27.5149M; adr20=6.4514; close=30.5800; ma50=30.0704
rsi2,JMIA,2026-01-16,12.95,12.71,0.24,2026-01-16,12.71,same_day_stop_loss,790,10230.5,-189.6,-0.018533,-1.0,-3.166671,0.0,0,94.0,setup_rsi2=2.66; next_open_entry; avg_value_10=42.5034M; adr20=5.2368; close=12.4500; ma50=12.0396
rsi2,PACS,2026-01-21,36.02,35.032001,0.987999,2026-01-21,35.032001,same_day_stop_loss,284,10229.68,-280.59,-0.027429,-1.0,-1.58907,0.49595,0,98.0,setup_rsi2=1.37; next_open_entry; avg_value_10=44.0481M; adr20=4.8202; close=36.0700; ma50=31.5226
rsi2,JMIA,2026-01-21,12.57,11.88,0.69,2026-01-23,12.6,atr_trail_stop,814,10231.98,24.42,0.002387,0.043479,-0.666667,0.753624,2,93.0,setup_rsi2=1.41; next_open_entry; avg_value_10=33.9825M; adr20=5.2602; close=12.5200; ma50=12.1110
rsi2,SPHR,2026-01-22,96.489998,90.760002,5.729996,2026-01-23,98.205923,atr_trail_stop,106,10227.94,181.89,0.017783,0.299464,-0.205934,0.650961,1,93.0,setup_rsi2=4.87; next_open_entry; avg_value_10=79.7249M; adr20=3.7510; close=98.3800; ma50=87.6962
rsi2,WULF,2026-01-23,12.85,12.5,0.35,2026-01-23,12.5,same_day_stop_loss,796,10228.6,-278.6,-0.027237,-1.0,-1.657141,3.799996,0,94.0,setup_rsi2=3.45; next_open_entry; avg_value_10=318.0664M; adr20=7.1503; close=14.1200; ma50=13.1678
rsi2,CAPR,2026-01-26,23.030001,23.01,0.02,2026-01-26,23.01,same_day_stop_loss,448,10317.44,-8.96,-0.000868,-1.0,-11.499809,33.999142,0,98.0,setup_rsi2=4.57; next_open_entry; avg_value_10=30.5330M; adr20=6.0415; close=23.6200; ma50=20.6782
rsi2,MBAI,2026-01-26,1.63,1.45,0.18,2026-01-27,2.555,atr_trail_stop,6280,10236.4,5809.0,0.567485,5.138891,-0.333333,12.722226,1,99.0,setup_rsi2=0.75; next_open_entry; avg_value_10=45.1293M; adr20=13.1640; close=3.1600; ma50=1.7242
rsi2,LEU,2026-01-27,282.0,279.089996,2.910004,2026-01-27,279.089996,same_day_stop_loss,36,10152.0,-104.76,-0.010319,-1.0,-2.405495,12.182119,0,90.0,setup_rsi2=4.13; next_open_entry; avg_value_10=420.2332M; adr20=9.4573; close=309.3900; ma50=270.3356
rsi2,RVMD,2026-01-27,98.135002,92.5,5.635002,2026-01-28,98.80754,atr_trail_stop,104,10206.04,69.94,0.006853,0.11935,-0.251109,0.673469,1,96.0,setup_rsi2=2.60; next_open_entry; avg_value_10=495.6026M; adr20=5.9835; close=99.8200; ma50=87.0968
rsi2,CAPR,2026-01-29,21.610001,21.4,0.210001,2026-01-29,21.4,same_day_stop_loss,476,10286.36,-99.96,-0.009718,-1.0,-2.619041,5.190452,0,98.0,setup_rsi2=4.96; next_open_entry; avg_value_10=30.1083M; adr20=6.4884; close=22.6100; ma50=21.6874
rsi2,GPCR,2026-01-30,87.150002,86.099998,1.050003,2026-02-02,87.580002,atr_trail_stop,118,10283.7,50.74,0.004934,0.409523,-0.461904,4.676173,3,99.0,setup_rsi2=3.55; next_open_entry; avg_value_10=98.1708M; adr20=6.5714; close=88.4500; ma50=63.7644
rsi2,CRML,2026-02-02,13.85,13.06,0.79,2026-02-02,13.06,same_day_stop_loss,743,10290.55,-586.97,-0.05704,-1.0,-1.746836,1.35443,0,98.0,setup_rsi2=4.08; next_open_entry; avg_value_10=535.5907M; adr20=19.4394; close=12.5900; ma50=11.0667
rsi2,HL,2026-02-02,22.315622,22.125658,0.189964,2026-02-02,22.125658,same_day_stop_loss,461,10287.5,-87.57,-0.008513,-1.0,-7.210482,3.421032,0,97.0,setup_rsi2=1.42; next_open_entry; avg_value_10=1068.3036M; adr20=8.7394; close=21.5458; ma50=20.7505
rsi2,PACS,2026-02-02,33.610001,33.48,0.130001,2026-02-02,33.48,same_day_stop_loss,306,10284.66,-39.78,-0.003868,-1.0,-2.0,18.615218,0,96.0,setup_rsi2=1.09; next_open_entry; avg_value_10=34.6458M; adr20=4.8754; close=35.4000; ma50=35.0668
rsi2,CDE,2026-02-02,20.219999,20.02,0.199999,2026-02-02,20.02,same_day_stop_loss,508,10271.76,-101.6,-0.009891,-1.0,-2.800013,3.650028,0,93.0,setup_rsi2=1.92; next_open_entry; avg_value_10=839.8916M; adr20=7.5720; close=20.3200; ma50=18.9624
rsi2,TXG,2026-02-02,20.200001,19.82,0.380001,2026-02-02,19.82,same_day_stop_loss,509,10281.8,-193.42,-0.018812,-1.0,-1.5,0.736837,0,92.0,setup_rsi2=2.61; next_open_entry; avg_value_10=54.6448M; adr20=6.5356; close=19.9500; ma50=18.5980
rsi2,CALY,2026-02-02,14.35,14.06,0.29,2026-02-03,14.35,atr_trail_stop,716,10274.6,0.0,0.0,0.0,-0.448276,1.137931,1,92.0,setup_rsi2=2.83; next_open_entry; avg_value_10=51.4642M; adr20=4.2984; close=14.3300; ma50=12.7496
rsi2,COMP,2026-02-02,12.5,12.171,0.329,2026-02-03,12.171,stop_loss,822,10275.0,-270.44,-0.02632,-1.0,-1.8541,0.638297,1,90.0,setup_rsi2=3.64; next_open_entry; avg_value_10=234.1159M; adr20=5.1837; close=12.2800; ma50=11.3054
rsi2,CALY,2026-02-03,14.35,14.26,0.09,2026-02-03,14.26,same_day_stop_loss,719,10317.65,-64.71,-0.006272,-1.0,-1.444443,3.66666,0,92.0,setup_rsi2=2.60; next_open_entry; avg_value_10=52.5312M; adr20=3.9426; close=14.4800; ma50=12.8520
rsi2,UAMY,2026-02-02,7.88,7.21,0.67,2026-02-04,9.044284,atr_trail_stop,1305,10283.4,1519.39,0.147752,1.737737,-0.716418,2.656716,2,97.0,setup_rsi2=4.91; next_open_entry; avg_value_10=197.1662M; adr20=15.3282; close=7.8600; ma50=6.8244
rsi2,CRML,2026-02-03,13.45,12.47,0.98,2026-02-04,14.161065,atr_trail_stop,766,10302.7,544.68,0.052867,0.725577,-0.846939,1.989797,1,99.0,setup_rsi2=2.93; next_open_entry; avg_value_10=515.1608M; adr20=19.5261; close=15.1400; ma50=11.2085
rsi2,USAS,2026-02-03,7.72,6.88,0.84,2026-02-04,7.397238,atr_trail_stop,1336,10313.92,-431.21,-0.041808,-0.38424,-0.857143,0.25,1,98.0,setup_rsi2=3.97; next_open_entry; avg_value_10=89.3062M; adr20=9.5787; close=7.6000; ma50=5.8686
rsi2,PL,2026-02-03,23.98,22.465,1.514999,2026-02-04,22.465,stop_loss,430,10311.4,-651.45,-0.063178,-1.0,-2.237624,0.013202,1,98.0,setup_rsi2=4.48; next_open_entry; avg_value_10=362.5728M; adr20=8.6431; close=23.9500; ma50=19.7518
rsi2,HL,2026-02-03,23.545379,20.945892,2.599487,2026-02-04,22.594094,atr_trail_stop,438,10312.88,-416.66,-0.040402,-0.365951,-0.684616,0.326924,1,98.0,setup_rsi2=1.02; next_open_entry; avg_value_10=1042.8237M; adr20=8.7364; close=23.4354; ma50=20.9371
rsi2,TMQ,2026-02-03,5.22,4.93,0.29,2026-02-04,5.467465,atr_trail_stop,1976,10314.72,488.99,0.047407,0.85333,-0.931035,2.413794,1,98.0,setup_rsi2=5.00; next_open_entry; avg_value_10=57.5392M; adr20=9.5514; close=5.7200; ma50=4.9464
rsi2,AG,2026-02-03,22.184291,19.86489,2.319401,2026-02-04,21.374608,atr_trail_stop,465,10315.7,-376.5,-0.036498,-0.349091,-0.5,0.323277,1,97.0,setup_rsi2=3.71; next_open_entry; avg_value_10=866.8746M; adr20=7.8344; close=22.0343; ma50=18.0152
rsi2,SIDU,2026-02-03,2.77,2.56,0.21,2026-02-04,2.56,stop_loss,3727,10323.79,-782.67,-0.075812,-1.0,-2.47619,0.428571,1,97.0,setup_rsi2=4.08; next_open_entry; avg_value_10=82.0575M; adr20=18.5537; close=2.7800; ma50=2.2865
rsi2,AREC,2026-02-03,3.175,2.9,0.275,2026-02-04,2.9,stop_loss,3252,10325.1,-894.3,-0.086614,-1.0,-1.127273,0.981819,1,96.0,setup_rsi2=4.42; next_open_entry; avg_value_10=29.9976M; adr20=13.1384; close=3.4300; ma50=3.0453
rsi2,SVM,2026-02-03,10.86,9.68,1.179999,2026-02-04,10.462807,atr_trail_stop,951,10327.86,-377.73,-0.036574,-0.336604,-0.669492,0.203391,1,96.0,setup_rsi2=2.05; next_open_entry; avg_value_10=111.8247M; adr20=6.8016; close=10.7400; ma50=9.1980
rsi2,ALB,2026-02-03,172.791949,163.744359,9.04759,2026-02-04,163.744359,stop_loss,59,10194.72,-533.81,-0.052361,-1.0,-1.140021,0.259097,1,96.0,setup_rsi2=3.14; next_open_entry; avg_value_10=677.8972M; adr20=4.8760; close=170.2183; ma50=149.3994
rsi2,EXK,2026-02-03,11.78,10.45,1.33,2026-02-04,11.304797,atr_trail_stop,876,10319.28,-416.28,-0.04034,-0.357295,-0.571428,0.210527,1,95.0,setup_rsi2=1.71; next_open_entry; avg_value_10=245.9910M; adr20=7.8578; close=11.6100; ma50=10.2016
rsi2,KTOS,2026-02-03,98.599998,94.769997,3.830002,2026-02-04,94.769997,stop_loss,104,10254.4,-398.32,-0.038844,-1.0,-3.049607,1.276762,1,95.0,setup_rsi2=3.88; next_open_entry; avg_value_10=442.5725M; adr20=7.3950; close=103.3700; ma50=90.4016
rsi2,CDE,2026-02-03,21.99,19.66,2.33,2026-02-04,21.110052,atr_trail_stop,469,10313.31,-412.7,-0.040016,-0.37766,-0.982832,0.060086,1,94.0,setup_rsi2=1.83; next_open_entry; avg_value_10=837.3027M; adr20=7.5182; close=21.2600; ma50=19.0936
rsi2,SQM,2026-02-03,77.468988,74.156658,3.31233,2026-02-04,74.156658,stop_loss,133,10303.38,-440.54,-0.042757,-1.0,-1.638805,0.286567,1,94.0,setup_rsi2=1.62; next_open_entry; avg_value_10=130.6714M; adr20=3.4964; close=78.4083; ma50=70.3110
rsi2,KGC,2026-02-03,33.509072,30.792392,2.716679,2026-02-04,32.716221,atr_trail_stop,308,10320.79,-244.2,-0.023661,-0.291845,-0.757353,0.216913,1,93.0,setup_rsi2=3.08; next_open_entry; avg_value_10=558.3616M; adr20=4.6619; close=33.2594; ma50=30.2365
rsi2,PAAS,2026-02-03,57.359318,52.442239,4.917079,2026-02-04,55.720347,atr_trail_stop,180,10324.68,-295.01,-0.028574,-0.333322,-0.549696,0.243408,1,93.0,setup_rsi2=4.71; next_open_entry; avg_value_10=801.1302M; adr20=5.2324; close=56.5215; ma50=51.7261
rsi2,EGO,2026-02-03,41.231966,36.34004,4.891926,2026-02-04,40.363401,atr_trail_stop,250,10307.99,-217.14,-0.021065,-0.177551,-0.563265,0.114286,1,92.0,setup_rsi2=3.98; next_open_entry; avg_value_10=152.2573M; adr20=4.8283; close=39.5847; ma50=36.8724
rsi2,NVMI,2026-02-05,415.450012,405.149994,10.300018,2026-02-09,450.0,atr_trail_stop,24,9970.8,829.2,0.083163,3.354362,-0.193206,4.88737,4,93.0,setup_rsi2=2.98; next_open_entry; avg_value_10=216.6350M; adr20=4.7926; close=426.7100; ma50=374.2008
rsi2,CAMT,2026-02-05,134.5,128.919998,5.580002,2026-02-09,146.227825,atr_trail_stop,76,10222.0,891.31,0.087196,2.10176,-0.073477,2.998206,4,91.0,setup_rsi2=4.29; next_open_entry; avg_value_10=70.4230M; adr20=6.0619; close=141.1100; ma50=123.9750
rsi2,COMP,2026-02-05,11.91,11.465,0.445,2026-02-09,12.117181,atr_trail_stop,860,10242.6,178.18,0.017396,0.465577,-0.292135,2.157305,4,90.0,setup_rsi2=0.73; next_open_entry; avg_value_10=226.2222M; adr20=4.9043; close=12.0400; ma50=11.4592
rsi2,SKYT,2026-02-06,28.6,28.129999,0.470001,2026-02-09,29.391481,atr_trail_stop,359,10267.4,284.14,0.027674,1.683998,-0.159576,4.829776,3,98.0,setup_rsi2=4.55; next_open_entry; avg_value_10=139.0442M; adr20=8.3569; close=30.3500; ma50=23.9734
rsi2,DNTH,2026-02-06,47.57,46.029999,1.540001,2026-02-09,49.847945,atr_trail_stop,216,10275.12,492.04,0.047886,1.479184,-0.136363,3.740259,3,96.0,setup_rsi2=2.49; next_open_entry; avg_value_10=48.5053M; adr20=7.3873; close=50.7500; ma50=44.4844
rsi2,GPCR,2026-02-06,75.5,72.099998,3.400002,2026-02-10,76.82,atr_trail_stop,136,10268.0,179.52,0.017483,0.388235,-0.950001,1.661764,4,99.0,setup_rsi2=2.31; next_open_entry; avg_value_10=79.8584M; adr20=6.5964; close=74.9200; ma50=68.3252
rsi2,VSAT,2026-02-06,41.290001,36.709999,4.580002,2026-02-10,45.669998,atr_trail_stop,249,10281.21,1090.62,0.106079,0.956331,-0.513101,1.338427,4,95.0,setup_rsi2=2.69; next_open_entry; avg_value_10=90.4923M; adr20=6.9332; close=41.7000; ma50=38.5988
rsi2,CIB,2026-02-06,75.651915,74.846278,0.805638,2026-02-10,78.108149,atr_trail_stop,136,10288.66,334.05,0.032468,3.048806,-0.853661,4.768341,4,91.0,setup_rsi2=4.74; next_open_entry; avg_value_10=38.3281M; adr20=3.3084; close=76.9881; ma50=68.5125
rsi2,HII,2026-02-06,373.722184,350.534633,23.18755,2026-02-10,400.687917,atr_trail_stop,27,10090.5,728.07,0.072154,1.16294,-0.00043,1.701202,4,90.0,setup_rsi2=4.60; next_open_entry; avg_value_10=268.2327M; adr20=4.0371; close=396.5309; ma50=364.1433
rsi2,SPHR,2026-02-06,88.989998,87.601997,1.388,2026-02-11,95.64741,atr_trail_stop,115,10233.85,765.6,0.074811,4.796405,0.0,7.485588,5,92.0,setup_rsi2=3.20; next_open_entry; avg_value_10=55.5045M; adr20=4.5124; close=93.2100; ma50=91.4646
rsi2,ONTO,2026-02-05,186.649994,180.179993,6.470001,2026-02-12,224.0,atr_trail_stop,54,10079.1,2016.9,0.200107,5.772797,-0.21329,6.680061,7,90.0,setup_rsi2=2.02; next_open_entry; avg_value_10=176.2461M; adr20=5.1306; close=188.8600; ma50=176.3432
rsi2,TEVA,2026-02-13,33.919998,33.720001,0.199997,2026-02-13,33.720001,same_day_stop_loss,304,10311.68,-60.8,-0.005896,-1.0,-1.100004,1.650034,0,92.0,setup_rsi2=2.66; next_open_entry; avg_value_10=354.6361M; adr20=3.0701; close=33.9800; ma50=31.8868
rsi2,CSTM,2026-02-17,22.83,22.34,0.49,2026-02-17,22.34,same_day_stop_loss,452,10319.16,-221.48,-0.021463,-1.0,-1.040817,1.612248,0,92.0,setup_rsi2=4.89; next_open_entry; avg_value_10=50.6808M; adr20=4.4457; close=23.4100; ma50=21.0602
rsi2,DFTX,2026-02-17,15.88,15.615,0.265,2026-02-18,16.655761,atr_trail_stop,649,10306.12,503.47,0.048851,2.927395,0.0,7.169804,1,94.0,setup_rsi2=4.81; next_open_entry; avg_value_10=25.2540M; adr20=7.3752; close=16.9000; ma50=14.8226
rsi2,CRVS,2026-02-18,17.35,17.34,0.01,2026-02-18,17.34,same_day_stop_loss,594,10305.9,-5.94,-0.000576,-1.0,-8.499905,75.998283,0,99.0,setup_rsi2=2.73; next_open_entry; avg_value_10=26.1690M; adr20=8.9949; close=18.0900; ma50=13.1458
rsi2,SITM,2026-02-20,395.309998,389.209991,6.100006,2026-02-23,389.209991,stop_loss,26,10278.06,-158.6,-0.015431,-1.0,-1.198359,3.719669,3,91.0,setup_rsi2=4.42; next_open_entry; avg_value_10=139.1846M; adr20=8.0928; close=406.9700; ma50=372.3028
rsi2,BKD,2026-02-23,15.07,14.53,0.54,2026-02-24,15.3,atr_trail_stop,684,10307.88,157.32,0.015262,0.425927,-0.11111,1.166667,1,96.0,setup_rsi2=4.20; next_open_entry; avg_value_10=109.3801M; adr20=4.6501; close=15.4400; ma50=12.8052
rsi2,INTC,2026-02-24,44.099998,43.18,0.919998,2026-02-25,45.249648,atr_trail_stop,233,10275.3,267.87,0.026069,1.249621,-0.608694,3.119574,1,90.0,setup_rsi2=1.87; next_open_entry; avg_value_10=3758.1230M; adr20=5.6999; close=46.1200; ma50=43.7550
