strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_50,UAMY,2025-09-03,4.3804,4.14,0.2404,2025-09-04,4.5795,rsi2_gt_50,2361,10342.21,470.08,0.045453,0.8281,-0.5425,0.8716,1,97.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:4.3800; slippage_bps=1.0; decision_date=2025-09-02 00:00:00; filter_close=4.3100; filter_ma50=3.4398; filter_avg_value_10=30.45; filter_adr20=9.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,WLDN,2025-09-04,103.8704,101.21,2.6604,2025-09-04,101.1999,same_day_stop_loss_red_candle,99,10283.17,-264.38,-0.02571,-1.0038,-1.0075,0.1239,0,96.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:103.8600; slippage_bps=1.0; decision_date=2025-09-03 00:00:00; filter_close=103.7800; filter_ma50=89.2786; filter_avg_value_10=53.83; filter_adr20=5.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,EVLV,2025-09-04,7.9708,7.841,0.1298,2025-09-04,7.8402,same_day_stop_loss_red_candle,1299,10354.07,-169.62,-0.016382,-1.006,-1.3159,0.4176,0,94.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:7.9700; slippage_bps=1.0; decision_date=2025-09-03 00:00:00; filter_close=7.9700; filter_ma50=6.8657; filter_avg_value_10=25.42; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,UAMY,2025-09-04,4.3004,4.27,0.0304,2025-09-05,4.2696,stop_loss,2408,10355.44,-74.3,-0.007175,-1.014,-1.6572,13.7879,1,97.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:4.3000; slippage_bps=1.0; decision_date=2025-09-03 00:00:00; filter_close=4.3100; filter_ma50=3.4716; filter_avg_value_10=28.94; filter_adr20=9.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LMND,2025-09-04,49.965,49.2,0.765,2025-09-05,49.1951,stop_loss,207,10342.75,-159.37,-0.015409,-1.0064,-2.4013,2.1896,1,92.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:49.9600; slippage_bps=1.0; decision_date=2025-09-03 00:00:00; filter_close=49.8600; filter_ma50=46.1508; filter_avg_value_10=102.19; filter_adr20=6.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,WLDN,2025-09-05,103.6404,101.19,2.4504,2025-09-05,101.1799,same_day_stop_loss_red_candle,99,10260.4,-243.59,-0.023741,-1.0041,-3.1181,0.2406,0,96.0,entry=rsi2_next_open; setup_rsi2=1.94; raw_entry=open:103.6300; slippage_bps=1.0; decision_date=2025-09-04 00:00:00; filter_close=103.1400; filter_ma50=90.1586; filter_avg_value_10=52.90; filter_adr20=5.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,APLD,2025-09-05,14.6915,14.055,0.6365,2025-09-05,14.0536,same_day_stop_loss_red_candle,704,10342.79,-449.06,-0.043418,-1.0022,-1.5986,0.2082,0,92.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:14.6900; slippage_bps=1.0; decision_date=2025-09-04 00:00:00; filter_close=14.3300; filter_ma50=12.6320; filter_avg_value_10=378.24; filter_adr20=8.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,EVLV,2025-09-05,7.9608,7.8,0.1608,2025-09-08,8.2692,rsi2_gt_50,1299,10341.07,400.58,0.038737,1.9178,-1.4353,2.4516,1,94.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:7.9600; slippage_bps=1.0; decision_date=2025-09-04 00:00:00; filter_close=7.8900; filter_ma50=6.8993; filter_avg_value_10=25.64; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,WLDN,2025-09-08,99.86,96.0,3.86,2025-09-09,95.9904,stop_loss,103,10285.58,-398.57,-0.03875,-1.0025,-1.5699,0.4067,1,95.0,entry=rsi2_next_open; setup_rsi2=0.59; raw_entry=open:99.8500; slippage_bps=1.0; decision_date=2025-09-05 00:00:00; filter_close=98.8600; filter_ma50=90.9394; filter_avg_value_10=52.75; filter_adr20=6.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,APLD,2025-09-08,13.8514,13.674,0.1774,2025-09-09,15.1985,rsi2_gt_50,746,10333.13,1004.93,0.097253,7.5942,-3.8976,7.8282,1,92.0,entry=rsi2_next_open; setup_rsi2=1.06; raw_entry=open:13.8500; slippage_bps=1.0; decision_date=2025-09-05 00:00:00; filter_close=13.8900; filter_ma50=12.7134; filter_avg_value_10=368.31; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PGEN,2025-09-10,4.1204,4.02,0.1004,2025-09-10,4.0196,same_day_stop_loss_red_candle,2512,10350.47,-253.24,-0.024467,-1.004,-2.2947,0.8922,0,99.0,entry=rsi2_next_open; setup_rsi2=4.66; raw_entry=open:4.1200; slippage_bps=1.0; decision_date=2025-09-09 00:00:00; filter_close=4.1300; filter_ma50=2.5184; filter_avg_value_10=38.71; filter_adr20=11.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,MP,2025-09-08,62.6563,61.401,1.2553,2025-09-11,63.0237,rsi2_gt_50,165,10338.28,60.63,0.005864,0.2927,-0.8614,2.3634,3,97.0,entry=rsi2_next_open; setup_rsi2=3.45; raw_entry=open:62.6500; slippage_bps=1.0; decision_date=2025-09-05 00:00:00; filter_close=63.0500; filter_ma50=59.3884; filter_avg_value_10=600.66; filter_adr20=6.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,WLDN,2025-09-10,96.4396,93.8,2.6396,2025-09-11,105.8794,rsi2_gt_50,107,10319.04,1010.06,0.097883,3.5762,-0.3332,3.6862,1,92.0,entry=rsi2_next_open; setup_rsi2=0.18; raw_entry=open:96.4300; slippage_bps=1.0; decision_date=2025-09-09 00:00:00; filter_close=94.8100; filter_ma50=92.2992; filter_avg_value_10=45.54; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LQDA,2025-09-11,27.3027,27.26,0.0427,2025-09-11,27.2573,same_day_stop_loss_red_candle,379,10347.73,-17.23,-0.001665,-1.0638,-13.8718,7.8932,0,96.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:27.3000; slippage_bps=1.0; decision_date=2025-09-10 00:00:00; filter_close=27.2900; filter_ma50=21.0392; filter_avg_value_10=62.18; filter_adr20=4.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PGEN,2025-09-11,4.0704,3.89,0.1804,2025-09-12,3.8896,stop_loss,2545,10359.19,-460.13,-0.044417,-1.0022,-1.6652,0.552,1,99.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:4.0700; slippage_bps=1.0; decision_date=2025-09-10 00:00:00; filter_close=4.0800; filter_ma50=2.5716; filter_avg_value_10=37.20; filter_adr20=11.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LQDA,2025-09-12,26.8327,26.71,0.1227,2025-09-12,26.7073,same_day_stop_loss_red_candle,386,10357.42,-48.39,-0.004672,-1.0218,-9.7216,2.5049,0,95.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:26.8300; slippage_bps=1.0; decision_date=2025-09-11 00:00:00; filter_close=27.0000; filter_ma50=21.3392; filter_avg_value_10=61.98; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,WWW,2025-09-12,30.0294,29.9575,0.0719,2025-09-15,29.856,stop_loss,344,10330.11,-59.65,-0.005775,-2.4105,-4.5593,13.2371,1,92.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:30.0264; slippage_bps=1.0; decision_date=2025-09-11 00:00:00; filter_close=30.0559; filter_ma50=25.3307; filter_avg_value_10=49.90; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,INDV,2025-09-15,23.6324,23.06,0.5724,2025-09-15,23.0577,same_day_stop_loss_red_candle,438,10350.97,-251.7,-0.024317,-1.004,-2.0395,-0.0041,0,93.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:23.6300; slippage_bps=1.0; decision_date=2025-09-12 00:00:00; filter_close=23.2100; filter_ma50=20.6130; filter_avg_value_10=52.31; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,INDV,2025-09-16,23.2023,22.465,0.7373,2025-09-16,22.4628,same_day_stop_loss_red_candle,446,10348.24,-329.85,-0.031875,-1.003,-1.2645,-0.0031,0,93.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:23.2000; slippage_bps=1.0; decision_date=2025-09-15 00:00:00; filter_close=23.1950; filter_ma50=20.7687; filter_avg_value_10=51.41; filter_adr20=2.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LQDA,2025-09-15,25.9526,25.64,0.3126,2025-09-17,25.6374,stop_loss,398,10329.13,-125.43,-0.012144,-1.0082,-3.1433,6.5497,2,93.0,entry=rsi2_next_open; setup_rsi2=0.71; raw_entry=open:25.9500; slippage_bps=1.0; decision_date=2025-09-12 00:00:00; filter_close=25.9900; filter_ma50=21.6178; filter_avg_value_10=62.73; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,WWW,2025-09-16,29.7142,29.7014,0.0128,2025-09-17,30.1809,rsi2_gt_50,348,10340.55,162.42,0.015707,36.4025,-61.6811,82.725,1,91.0,entry=rsi2_next_open; setup_rsi2=1.92; raw_entry=open:29.7113; slippage_bps=1.0; decision_date=2025-09-15 00:00:00; filter_close=29.7211; filter_ma50=25.7429; filter_avg_value_10=50.77; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,INDV,2025-09-17,22.8923,22.27,0.6223,2025-09-18,22.2678,stop_loss,452,10347.31,-282.28,-0.027281,-1.0036,-1.0804,0.7114,1,92.0,entry=rsi2_next_open; setup_rsi2=0.42; raw_entry=open:22.8900; slippage_bps=1.0; decision_date=2025-09-16 00:00:00; filter_close=22.7700; filter_ma50=20.9131; filter_avg_value_10=51.09; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PGEN,2025-09-16,3.6304,3.47,0.1604,2025-09-22,3.8496,rsi2_gt_50,2852,10353.8,625.31,0.060394,1.3672,-0.1893,3.178,4,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:3.6300; slippage_bps=1.0; decision_date=2025-09-15 00:00:00; filter_close=3.5900; filter_ma50=2.7084; filter_avg_value_10=28.11; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,AEO,2025-09-23,17.8099,17.6022,0.2077,2025-09-23,17.6005,same_day_stop_loss_red_candle,581,10347.57,-121.7,-0.011762,-1.0085,-1.6137,1.7382,0,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:17.8082; slippage_bps=1.0; decision_date=2025-09-22 00:00:00; filter_close=17.6022; filter_ma50=13.5105; filter_avg_value_10=225.04; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,RDDT,2025-09-24,241.5341,235.85,5.6841,2025-09-24,235.8264,same_day_stop_loss_red_candle,42,10144.43,-239.72,-0.023631,-1.0041,-1.1689,0.4338,0,92.0,entry=rsi2_next_open; setup_rsi2=3.18; raw_entry=open:241.5100; slippage_bps=1.0; decision_date=2025-09-23 00:00:00; filter_close=237.4500; filter_ma50=210.6552; filter_avg_value_10=1688.32; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,OPEN,2025-09-24,7.6008,6.91,0.6908,2025-09-25,9.0891,rsi2_gt_50,1362,10352.23,2027.11,0.195813,2.1546,-0.4209,2.3297,1,99.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:7.6000; slippage_bps=1.0; decision_date=2025-09-23 00:00:00; filter_close=7.0900; filter_ma50=4.3901; filter_avg_value_10=3942.23; filter_adr20=17.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LDI,2025-09-24,3.2603,3.25,0.0103,2025-09-25,3.1597,stop_loss,3178,10361.32,-319.84,-0.030869,-9.7465,-17.3665,12.558,1,97.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:3.2600; slippage_bps=1.0; decision_date=2025-09-23 00:00:00; filter_close=3.2900; filter_ma50=2.3886; filter_avg_value_10=97.66; filter_adr20=13.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,BMNR,2025-09-26,49.5704,47.1961,2.3743,2025-09-29,53.1991,rsi2_gt_50,209,10360.21,758.39,0.073202,1.5283,-0.9579,2.1116,1,99.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:49.5654; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=49.5554; filter_ma50=46.9770; filter_avg_value_10=3185.05; filter_adr20=8.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LDI,2025-09-26,3.2503,3.081,0.1693,2025-09-29,3.0807,stop_loss,3190,10368.54,-541.13,-0.05219,-1.0018,-1.5374,0.6477,1,97.0,entry=rsi2_next_open; setup_rsi2=1.98; raw_entry=open:3.2500; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=3.2000; filter_ma50=2.4550; filter_avg_value_10=82.61; filter_adr20=13.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PRCH,2025-09-26,17.4517,16.86,0.5917,2025-09-29,16.8583,stop_loss,593,10348.89,-351.9,-0.034004,-1.0028,-1.1352,0.166,1,96.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:17.4500; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=17.3900; filter_ma50=15.8671; filter_avg_value_10=45.78; filter_adr20=4.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,PGY,2025-09-26,35.0035,33.13,1.8735,2025-09-29,33.1267,stop_loss,295,10326.03,-553.66,-0.053618,-1.0018,-1.79,0.2757,1,95.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:35.0000; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=34.7800; filter_ma50=34.3826; filter_avg_value_10=166.43; filter_adr20=7.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,LASR,2025-09-26,28.2228,27.925,0.2978,2025-09-29,29.1271,rsi2_gt_50,367,10357.78,331.87,0.03204,3.0363,-1.4533,5.7994,1,94.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:28.2200; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=28.0400; filter_ma50=25.8056; filter_avg_value_10=28.68; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,RDDT,2025-09-26,234.1034,223.5,10.6034,2025-09-29,241.9558,rsi2_gt_50,44,10300.55,345.51,0.033542,0.7406,-0.2702,1.1625,1,91.0,entry=rsi2_next_open; setup_rsi2=2.00; raw_entry=open:234.0800; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=232.7500; filter_ma50=214.2418; filter_avg_value_10=1620.13; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50,AEO,2025-09-26,17.4667,17.0629,0.4038,2025-09-29,17.0612,stop_loss,593,10357.74,-240.47,-0.023216,-1.0042,-1.6314,1.2828,1,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:17.4649; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=17.4551; filter_ma50=13.9741; filter_avg_value_10=188.86; filter_adr20=5.65; rs_bucket=rs90_100
