strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,CIB,2026-02-06,75.651915,74.846278,0.805638,2026-02-09,76.673715,pivot_low_break,135,10213.01,137.94,0.013507,1.268311,-0.853661,4.768341,3,91.0,setup_rsi2=4.74; next_open_entry; avg_value_10=38.3281M; adr20=3.3084; close=76.9881; ma50=68.5125
rsi2,HII,2026-02-06,373.722184,350.534633,23.18755,2026-02-09,399.750824,pivot_low_break,27,10090.5,702.77,0.069647,1.122527,-0.00043,1.701202,3,90.0,setup_rsi2=4.60; next_open_entry; avg_value_10=268.2327M; adr20=4.0371; close=396.5309; ma50=364.1433
rsi2,CHRW,2025-11-21,147.929961,147.393947,0.536014,2026-02-12,192.720787,pivot_low_break,67,9911.31,3000.99,0.302784,83.562791,-0.24075,102.081045,83,92.0,setup_rsi2=3.53; next_open_entry; avg_value_10=211.1411M; adr20=2.6387; close=150.5604; ma50=137.0038
rsi2,DNTH,2026-02-06,47.57,46.029999,1.540001,2026-02-12,46.029999,stop_loss,214,10179.98,-329.56,-0.032373,-1.0,-1.253246,3.740259,6,96.0,setup_rsi2=2.49; next_open_entry; avg_value_10=48.5053M; adr20=7.3873; close=50.7500; ma50=44.4844
rsi2,CALY,2026-02-02,14.35,14.06,0.29,2026-02-13,13.26,stop_loss,719,10317.65,-783.71,-0.075958,-3.758622,-7.206898,3.965516,11,92.0,setup_rsi2=2.83; next_open_entry; avg_value_10=51.4642M; adr20=4.2984; close=14.3300; ma50=12.7496
rsi2,TEVA,2026-02-13,33.919998,33.720001,0.199997,2026-02-13,33.720001,same_day_stop_loss,301,10209.92,-60.2,-0.005896,-1.0,-1.100004,1.650034,0,92.0,setup_rsi2=2.66; next_open_entry; avg_value_10=354.6361M; adr20=3.0701; close=33.9800; ma50=31.8868
rsi2,CSTM,2026-02-17,22.83,22.34,0.49,2026-02-17,22.34,same_day_stop_loss,447,10205.01,-219.03,-0.021463,-1.0,-1.040817,1.612248,0,92.0,setup_rsi2=4.89; next_open_entry; avg_value_10=50.6808M; adr20=4.4457; close=23.4100; ma50=21.0602
rsi2,CRVS,2026-02-18,17.35,17.34,0.01,2026-02-18,17.34,same_day_stop_loss,589,10219.15,-5.89,-0.000576,-1.0,-8.499905,75.998283,0,99.0,setup_rsi2=2.73; next_open_entry; avg_value_10=26.1690M; adr20=8.9949; close=18.0900; ma50=13.1458
rsi2,SITM,2026-02-20,395.309998,389.209991,6.100006,2026-02-23,389.209991,stop_loss,25,9882.75,-152.5,-0.015431,-1.0,-1.198359,3.719669,3,91.0,setup_rsi2=4.42; next_open_entry; avg_value_10=139.1846M; adr20=8.0928; close=406.9700; ma50=372.3028
rsi2,BKD,2026-02-23,15.07,14.53,0.54,2026-02-24,15.3,pivot_low_break,682,10277.74,156.86,0.015262,0.425927,-0.11111,1.166667,1,96.0,setup_rsi2=4.20; next_open_entry; avg_value_10=109.3801M; adr20=4.6501; close=15.4400; ma50=12.8052
rsi2,TPC,2026-01-02,67.853441,66.714388,1.139053,2026-02-27,79.144026,pivot_low_break,149,10110.16,1682.3,0.166397,9.912259,-0.263157,18.947335,56,91.0,setup_rsi2=4.14; next_open_entry; avg_value_10=26.8654M; adr20=3.4347; close=69.2922; ma50=66.2449
rsi2,LUV,2026-02-26,50.352493,49.187529,1.164964,2026-02-27,49.187529,stop_loss,205,10322.26,-238.82,-0.023136,-1.0,-1.589748,0.923081,1,92.0,setup_rsi2=4.97; next_open_entry; avg_value_10=543.0039M; adr20=4.2462; close=50.7109; ma50=45.6880
rsi2,VTRS,2026-03-02,14.803475,14.724152,0.079322,2026-03-02,14.724152,same_day_stop_loss,697,10318.02,-55.29,-0.005358,-1.0,-1.749998,10.499961,0,91.0,setup_rsi2=2.91; next_open_entry; avg_value_10=192.1471M; adr20=3.6127; close=15.5669; ma50=13.6148
rsi2,TER,2025-12-18,192.419538,182.083871,10.335667,2026-03-03,300.399994,pivot_low_break,51,9813.4,5507.0,0.561172,10.447362,-0.312379,14.754778,75,95.0,setup_rsi2=4.95; next_open_entry; avg_value_10=559.6010M; adr20=4.2779; close=190.3704; ma50=170.6688
rsi2,STOK,2026-01-13,29.01,25.209999,3.800001,2026-03-03,34.169998,pivot_low_break,353,10240.53,1821.48,0.17787,1.357894,-0.526316,2.842105,49,93.0,setup_rsi2=4.92; next_open_entry; avg_value_10=27.5149M; adr20=6.4514; close=30.5800; ma50=30.0704
rsi2,DFTX,2026-02-17,15.88,15.615,0.265,2026-03-03,16.58,pivot_low_break,643,10210.84,450.1,0.044081,2.641505,0.0,8.377349,14,94.0,setup_rsi2=4.81; next_open_entry; avg_value_10=25.2540M; adr20=7.3752; close=16.9000; ma50=14.8226
rsi2,INTC,2026-02-24,44.099998,43.18,0.919998,2026-03-03,43.18,stop_loss,233,10275.3,-214.36,-0.020862,-1.0,-2.130438,3.119574,7,90.0,setup_rsi2=1.87; next_open_entry; avg_value_10=3758.1230M; adr20=5.6999; close=46.1200; ma50=43.7550
rsi2,ASX,2026-03-04,22.6,21.93,0.67,2026-03-04,21.93,same_day_stop_loss,454,10260.4,-304.18,-0.029646,-1.0,-1.179106,0.074626,0,94.0,setup_rsi2=3.81; next_open_entry; avg_value_10=186.6399M; adr20=4.0920; close=22.1000; ma50=19.9548
rsi2,HLF,2026-03-04,17.73,17.719999,0.01,2026-03-04,17.719999,same_day_stop_loss,579,10265.67,-5.79,-0.000564,-1.0,-51.998856,5.0,0,92.0,setup_rsi2=4.50; next_open_entry; avg_value_10=43.8654M; adr20=4.1699; close=17.2200; ma50=16.2844
rsi2,FORM,2026-01-02,57.849998,55.720001,2.129997,2026-03-05,90.419998,pivot_low_break,174,10065.9,5667.18,0.563008,15.291099,0.0,23.093928,62,92.0,setup_rsi2=2.54; next_open_entry; avg_value_10=47.0010M; adr20=3.2195; close=59.1900; ma50=53.5072
rsi2,ALMS,2026-01-06,22.200001,7.85,14.350001,2026-03-05,27.040001,pivot_low_break,459,10189.8,2221.56,0.218018,0.337282,-0.482927,0.585366,58,99.0,setup_rsi2=0.26; next_open_entry; avg_value_10=113.6452M; adr20=8.9872; close=16.2300; ma50=8.0904
rsi2,SNDK,2026-03-04,586.840027,557.090027,29.75,2026-03-05,574.5,pivot_low_break,17,9976.28,-209.78,-0.021028,-0.414791,-0.932439,0.69378,1,99.0,setup_rsi2=4.32; next_open_entry; avg_value_10=12556.6010M; adr20=8.1952; close=599.0600; ma50=479.9554
rsi2,PRAX,2026-03-04,321.779999,314.640015,7.139984,2026-03-05,314.640015,stop_loss,31,9975.18,-221.34,-0.022189,-1.0,-2.567231,1.511209,1,98.0,setup_rsi2=2.69; next_open_entry; avg_value_10=145.7764M; adr20=5.7638; close=325.1100; ma50=308.3984
rsi2,WDC,2026-03-04,256.877057,244.123165,12.753893,2026-03-05,257.049988,pivot_low_break,39,10018.21,6.74,0.000673,0.013559,-0.408272,1.235111,1,97.0,setup_rsi2=4.73; next_open_entry; avg_value_10=2672.8822M; adr20=7.5016; close=261.1750; ma50=240.6186
rsi2,NESR,2026-03-04,23.4,22.5,0.9,2026-03-05,22.5,stop_loss,438,10249.2,-394.2,-0.038462,-1.0,-1.877779,0.244446,1,97.0,setup_rsi2=2.49; next_open_entry; avg_value_10=53.7940M; adr20=5.1080; close=22.5900; ma50=19.8658
rsi2,SYRE,2026-03-04,40.139999,39.98,0.16,2026-03-05,39.98,stop_loss,255,10235.7,-40.8,-0.003986,-1.0,-1.499988,15.25003,1,96.0,setup_rsi2=3.13; next_open_entry; avg_value_10=37.8972M; adr20=6.2870; close=41.0000; ma50=34.8517
rsi2,MKSI,2026-03-04,237.160004,228.559998,8.600006,2026-03-05,228.559998,stop_loss,43,10197.88,-369.8,-0.036262,-1.0,-1.624418,0.327906,1,95.0,setup_rsi2=2.68; next_open_entry; avg_value_10=355.0097M; adr20=5.6433; close=235.2300; ma50=215.7456
rsi2,NEOG,2026-03-04,11.05,10.64,0.41,2026-03-05,10.6,stop_loss,929,10265.45,-418.05,-0.040724,-1.097561,-1.243903,0.195122,1,93.0,setup_rsi2=4.45; next_open_entry; avg_value_10=32.9085M; adr20=3.5081; close=10.8000; ma50=9.6352
rsi2,STX,2026-03-04,366.860062,349.490359,17.369703,2026-03-05,370.333993,pivot_low_break,27,9905.22,93.8,0.009469,0.199999,-0.858622,1.321839,1,93.0,setup_rsi2=4.12; next_open_entry; avg_value_10=1406.7250M; adr20=6.1699; close=374.3570; ma50=361.2280
rsi2,LRCX,2026-03-04,221.710007,215.531755,6.178252,2026-03-05,215.531755,stop_loss,46,10198.66,-284.2,-0.027866,-1.0,-2.198033,0.551934,1,92.0,setup_rsi2=2.51; next_open_entry; avg_value_10=2316.6886M; adr20=4.6266; close=222.9900; ma50=217.3811
rsi2,MT,2026-03-04,61.470918,57.071586,4.399332,2026-03-05,57.071586,stop_loss,167,10265.64,-734.69,-0.071568,-1.0,-1.126984,0.06576,1,92.0,setup_rsi2=2.98; next_open_entry; avg_value_10=122.9339M; adr20=2.8698; close=61.0120; ma50=54.7407
rsi2,BELFB,2026-03-04,217.785762,208.178597,9.607165,2026-03-05,208.178597,stop_loss,47,10235.93,-451.54,-0.044113,-1.0,-1.823101,0.130073,1,91.0,setup_rsi2=1.29; next_open_entry; avg_value_10=36.0803M; adr20=5.7366; close=213.7370; ma50=205.1349
rsi2,SKM,2026-03-04,29.389999,28.209999,1.18,2026-03-05,29.6,pivot_low_break,349,10257.11,73.29,0.007145,0.177967,-0.288136,1.915254,1,90.0,setup_rsi2=2.99; next_open_entry; avg_value_10=59.7670M; adr20=3.6780; close=31.5000; ma50=25.7524
rsi2,CAPR,2026-03-05,25.5,25.33,0.17,2026-03-05,25.33,same_day_stop_loss,400,10200.0,-68.0,-0.006667,-1.0,-2.352938,2.176475,0,98.0,setup_rsi2=2.47; next_open_entry; avg_value_10=25.3079M; adr20=6.4731; close=25.8200; ma50=25.6540
rsi2,NESR,2026-03-05,22.549999,22.530001,0.019999,2026-03-05,22.530001,same_day_stop_loss,452,10192.6,-9.04,-0.000887,-1.0,-42.003052,24.001812,0,97.0,setup_rsi2=1.27; next_open_entry; avg_value_10=55.7878M; adr20=5.1645; close=22.0200; ma50=20.0118
rsi2,ASX,2026-03-05,22.26,21.809999,0.450001,2026-03-05,21.809999,same_day_stop_loss,458,10195.08,-206.1,-0.020216,-1.0,-1.822218,0.666664,0,95.0,setup_rsi2=3.19; next_open_entry; avg_value_10=193.7101M; adr20=4.0821; close=22.0600; ma50=20.0928
rsi2,RRX,2026-03-05,206.773045,205.745064,1.027981,2026-03-05,205.745064,same_day_stop_loss,49,10131.88,-50.37,-0.004972,-1.0,-11.223254,2.310675,0,90.0,setup_rsi2=4.57; next_open_entry; avg_value_10=216.8964M; adr20=4.8751; close=198.5492; ma50=178.6388
rsi2,CAMT,2026-02-05,134.5,128.919998,5.580002,2026-03-06,155.770004,pivot_low_break,75,10087.5,1595.25,0.158141,3.811827,-0.073477,7.18817,29,91.0,setup_rsi2=4.29; next_open_entry; avg_value_10=70.4230M; adr20=6.0619; close=141.1100; ma50=123.9750
rsi2,MU,2026-03-04,393.474704,374.392718,19.081986,2026-03-06,374.392718,stop_loss,26,10230.34,-496.13,-0.048496,-1.0,-1.371921,0.74594,2,97.0,setup_rsi2=2.64; next_open_entry; avg_value_10=12499.0642M; adr20=5.8940; close=400.6017; ma50=371.0507
rsi2,RVMD,2026-03-04,101.339996,97.610001,3.729996,2026-03-06,97.610001,stop_loss,101,10235.34,-376.73,-0.036807,-1.0,-1.08043,0.176945,2,94.0,setup_rsi2=4.78; next_open_entry; avg_value_10=288.0701M; adr20=3.7104; close=101.1900; ma50=99.2268
rsi2,WULF,2026-03-04,15.45,14.33,1.12,2026-03-06,14.33,stop_loss,664,10258.8,-743.68,-0.072492,-1.0,-1.526786,0.428572,2,94.0,setup_rsi2=4.87; next_open_entry; avg_value_10=499.1789M; adr20=10.7917; close=15.3700; ma50=14.2432
rsi2,SKE,2026-03-06,32.490002,32.389999,0.100002,2026-03-06,32.389999,same_day_stop_loss,313,10169.37,-31.3,-0.003078,-1.0,-5.299905,18.099561,0,96.0,setup_rsi2=3.80; next_open_entry; avg_value_10=31.4564M; adr20=5.3670; close=33.7400; ma50=30.3968
rsi2,NESR,2026-03-06,21.959999,21.709999,0.25,2026-03-06,21.709999,same_day_stop_loss,463,10167.48,-115.75,-0.011384,-1.0,-4.879997,0.160004,0,96.0,setup_rsi2=0.75; next_open_entry; avg_value_10=57.3996M; adr20=5.2679; close=20.8600; ma50=20.1312
rsi2,GOLD,2026-03-06,53.59,53.189999,0.400002,2026-03-06,53.189999,same_day_stop_loss,189,10128.51,-75.6,-0.007464,-1.0,-2.99999,2.024996,0,96.0,setup_rsi2=4.05; next_open_entry; avg_value_10=36.8129M; adr20=7.5615; close=52.4200; ma50=48.3649
rsi2,ASX,2026-03-06,21.450001,21.440001,0.01,2026-03-06,21.440001,same_day_stop_loss,474,10167.3,-4.74,-0.000466,-1.0,-47.999046,25.999237,0,94.0,setup_rsi2=3.00; next_open_entry; avg_value_10=193.7834M; adr20=3.6842; close=21.1200; ma50=20.2082
rsi2,EQX,2026-03-06,16.094944,15.965064,0.129879,2026-03-06,15.965064,same_day_stop_loss,632,10172.0,-82.08,-0.00807,-1.0,-2.692292,5.99995,0,94.0,setup_rsi2=3.56; next_open_entry; avg_value_10=163.6876M; adr20=5.7788; close=16.6145; ma50=15.6184
rsi2,SA,2026-03-06,32.279999,32.23,0.049999,2026-03-06,32.23,same_day_stop_loss,315,10168.2,-15.75,-0.001549,-1.0,-10.40013,36.400549,0,93.0,setup_rsi2=3.10; next_open_entry; avg_value_10=30.9849M; adr20=5.8725; close=33.5500; ma50=32.8420
rsi2,KYMR,2026-03-06,81.550003,81.5,0.050003,2026-03-06,81.5,same_day_stop_loss,124,10112.2,-6.2,-0.000613,-1.0,-27.398383,51.396857,0,92.0,setup_rsi2=3.91; next_open_entry; avg_value_10=85.0073M; adr20=5.5791; close=83.4900; ma50=79.1620
rsi2,ZIM,2026-03-04,27.163443,26.708784,0.454659,2026-03-09,26.466944,stop_loss,378,10267.78,-263.28,-0.025641,-1.531915,-1.595746,2.234038,5,95.0,setup_rsi2=3.00; next_open_entry; avg_value_10=86.6883M; adr20=3.5552; close=27.9083; ma50=22.6569
rsi2,AEM,2026-03-06,217.419998,214.889999,2.529999,2026-03-09,214.889999,stop_loss,46,10001.32,-116.38,-0.011636,-1.0,-1.964428,3.30435,3,91.0,setup_rsi2=4.21; next_open_entry; avg_value_10=623.6332M; adr20=4.2826; close=221.0000; ma50=206.4954
rsi2,VICR,2026-03-09,160.619995,159.419998,1.199997,2026-03-09,159.419998,same_day_stop_loss,63,10119.06,-75.6,-0.007471,-1.0,-2.408339,8.366695,0,97.0,setup_rsi2=3.35; next_open_entry; avg_value_10=180.8763M; adr20=9.7444; close=170.0300; ma50=157.1790
rsi2,FORM,2026-03-09,82.540001,82.349998,0.190002,2026-03-09,82.349998,same_day_stop_loss,123,10152.42,-23.37,-0.002302,-1.0,-8.052522,36.367933,0,96.0,setup_rsi2=2.59; next_open_entry; avg_value_10=154.6065M; adr20=5.9808; close=89.0400; ma50=80.1788
rsi2,NESR,2026-03-09,20.75,20.74,0.01,2026-03-09,20.74,same_day_stop_loss,490,10167.5,-4.9,-0.000482,-1.0,-84.998093,39.499142,0,95.0,setup_rsi2=0.28; next_open_entry; avg_value_10=58.4127M; adr20=5.3479; close=20.7400; ma50=20.2444
rsi2,FTAI,2026-03-09,254.17943,251.159657,3.019774,2026-03-09,251.159657,same_day_stop_loss,40,10167.18,-120.79,-0.01188,-1.0,-2.141913,7.432351,0,93.0,setup_rsi2=2.36; next_open_entry; avg_value_10=769.9170M; adr20=6.1553; close=275.4076; ma50=263.2254
rsi2,AU,2026-03-09,103.117518,101.101394,2.016124,2026-03-09,101.101394,same_day_stop_loss,98,10105.52,-197.58,-0.019552,-1.0,-1.117075,2.234151,0,93.0,setup_rsi2=2.30; next_open_entry; avg_value_10=346.8897M; adr20=5.0172; close=107.1006; ma50=102.3870
rsi2,ORLA,2026-03-09,17.33,17.25,0.08,2026-03-09,17.25,same_day_stop_loss,587,10172.71,-46.96,-0.004616,-1.0,-4.625015,9.250006,0,92.0,setup_rsi2=3.86; next_open_entry; avg_value_10=39.4426M; adr20=6.4182; close=17.9800; ma50=16.7292
rsi2,AEM,2026-03-09,215.539993,215.009995,0.529999,2026-03-09,215.009995,same_day_stop_loss,47,10130.38,-24.91,-0.002459,-1.0,-5.830195,19.32081,0,91.0,setup_rsi2=3.98; next_open_entry; avg_value_10=606.2597M; adr20=4.4894; close=224.7500; ma50=207.3715
rsi2,OII,2026-03-09,33.540001,33.400002,0.139999,2026-03-09,33.400002,same_day_stop_loss,304,10196.16,-42.56,-0.004174,-1.0,-5.571471,12.142916,0,90.0,setup_rsi2=4.55; next_open_entry; avg_value_10=49.1767M; adr20=5.5051; close=34.9900; ma50=30.5872
rsi2,GEV,2026-03-09,782.057129,781.897212,0.159917,2026-03-09,781.897212,same_day_stop_loss,13,10166.74,-2.08,-0.000204,-1.0,-34.559711,299.723982,0,90.0,setup_rsi2=1.52; next_open_entry; avg_value_10=2239.2935M; adr20=4.3195; close=829.5983; ma50=743.1803
rsi2,DAR,2026-03-10,52.299999,51.32,0.98,2026-03-10,51.32,same_day_stop_loss,195,10198.5,-191.1,-0.018738,-1.0,-1.306122,0.520411,0,91.0,setup_rsi2=3.13; next_open_entry; avg_value_10=130.1461M; adr20=3.0502; close=52.6000; ma50=45.7394
rsi2,DHT,2026-03-09,18.07,17.65,0.42,2026-03-11,17.65,stop_loss,563,10173.41,-236.46,-0.023243,-1.0,-1.404762,2.428572,2,95.0,setup_rsi2=4.44; next_open_entry; avg_value_10=154.2704M; adr20=4.3159; close=18.9700; ma50=14.7338
rsi2,NESR,2026-03-10,20.969999,19.9,1.07,2026-03-11,19.9,stop_loss,486,10191.42,-520.02,-0.051025,-1.0,-1.149533,0.504674,1,95.0,setup_rsi2=0.25; next_open_entry; avg_value_10=56.1897M; adr20=5.4111; close=20.9400; ma50=20.3618
rsi2,GOLD,2026-03-10,50.490002,48.0,2.490002,2026-03-11,50.07,pivot_low_break,202,10198.98,-84.84,-0.008319,-0.168675,-0.598394,0.827308,1,94.0,setup_rsi2=0.49; next_open_entry; avg_value_10=36.0383M; adr20=6.6229; close=50.6500; ma50=49.0140
rsi2,BLTE,2026-03-04,170.059998,167.589996,2.470001,2026-03-12,167.589996,stop_loss,60,10203.6,-148.2,-0.014524,-1.0,-1.036436,4.82996,8,94.0,setup_rsi2=4.62; next_open_entry; avg_value_10=42.0229M; adr20=5.3361; close=177.7900; ma50=168.9018
rsi2,KYMR,2026-03-09,82.849998,80.18,2.669998,2026-03-12,79.949997,stop_loss,122,10107.7,-353.8,-0.035003,-1.086144,-2.247193,1.523597,3,92.0,setup_rsi2=3.85; next_open_entry; avg_value_10=83.7047M; adr20=5.6519; close=85.0400; ma50=79.1922
rsi2,ORLA,2026-03-10,18.290001,16.959999,1.330002,2026-03-12,16.959999,stop_loss,557,10187.53,-740.81,-0.072717,-1.0,-1.06015,0.323307,2,93.0,setup_rsi2=3.23; next_open_entry; avg_value_10=38.0482M; adr20=6.1372; close=18.2700; ma50=16.8040
rsi2,IBRX,2026-03-11,8.04,7.77,0.27,2026-03-12,8.13,pivot_low_break,1266,10178.64,113.94,0.011194,0.333334,-0.851852,1.333332,1,99.0,setup_rsi2=2.02; next_open_entry; avg_value_10=259.9091M; adr20=13.7958; close=8.2700; ma50=6.2223
rsi2,AG,2026-02-03,22.184291,19.86489,2.319401,2026-03-13,23.93,pivot_low_break,467,10360.06,815.25,0.078691,0.752655,-0.931035,4.249247,38,97.0,setup_rsi2=3.71; next_open_entry; avg_value_10=866.8746M; adr20=7.8344; close=22.0343; ma50=18.0152
rsi2,ERAS,2026-03-16,14.15,13.54,0.61,2026-03-16,13.54,same_day_stop_loss,718,10159.7,-437.98,-0.04311,-1.0,-1.098361,0.213115,0,99.0,setup_rsi2=2.25; next_open_entry; avg_value_10=75.5311M; adr20=7.0513; close=13.5100; ma50=11.1604
rsi2,PVLA,2026-03-16,124.080002,120.690002,3.389999,2026-03-17,120.690002,stop_loss,81,10050.48,-274.59,-0.027321,-1.0,-2.053097,3.044246,1,98.0,setup_rsi2=4.93; next_open_entry; avg_value_10=36.9503M; adr20=8.1838; close=126.0500; ma50=101.6532
rsi2,ECO,2026-03-16,44.720001,43.509998,1.210003,2026-03-17,46.07,pivot_low_break,227,10151.44,306.45,0.030188,1.115699,-0.330579,1.76859,1,93.0,setup_rsi2=4.99; next_open_entry; avg_value_10=31.2995M; adr20=4.0130; close=45.7200; ma50=42.0463
rsi2,FRO,2026-03-16,30.99,29.82,1.17,2026-03-17,31.75,pivot_low_break,328,10164.72,249.28,0.024524,0.649573,-0.358974,0.854701,1,92.0,setup_rsi2=3.04; next_open_entry; avg_value_10=199.6927M; adr20=4.0811; close=31.8300; ma50=29.0563
rsi2,ERAS,2026-03-17,13.51,13.48,0.030001,2026-03-17,13.48,same_day_stop_loss,754,10186.54,-22.62,-0.002221,-1.0,-19.999555,3.999905,0,99.0,setup_rsi2=1.97; next_open_entry; avg_value_10=79.5314M; adr20=7.0776; close=13.3600; ma50=11.3558
rsi2,PPTA,2026-03-16,30.15,29.25,0.9,2026-03-18,29.25,stop_loss,337,10160.55,-303.3,-0.029851,-1.0,-2.033334,2.033334,2,91.0,setup_rsi2=2.64; next_open_entry; avg_value_10=48.2522M; adr20=7.0633; close=31.1200; ma50=31.0261
rsi2,SII,2026-03-17,146.970001,145.179993,1.790009,2026-03-18,147.25,pivot_low_break,69,10140.93,19.32,0.001905,0.156423,-0.988824,2.97764,1,96.0,setup_rsi2=4.33; next_open_entry; avg_value_10=36.8932M; adr20=5.5438; close=150.0600; ma50=133.4503
rsi2,RNG,2026-03-17,37.709999,37.34,0.369999,2026-03-18,37.23,stop_loss,270,10181.7,-129.6,-0.012729,-1.2973,-2.0,2.540554,1,91.0,setup_rsi2=4.73; next_open_entry; avg_value_10=87.7579M; adr20=6.6759; close=37.9500; ma50=31.3156
rsi2,INDO,2026-03-18,4.15,3.95,0.2,2026-03-23,3.89,stop_loss,2458,10200.7,-639.08,-0.062651,-1.3,-2.15,2.2,5,92.0,setup_rsi2=3.19; next_open_entry; avg_value_10=29.5956M; adr20=17.7294; close=4.4000; ma50=4.3134
rsi2,ALM,2026-03-20,17.76,15.21,2.55,2026-03-23,16.33,pivot_low_break,575,10212.0,-822.25,-0.080518,-0.560784,-0.760784,0.133333,3,98.0,setup_rsi2=2.52; next_open_entry; avg_value_10=129.2519M; adr20=9.8359; close=16.2000; ma50=14.5757
rsi2,ALM,2026-03-23,16.33,15.91,0.42,2026-03-23,15.91,same_day_stop_loss,625,10206.25,-262.5,-0.02572,-1.0,-1.214286,2.833334,0,98.0,setup_rsi2=0.99; next_open_entry; avg_value_10=134.5147M; adr20=10.0131; close=16.9300; ma50=14.7281
rsi2,UNF,2026-03-23,260.76001,259.950012,0.809998,2026-03-24,266.980011,pivot_low_break,39,10169.64,242.58,0.023853,7.679037,0.0,8.617286,1,93.0,setup_rsi2=2.64; next_open_entry; avg_value_10=197.1144M; adr20=3.1787; close=266.2300; ma50=230.7699
rsi2,CRCL,2026-03-25,106.769997,98.309998,8.459999,2026-03-26,98.309998,stop_loss,96,10249.92,-812.16,-0.079236,-1.0,-1.118203,0.411348,1,93.0,setup_rsi2=2.67; next_open_entry; avg_value_10=2582.3012M; adr20=9.2775; close=103.8600; ma50=84.2486
rsi2,YOU,2026-03-16,45.139999,43.799999,1.34,2026-03-27,47.162998,pivot_low_break,225,10156.5,455.17,0.044816,1.5097,-0.455224,8.485073,11,95.0,setup_rsi2=4.05; next_open_entry; avg_value_10=70.6090M; adr20=5.6736; close=46.7500; ma50=37.2455
rsi2,SPHR,2026-03-16,106.150002,104.644997,1.505005,2026-03-27,104.644997,stop_loss,95,10084.25,-142.98,-0.014178,-1.0,-1.129567,7.242502,11,94.0,setup_rsi2=4.80; next_open_entry; avg_value_10=107.2141M; adr20=4.3993; close=110.9100; ma50=103.1948
rsi2,AMPX,2026-03-30,16.16,15.9,0.26,2026-03-30,15.9,same_day_stop_loss,630,10180.8,-163.8,-0.016089,-1.0,-6.384609,0.538459,0,98.0,setup_rsi2=4.86; next_open_entry; avg_value_10=135.9577M; adr20=9.0374; close=14.7200; ma50=13.6690
rsi2,NKTR,2026-03-30,69.050003,67.629997,1.420006,2026-03-30,67.629997,same_day_stop_loss,147,10150.35,-208.74,-0.020565,-1.0,-3.485904,0.676053,0,97.0,setup_rsi2=4.90; next_open_entry; avg_value_10=56.6424M; adr20=6.2254; close=65.2500; ma50=59.9798
rsi2,UNF,2026-03-30,249.899994,248.470001,1.429993,2026-03-31,248.470001,stop_loss,40,9996.0,-57.2,-0.005722,-1.0,-1.678326,2.874141,1,91.0,setup_rsi2=3.68; next_open_entry; avg_value_10=117.7802M; adr20=3.3367; close=249.3300; ma50=235.9220
rsi2,AMPX,2026-03-31,15.01,14.5,0.51,2026-04-01,17.049999,pivot_low_break,685,10281.85,1397.4,0.135909,3.999996,-0.392156,4.549017,1,98.0,setup_rsi2=1.80; next_open_entry; avg_value_10=137.9090M; adr20=9.2492; close=16.8600; ma50=13.7862
rsi2,ESLT,2026-03-31,812.480879,809.124565,3.356313,2026-04-01,871.866641,pivot_low_break,12,9749.77,712.63,0.073092,17.693747,-0.122018,25.190894,1,94.0,setup_rsi2=3.34; next_open_entry; avg_value_10=162.2730M; adr20=4.5473; close=848.1723; ma50=789.5691
rsi2,TPL,2026-03-31,468.769989,465.589996,3.179993,2026-04-01,465.0,stop_loss,22,10312.94,-82.94,-0.008042,-1.185534,-9.430836,3.531458,1,90.0,setup_rsi2=1.42; next_open_entry; avg_value_10=271.5790M; adr20=4.2278; close=474.5600; ma50=455.7777
rsi2,FIGS,2026-03-20,14.84,13.85,0.99,2026-04-02,14.23,pivot_low_break,687,10195.08,-419.07,-0.041105,-0.616162,-0.838384,1.171717,13,96.0,setup_rsi2=3.24; next_open_entry; avg_value_10=50.8949M; adr20=6.3337; close=14.2100; ma50=12.6008
rsi2,PUMP,2026-04-02,13.69,13.49,0.2,2026-04-06,13.665,pivot_low_break,759,10390.71,-18.97,-0.001826,-0.124998,-0.2,3.000005,4,95.0,setup_rsi2=1.50; next_open_entry; avg_value_10=40.7461M; adr20=5.6314; close=13.9400; ma50=12.5480
rsi2,SOC,2026-04-02,15.71,14.56,1.15,2026-04-06,14.56,stop_loss,661,10384.31,-760.15,-0.073202,-1.0,-1.491305,0.182609,4,93.0,setup_rsi2=4.52; next_open_entry; avg_value_10=99.2013M; adr20=11.9515; close=15.3700; ma50=12.0966
rsi2,KOS,2026-03-12,2.09,1.89,0.2,2026-04-08,2.6,pivot_low_break,4858,10153.22,2477.58,0.244019,2.550001,-0.25,5.400003,27,96.0,setup_rsi2=1.86; next_open_entry; avg_value_10=98.6021M; adr20=10.9757; close=2.2800; ma50=1.6274
rsi2,NBR,2026-04-02,81.129997,77.860001,3.269997,2026-04-08,77.860001,stop_loss,128,10384.64,-418.56,-0.040306,-1.0,-1.137614,1.428138,6,95.0,setup_rsi2=3.01; next_open_entry; avg_value_10=31.9273M; adr20=5.4540; close=79.9900; ma50=75.6910
