strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_1d_open,GGAL,2024-09-26,41.4186,40.8926,0.526,2024-09-26,40.8885,same_day_stop_loss_red_candle,239,9899.04,-126.69,-0.012798,-1.0078,-1.9921,0.9482,0,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:41.4144; slippage_bps=1.0; decision_date=2024-09-25 00:00:00; filter_close=40.9211; filter_ma50=33.5250; filter_avg_value_10=42.58; filter_adr20=4.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AFRM,2024-09-26,43.5444,43.15,0.3944,2024-09-26,43.1457,same_day_stop_loss_red_candle,228,9928.11,-90.9,-0.009155,-1.0109,-5.4884,0.6229,0,95.0,entry=rsi2_next_open; setup_rsi2=4.38; raw_entry=open:43.5400; slippage_bps=1.0; decision_date=2024-09-25 00:00:00; filter_close=43.2400; filter_ma50=33.4745; filter_avg_value_10=492.94; filter_adr20=7.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,JANX,2024-09-27,46.7747,46.46,0.3147,2024-09-27,46.4554,same_day_stop_loss_red_candle,212,9916.23,-67.7,-0.006827,-1.0148,-4.0507,4.7519,0,95.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:46.7700; slippage_bps=1.0; decision_date=2024-09-26 00:00:00; filter_close=46.6200; filter_ma50=43.8052; filter_avg_value_10=32.11; filter_adr20=6.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AFRM,2024-09-27,42.1942,41.38,0.8142,2024-09-27,41.3759,same_day_stop_loss_red_candle,235,9915.64,-192.31,-0.019395,-1.0051,-1.6264,0.6089,0,94.0,entry=rsi2_next_open; setup_rsi2=1.43; raw_entry=open:42.1900; slippage_bps=1.0; decision_date=2024-09-26 00:00:00; filter_close=41.6400; filter_ma50=33.6619; filter_avg_value_10=483.15; filter_adr20=7.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SLG,2024-09-27,64.7796,63.98,0.7995,2024-09-27,63.9736,same_day_stop_loss_red_candle,153,9911.27,-123.31,-0.012441,-1.008,-1.1499,0.2802,0,90.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:64.7731; slippage_bps=1.0; decision_date=2024-09-26 00:00:00; filter_close=64.0538; filter_ma50=60.0514; filter_avg_value_10=51.17; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CNK,2024-09-26,26.6339,26.3456,0.2883,2024-09-30,27.5542,hold_1d_open,373,9934.43,343.3,0.034556,3.1926,-0.4192,3.9538,2,92.0,entry=rsi2_next_open; setup_rsi2=4.58; raw_entry=open:26.6312; slippage_bps=1.0; decision_date=2024-09-25 00:00:00; filter_close=26.4539; filter_ma50=25.7466; filter_avg_value_10=57.37; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,FTAI,2024-09-27,126.0991,124.0376,2.0615,2024-10-01,130.5357,hold_1d_open,78,9835.73,346.06,0.035183,2.1521,-0.4744,2.8178,2,96.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:126.0865; slippage_bps=1.0; decision_date=2024-09-26 00:00:00; filter_close=124.1558; filter_ma50=113.2329; filter_avg_value_10=160.13; filter_adr20=4.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,OSCR,2024-09-27,20.392,20.31,0.082,2024-10-01,21.2479,hold_1d_open,487,9930.92,416.79,0.041969,10.4321,-1.7314,19.7219,2,93.0,entry=rsi2_next_open; setup_rsi2=2.47; raw_entry=open:20.3900; slippage_bps=1.0; decision_date=2024-09-26 00:00:00; filter_close=20.4800; filter_ma50=18.3020; filter_avg_value_10=70.41; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,JANX,2024-10-01,45.1545,44.33,0.8245,2024-10-01,44.3256,same_day_stop_loss_red_candle,220,9933.99,-182.37,-0.018358,-1.0054,-3.171,1.0133,0,93.0,entry=rsi2_next_open; setup_rsi2=1.36; raw_entry=open:45.1500; slippage_bps=1.0; decision_date=2024-09-30 00:00:00; filter_close=45.4300; filter_ma50=43.8842; filter_avg_value_10=33.48; filter_adr20=6.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,JANX,2024-10-02,44.2244,42.54,1.6844,2024-10-04,44.7155,hold_1d_open,224,9906.27,110.01,0.011105,0.2916,-0.8813,0.7454,2,92.0,entry=rsi2_next_open; setup_rsi2=0.62; raw_entry=open:44.2200; slippage_bps=1.0; decision_date=2024-10-01 00:00:00; filter_close=44.5000; filter_ma50=43.8198; filter_avg_value_10=33.72; filter_adr20=6.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AHR,2024-10-03,23.9391,23.8503,0.0888,2024-10-04,23.8479,stop_loss,415,9934.71,-37.84,-0.003809,-1.0269,-1.9731,3.0003,1,98.0,entry=rsi2_next_open; setup_rsi2=2.45; raw_entry=open:23.9367; slippage_bps=1.0; decision_date=2024-10-02 00:00:00; filter_close=24.0807; filter_ma50=19.8808; filter_avg_value_10=124.90; filter_adr20=3.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AHR,2024-10-04,24.1791,23.7638,0.4153,2024-10-07,23.7615,stop_loss,411,9937.62,-171.66,-0.017274,-1.0057,-1.3006,0.0635,1,97.0,entry=rsi2_next_open; setup_rsi2=2.39; raw_entry=open:24.1767; slippage_bps=1.0; decision_date=2024-10-03 00:00:00; filter_close=24.0711; filter_ma50=20.0494; filter_avg_value_10=101.75; filter_adr20=3.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TVTX,2024-10-04,13.8714,13.24,0.6314,2024-10-08,15.3085,hold_1d_open,716,9931.91,1028.95,0.1036,2.2761,-0.0814,2.7536,2,97.0,entry=rsi2_next_open; setup_rsi2=4.69; raw_entry=open:13.8700; slippage_bps=1.0; decision_date=2024-10-03 00:00:00; filter_close=13.6500; filter_ma50=10.9952; filter_avg_value_10=32.27; filter_adr20=6.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AUR,2024-10-04,5.3005,5.13,0.1705,2024-10-08,5.3395,hold_1d_open,1877,9949.1,73.08,0.007346,0.2283,-0.5309,1.8734,2,96.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:5.3000; slippage_bps=1.0; decision_date=2024-10-03 00:00:00; filter_close=5.1900; filter_ma50=4.4073; filter_avg_value_10=67.93; filter_adr20=9.48; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SG,2024-10-04,34.4935,33.318,1.1754,2024-10-08,35.0965,hold_1d_open,288,9934.11,173.67,0.017483,0.513,-0.5474,3.6637,2,95.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:34.4900; slippage_bps=1.0; decision_date=2024-10-03 00:00:00; filter_close=33.6300; filter_ma50=32.1572; filter_avg_value_10=91.87; filter_adr20=6.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AHR,2024-10-07,23.891,23.7725,0.1186,2024-10-08,23.7701,stop_loss,416,9938.68,-50.31,-0.005062,-1.0201,-2.1257,2.0854,1,97.0,entry=rsi2_next_open; setup_rsi2=2.15; raw_entry=open:23.8887; slippage_bps=1.0; decision_date=2024-10-04 00:00:00; filter_close=24.0519; filter_ma50=20.2163; filter_avg_value_10=72.30; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AHR,2024-10-08,24.0447,23.639,0.4057,2024-10-09,23.6367,stop_loss,413,9930.46,-168.52,-0.01697,-1.0058,-2.0414,0.2308,1,97.0,entry=rsi2_next_open; setup_rsi2=1.03; raw_entry=open:24.0423; slippage_bps=1.0; decision_date=2024-10-07 00:00:00; filter_close=23.9463; filter_ma50=20.3793; filter_avg_value_10=54.47; filter_adr20=3.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AHR,2024-10-09,23.7182,23.639,0.0792,2024-10-09,23.6367,same_day_stop_loss_red_candle,419,9937.93,-34.17,-0.003438,-1.0299,-6.3354,0.3338,0,97.0,entry=rsi2_next_open; setup_rsi2=0.53; raw_entry=open:23.7158; slippage_bps=1.0; decision_date=2024-10-08 00:00:00; filter_close=23.8503; filter_ma50=20.5427; filter_avg_value_10=52.33; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,APLD,2024-10-08,7.0507,7.005,0.0457,2024-10-10,7.0043,stop_loss,1411,9948.55,-65.48,-0.006582,-1.0153,-8.5484,22.7392,2,96.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:7.0500; slippage_bps=1.0; decision_date=2024-10-07 00:00:00; filter_close=7.1000; filter_ma50=5.3178; filter_avg_value_10=101.46; filter_adr20=11.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,COMP,2024-10-08,5.7106,5.578,0.1326,2024-10-10,5.4995,stop_loss,1744,9959.24,-368.2,-0.03697,-1.5925,-1.7015,1.4666,2,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:5.7100; slippage_bps=1.0; decision_date=2024-10-07 00:00:00; filter_close=5.6700; filter_ma50=5.3474; filter_avg_value_10=25.99; filter_adr20=4.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AHR,2024-10-10,23.2573,23.2166,0.0407,2024-10-10,23.2142,same_day_stop_loss_red_candle,427,9930.86,-18.38,-0.001851,-1.057,-13.2588,3.2434,0,96.0,entry=rsi2_next_open; setup_rsi2=0.10; raw_entry=open:23.2550; slippage_bps=1.0; decision_date=2024-10-09 00:00:00; filter_close=23.4086; filter_ma50=20.6989; filter_avg_value_10=51.20; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AHR,2024-10-11,23.3629,22.7173,0.6456,2024-10-15,23.7615,hold_1d_open,425,9929.24,169.38,0.017059,0.6173,-0.1821,1.1519,2,96.0,entry=rsi2_next_open; setup_rsi2=0.06; raw_entry=open:23.3606; slippage_bps=1.0; decision_date=2024-10-10 00:00:00; filter_close=23.2358; filter_ma50=20.8605; filter_avg_value_10=48.72; filter_adr20=2.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TLN,2024-10-14,159.766,148.02,11.746,2024-10-16,166.0834,hold_1d_open,62,9905.49,391.68,0.039542,0.5378,-0.1078,1.1267,2,94.0,entry=rsi2_next_open; setup_rsi2=2.76; raw_entry=open:159.7500; slippage_bps=1.0; decision_date=2024-10-11 00:00:00; filter_close=159.1900; filter_ma50=153.4636; filter_avg_value_10=183.15; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,BOOT,2024-10-14,160.056,159.17,0.886,2024-10-16,164.8135,hold_1d_open,62,9923.47,294.97,0.029724,5.3697,-1.1129,8.2212,2,91.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:160.0400; slippage_bps=1.0; decision_date=2024-10-11 00:00:00; filter_close=159.3600; filter_ma50=147.1884; filter_avg_value_10=81.50; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,BILI,2024-10-16,20.5421,20.235,0.3071,2024-10-17,19.4381,stop_loss,484,9942.35,-534.34,-0.053743,-3.5954,-4.957,0.9866,1,96.0,entry=rsi2_next_open; setup_rsi2=3.26; raw_entry=open:20.5400; slippage_bps=1.0; decision_date=2024-10-15 00:00:00; filter_close=20.3100; filter_ma50=17.4292; filter_avg_value_10=380.93; filter_adr20=6.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,FUTU,2024-10-18,93.2021,83.0869,10.1151,2024-10-22,88.2993,hold_1d_open,106,9879.42,-519.7,-0.052604,-0.4847,-0.5893,0.0419,2,95.0,entry=rsi2_next_open; setup_rsi2=2.80; raw_entry=open:93.1928; slippage_bps=1.0; decision_date=2024-10-17 00:00:00; filter_close=86.2600; filter_ma50=72.8559; filter_avg_value_10=980.43; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,PI,2024-10-21,218.9419,218.24,0.7019,2024-10-23,218.2182,stop_loss,45,9852.39,-32.57,-0.003305,-1.0311,-6.2858,13.3186,2,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:218.9200; slippage_bps=1.0; decision_date=2024-10-18 00:00:00; filter_close=218.3000; filter_ma50=190.4096; filter_avg_value_10=84.69; filter_adr20=3.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,LBRDK,2024-10-22,72.3574,72.2191,0.1383,2024-10-24,76.6684,hold_1d_open,137,9912.97,590.6,0.059578,31.1657,-0.0523,34.3349,2,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:72.3502; slippage_bps=1.0; decision_date=2024-10-21 00:00:00; filter_close=72.5187; filter_ma50=64.0397; filter_avg_value_10=67.05; filter_adr20=2.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,FTAI,2024-10-23,137.448,137.4441,0.0039,2024-10-25,141.9316,hold_1d_open,72,9896.26,322.82,0.03262,1155.3404,-749.801,1417.9015,2,95.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:137.4343; slippage_bps=1.0; decision_date=2024-10-22 00:00:00; filter_close=138.1337; filter_ma50=125.7652; filter_avg_value_10=156.37; filter_adr20=3.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,HROW,2024-10-28,51.6652,50.56,1.1052,2024-10-28,50.5549,same_day_stop_loss_red_candle,192,9919.71,-213.16,-0.021489,-1.0046,-4.9542,0.2215,0,98.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:51.6600; slippage_bps=1.0; decision_date=2024-10-25 00:00:00; filter_close=50.6000; filter_ma50=45.8970; filter_avg_value_10=28.16; filter_adr20=5.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CNK,2024-10-25,27.8651,27.5668,0.2983,2024-10-29,28.8049,hold_1d_open,357,9947.84,335.52,0.033728,3.1511,-0.1414,5.9676,2,90.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:27.8623; slippage_bps=1.0; decision_date=2024-10-24 00:00:00; filter_close=27.7835; filter_ma50=27.5139; filter_avg_value_10=61.69; filter_adr20=2.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,BWIN,2024-10-28,50.8351,50.12,0.7151,2024-10-29,50.115,stop_loss,195,9912.84,-140.42,-0.014165,-1.007,-1.3077,0.8459,1,92.0,entry=rsi2_next_open; setup_rsi2=2.38; raw_entry=open:50.8300; slippage_bps=1.0; decision_date=2024-10-25 00:00:00; filter_close=50.2400; filter_ma50=48.6701; filter_avg_value_10=30.50; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,HROW,2024-10-29,46.9147,46.19,0.7247,2024-10-29,46.1854,same_day_stop_loss_red_candle,212,9945.91,-154.61,-0.015545,-1.0064,-2.2143,0.3109,0,98.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:46.9100; slippage_bps=1.0; decision_date=2024-10-28 00:00:00; filter_close=47.2000; filter_ma50=46.0626; filter_avg_value_10=31.23; filter_adr20=5.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,HROW,2024-10-30,46.0546,45.31,0.7446,2024-10-30,45.3055,same_day_stop_loss_red_candle,216,9947.79,-161.81,-0.016266,-1.0061,-2.5042,0.061,0,98.0,entry=rsi2_next_open; setup_rsi2=1.13; raw_entry=open:46.0500; slippage_bps=1.0; decision_date=2024-10-29 00:00:00; filter_close=46.5500; filter_ma50=46.2040; filter_avg_value_10=31.10; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,VS,2024-10-30,2.1302,2.07,0.0602,2024-10-30,2.0698,same_day_stop_loss_red_candle,4670,9948.1,-282.16,-0.028363,-1.0034,-1.9965,0.4117,0,94.0,entry=rsi2_next_open; setup_rsi2=3.04; raw_entry=open:2.1300; slippage_bps=1.0; decision_date=2024-10-29 00:00:00; filter_close=2.1100; filter_ma50=1.5906; filter_avg_value_10=45.34; filter_adr20=20.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,AAOI,2024-10-30,15.2915,15.19,0.1015,2024-11-01,15.9584,hold_1d_open,650,9939.49,433.47,0.043611,6.5683,-2.8714,17.4183,2,91.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:15.2900; slippage_bps=1.0; decision_date=2024-10-29 00:00:00; filter_close=15.6700; filter_ma50=14.2149; filter_avg_value_10=43.69; filter_adr20=8.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,GEVO,2024-11-01,2.3702,2.3,0.0702,2024-11-01,2.2998,same_day_stop_loss_red_candle,4198,9950.25,-295.82,-0.02973,-1.0033,-2.2814,0.9933,0,99.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:2.3700; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=2.3300; filter_ma50=1.6554; filter_avg_value_10=33.39; filter_adr20=12.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,APLD,2024-11-01,6.8207,6.7,0.1207,2024-11-01,6.6993,same_day_stop_loss_red_candle,1458,9944.55,-176.93,-0.017792,-1.0056,-4.8117,3.516,0,93.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:6.8200; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=6.7600; filter_ma50=6.6652; filter_avg_value_10=111.12; filter_adr20=10.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,VNO,2024-11-01,40.5299,39.785,0.7449,2024-11-01,39.781,same_day_stop_loss_red_candle,245,9929.82,-183.48,-0.018477,-1.0053,-1.3487,0.0204,0,92.0,entry=rsi2_next_open; setup_rsi2=3.51; raw_entry=open:40.5258; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=39.8427; filter_ma50=36.9838; filter_avg_value_10=60.69; filter_adr20=2.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SATS,2024-11-04,25.0825,24.53,0.5525,2024-11-04,24.5275,same_day_stop_loss_red_candle,396,9932.67,-219.76,-0.022125,-1.0044,-1.8145,0.3755,0,91.0,entry=rsi2_next_open; setup_rsi2=3.76; raw_entry=open:25.0800; slippage_bps=1.0; decision_date=2024-11-01 00:00:00; filter_close=24.6800; filter_ma50=23.8540; filter_avg_value_10=25.64; filter_adr20=3.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,PLTR,2024-11-01,41.9342,40.9,1.0342,2024-11-05,47.8552,hold_1d_open,237,9938.4,1403.28,0.141198,5.7253,-0.8724,9.3221,2,96.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:41.9300; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=41.5600; filter_ma50=37.7808; filter_avg_value_10=1554.40; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,SE,2024-11-01,94.4895,92.5,1.9895,2024-11-05,96.2304,hold_1d_open,105,9921.39,182.8,0.018425,0.8751,-0.3817,1.0961,2,93.0,entry=rsi2_next_open; setup_rsi2=2.14; raw_entry=open:94.4800; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=94.0500; filter_ma50=89.7818; filter_avg_value_10=248.79; filter_adr20=2.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,NVDA,2024-11-01,134.6601,132.0576,2.6024,2024-11-05,137.3818,hold_1d_open,73,9830.19,198.68,0.020212,1.0458,-0.0551,2.1727,2,92.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:134.6466; slippage_bps=1.0; decision_date=2024-10-31 00:00:00; filter_close=132.7074; filter_ma50=125.1682; filter_avg_value_10=29533.93; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,VNO,2024-11-04,39.6446,39.5252,0.1194,2024-11-05,39.5212,stop_loss,250,9911.15,-30.84,-0.003112,-1.0331,-5.9952,15.5164,1,92.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:39.6406; slippage_bps=1.0; decision_date=2024-11-01 00:00:00; filter_close=39.6695; filter_ma50=37.1235; filter_avg_value_10=58.87; filter_adr20=2.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CAPR,2024-11-05,18.6519,18.56,0.0919,2024-11-05,18.5581,same_day_stop_loss_red_candle,533,9941.44,-49.95,-0.005025,-1.0202,-6.987,7.0553,0,99.0,entry=rsi2_next_open; setup_rsi2=3.00; raw_entry=open:18.6500; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=18.6000; filter_ma50=12.6860; filter_avg_value_10=25.81; filter_adr20=11.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,EXK,2024-11-05,4.8305,4.7,0.1305,2024-11-05,4.6995,same_day_stop_loss_red_candle,2063,9965.29,-270.16,-0.02711,-1.0036,-1.1533,2.8319,0,95.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:4.8300; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=4.7700; filter_ma50=4.0744; filter_avg_value_10=33.96; filter_adr20=5.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,IAG,2024-11-05,5.3305,5.27,0.0605,2024-11-06,4.9895,stop_loss,1870,9968.1,-637.73,-0.063977,-5.6338,-5.6256,1.478,1,90.0,entry=rsi2_next_open; setup_rsi2=3.52; raw_entry=open:5.3300; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=5.2900; filter_ma50=5.2550; filter_avg_value_10=42.99; filter_adr20=4.52; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,PCT,2024-11-05,12.5913,12.13,0.4613,2024-11-07,12.1288,stop_loss,790,9947.09,-365.35,-0.03673,-1.0026,-1.4986,3.7045,2,98.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:12.5900; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=12.5100; filter_ma50=9.2122; filter_avg_value_10=56.40; filter_adr20=8.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CRMD,2024-11-05,9.581,9.4,0.181,2024-11-07,10.439,hold_1d_open,1039,9954.62,891.46,0.089552,4.7414,-0.0053,6.2392,2,97.0,entry=rsi2_next_open; setup_rsi2=3.77; raw_entry=open:9.5800; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=9.5900; filter_ma50=8.6166; filter_avg_value_10=25.17; filter_adr20=7.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,CORZ,2024-11-05,12.7313,12.51,0.2213,2024-11-07,14.2486,hold_1d_open,782,9955.86,1186.53,0.119179,6.8572,-0.5029,17.9359,2,97.0,entry=rsi2_next_open; setup_rsi2=4.47; raw_entry=open:12.7300; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=12.6000; filter_ma50=11.9564; filter_avg_value_10=151.99; filter_adr20=5.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,NNE,2024-11-05,17.4717,16.58,0.8917,2024-11-07,19.498,hold_1d_open,570,9958.9,1154.99,0.115976,2.2723,-0.6972,4.9658,2,96.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:17.4700; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=16.8000; filter_ma50=15.2598; filter_avg_value_10=126.72; filter_adr20=16.71; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,VST,2024-11-05,115.3434,110.5623,4.7811,2024-11-07,136.9349,hold_1d_open,86,9919.53,1856.86,0.187193,4.516,-0.0895,5.6969,2,93.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:115.3319; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=114.7667; filter_ma50=108.2749; filter_avg_value_10=637.77; filter_adr20=4.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,TPG,2024-11-05,58.5752,55.7799,2.7953,2024-11-07,62.4104,hold_1d_open,170,9957.79,651.97,0.065473,1.372,-0.8225,1.8531,2,91.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:58.5694; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=57.8393; filter_ma50=54.9899; filter_avg_value_10=80.14; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,VRT,2024-11-05,107.2901,104.3751,2.915,2024-11-07,122.637,hold_1d_open,92,9870.69,1411.91,0.143041,5.2647,-0.1543,5.9417,2,90.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:107.2794; slippage_bps=1.0; decision_date=2024-11-04 00:00:00; filter_close=106.0019; filter_ma50=97.1892; filter_avg_value_10=777.03; filter_adr20=3.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,EVGO,2024-11-07,6.6907,6.44,0.2507,2024-11-07,6.4394,same_day_stop_loss_red_candle,1497,10015.93,-376.22,-0.037562,-1.0026,-3.6728,0.9348,0,97.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:6.6900; slippage_bps=1.0; decision_date=2024-11-06 00:00:00; filter_close=6.6700; filter_ma50=5.9647; filter_avg_value_10=38.49; filter_adr20=8.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_1d_open,EVGO,2024-11-08,6.1806,5.77,0.4106,2024-11-08,5.7694,same_day_stop_loss_red_candle,1620,10012.6,-666.14,-0.06653,-1.0014,-1.6819,0.0228,0,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:6.1800; slippage_bps=1.0; decision_date=2024-11-07 00:00:00; filter_close=6.1300; filter_ma50=6.0045; filter_avg_value_10=41.11; filter_adr20=8.05; rs_bucket=rs90_100
