strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_80,CHWY,2024-07-05,23.9224,,,2024-07-10,25.3975,rsi2_gt_80,4775,114229.42,7043.45,0.061661,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:23.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-03 00:00:00; filter_close=24.1000; filter_ma50=20.1498; filter_avg_value_10=730.53; filter_adr20=9.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,MRNA,2024-06-14,142.6843,,,2024-07-11,122.8077,rsi2_gt_80,712,101591.2,-14152.1,-0.139304,,,,19,93.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:142.6700; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-13 00:00:00; filter_close=145.2300; filter_ma50=126.9224; filter_avg_value_10=567.70; filter_adr20=6.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NVAX,2024-06-20,13.6814,,,2024-07-11,12.9587,rsi2_gt_80,7422,101543.12,-5363.61,-0.052821,,,,15,99.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:13.6800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=13.7900; filter_ma50=10.2424; filter_avg_value_10=353.14; filter_adr20=12.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ASPN,2024-06-24,25.7026,,,2024-07-11,26.1074,rsi2_gt_80,4065,104480.95,1645.59,0.01575,,,,13,98.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:25.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-21 00:00:00; filter_close=25.2800; filter_ma50=24.4262; filter_avg_value_10=38.73; filter_adr20=5.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GH,2024-06-25,29.0629,,,2024-07-11,29.967,rsi2_gt_80,3683,107038.68,3329.79,0.031108,,,,12,94.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:29.0600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-24 00:00:00; filter_close=29.0900; filter_ma50=23.5452; filter_avg_value_10=53.97; filter_adr20=5.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PRIM,2024-06-27,50.9422,,,2024-07-11,51.4986,rsi2_gt_80,2101,107029.66,1168.84,0.010921,,,,10,90.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:50.9372; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-26 00:00:00; filter_close=50.6295; filter_ma50=50.0175; filter_avg_value_10=34.41; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GAP,2024-06-28,22.4075,,,2024-07-11,23.0993,rsi2_gt_80,4721,105785.92,3265.76,0.030871,,,,9,93.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:22.4053; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-27 00:00:00; filter_close=22.6790; filter_ma50=21.7841; filter_avg_value_10=138.88; filter_adr20=4.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ZETA,2024-07-11,16.8817,,,2024-07-12,17.6582,rsi2_gt_80,6949,117310.84,5396.22,0.045999,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:16.8800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-10 00:00:00; filter_close=16.6100; filter_ma50=16.1824; filter_avg_value_10=52.15; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SRPT,2024-07-08,152.9953,,,2024-07-15,152.6547,rsi2_gt_80,750,114746.47,-255.42,-0.002226,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.35; raw_entry=open:152.9800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-05 00:00:00; filter_close=151.7300; filter_ma50=132.5596; filter_avg_value_10=498.07; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,APP,2024-07-12,82.2282,,,2024-07-15,87.9212,rsi2_gt_80,1418,116599.62,8072.65,0.069234,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:82.2200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-11 00:00:00; filter_close=82.0100; filter_ma50=80.9566; filter_avg_value_10=332.03; filter_adr20=4.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FTAI,2024-07-11,94.3033,,,2024-07-16,105.5004,rsi2_gt_80,1239,116841.82,13873.17,0.118735,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=3.28; raw_entry=open:94.2939; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-10 00:00:00; filter_close=93.9697; filter_ma50=84.9018; filter_avg_value_10=126.48; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TMDX,2024-07-11,140.064,,,2024-07-16,151.7948,rsi2_gt_80,835,116953.45,9795.23,0.083753,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:140.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-10 00:00:00; filter_close=138.5300; filter_ma50=137.0651; filter_avg_value_10=89.45; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FORM,2024-07-12,60.186,,,2024-07-16,62.1538,rsi2_gt_80,1944,117001.62,3825.34,0.032695,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:60.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-11 00:00:00; filter_close=59.7100; filter_ma50=56.8838; filter_avg_value_10=36.28; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,EAT,2024-07-10,66.3066,,,2024-07-17,66.4934,rsi2_gt_80,1712,113516.96,319.66,0.002816,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=1.43; raw_entry=open:66.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-09 00:00:00; filter_close=66.2200; filter_ma50=65.6144; filter_avg_value_10=103.96; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,WING,2024-07-09,404.4764,,,2024-07-22,378.945,rsi2_gt_80,281,113657.86,-7174.32,-0.063122,,,,9,93.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:404.4359; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-08 00:00:00; filter_close=402.6038; filter_ma50=392.4419; filter_avg_value_10=132.25; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ZIM,2024-07-09,11.3387,,,2024-07-23,11.0583,rsi2_gt_80,10020,113613.53,-2809.48,-0.024728,,,,10,94.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:11.3375; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-08 00:00:00; filter_close=11.3436; filter_ma50=11.2726; filter_avg_value_10=55.50; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CAVA,2024-07-10,89.959,,,2024-07-23,82.5817,rsi2_gt_80,1269,114157.96,-9361.74,-0.082007,,,,9,97.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:89.9500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-09 00:00:00; filter_close=90.2400; filter_ma50=84.5798; filter_avg_value_10=227.13; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SN,2024-07-01,75.3375,,,2024-07-26,73.7326,rsi2_gt_80,1418,106828.62,-2275.76,-0.021303,,,,19,93.0,entry=rsi2_next_open; setup_rsi2=2.92; raw_entry=open:75.3300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-28 00:00:00; filter_close=75.1500; filter_ma50=72.4228; filter_avg_value_10=94.56; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CVNA,2024-07-25,24.7445,,,2024-07-26,26.5673,rsi2_gt_80,4351,107663.21,7931.3,0.073668,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:24.7420; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-24 00:00:00; filter_close=24.6840; filter_ma50=23.6574; filter_avg_value_10=564.68; filter_adr20=6.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CROX,2024-06-26,151.9552,,,2024-07-31,134.3566,rsi2_gt_80,695,105608.86,-12231.05,-0.115815,,,,25,91.0,entry=rsi2_next_open; setup_rsi2=3.09; raw_entry=open:151.9400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-25 00:00:00; filter_close=151.1400; filter_ma50=141.1130; filter_avg_value_10=189.72; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AU,2024-07-25,24.9292,,,2024-07-31,26.0952,rsi2_gt_80,4321,107719.17,5038.07,0.04677,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.45; raw_entry=open:24.9267; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-24 00:00:00; filter_close=25.7167; filter_ma50=23.6326; filter_avg_value_10=33.05; filter_adr20=2.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ALNY,2024-07-18,240.6741,,,2024-08-01,268.5831,rsi2_gt_80,483,116245.57,13480.08,0.115962,,,,10,96.0,entry=rsi2_next_open; setup_rsi2=2.40; raw_entry=open:240.6500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-17 00:00:00; filter_close=240.0200; filter_ma50=185.0170; filter_avg_value_10=238.59; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,INSM,2024-07-31,73.4573,,,2024-08-01,75.3225,rsi2_gt_80,1414,103868.68,2637.29,0.025391,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:73.4500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-30 00:00:00; filter_close=72.9100; filter_ma50=61.8256; filter_avg_value_10=123.68; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,DYN,2024-08-05,36.2936,,,2024-08-06,43.3757,rsi2_gt_80,2402,87177.3,17011.04,0.195132,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:36.2900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=40.8300; filter_ma50=36.4024; filter_avg_value_10=36.99; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CRWD,2024-07-12,368.2368,,,2024-08-08,240.496,rsi2_gt_80,317,116731.08,-40493.86,-0.346899,,,,19,90.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:368.2000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-11 00:00:00; filter_close=370.4300; filter_ma50=352.3857; filter_avg_value_10=1400.33; filter_adr20=2.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,VIRT,2024-08-01,26.2602,,,2024-08-08,26.7902,rsi2_gt_80,3700,97162.69,1960.93,0.020182,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:26.2576; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-31 00:00:00; filter_close=26.1142; filter_ma50=22.8433; filter_avg_value_10=53.17; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,THC,2024-08-05,135.9436,,,2024-08-08,150.085,rsi2_gt_80,652,88635.22,9220.2,0.104024,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:135.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=141.7500; filter_ma50=136.5014; filter_avg_value_10=274.25; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,MMYT,2024-08-05,77.3377,,,2024-08-08,93.5506,rsi2_gt_80,1161,89789.11,18823.18,0.209638,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:77.3300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=84.8900; filter_ma50=84.0520; filter_avg_value_10=77.60; filter_adr20=5.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PIPR,2024-08-05,55.0322,,,2024-08-08,61.0841,rsi2_gt_80,1661,91408.45,10052.23,0.10997,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:55.0267; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=58.5613; filter_ma50=55.3136; filter_avg_value_10=49.50; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,MYGN,2024-08-06,25.8026,,,2024-08-08,27.6672,rsi2_gt_80,3632,93714.97,6772.42,0.072266,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:25.8000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=25.8400; filter_ma50=24.9098; filter_avg_value_10=26.06; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ANF,2024-07-16,170.137,,,2024-08-09,146.8653,rsi2_gt_80,711,120967.41,-16546.17,-0.136782,,,,18,95.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:170.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-15 00:00:00; filter_close=167.3300; filter_ma50=163.3382; filter_avg_value_10=232.27; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CAMT,2024-07-18,115.4715,,,2024-08-09,92.9407,rsi2_gt_80,1005,116048.9,-22643.5,-0.19512,,,,16,90.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:115.4600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-17 00:00:00; filter_close=113.4700; filter_ma50=111.5432; filter_avg_value_10=82.51; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SMR,2024-07-22,11.5212,,,2024-08-09,9.2691,rsi2_gt_80,9845,113425.75,-22171.72,-0.195473,,,,14,98.0,entry=rsi2_next_open; setup_rsi2=4.16; raw_entry=open:11.5200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-19 00:00:00; filter_close=11.3000; filter_ma50=9.6294; filter_avg_value_10=111.57; filter_adr20=12.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ADMA,2024-07-31,12.2412,,,2024-08-09,15.9584,rsi2_gt_80,8478,103781.1,31514.25,0.303661,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:12.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-30 00:00:00; filter_close=12.1800; filter_ma50=11.2438; filter_avg_value_10=46.81; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,INSM,2024-08-01,72.8573,,,2024-08-09,73.9726,rsi2_gt_80,1329,96827.33,1482.26,0.015308,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:72.8500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-31 00:00:00; filter_close=72.7500; filter_ma50=62.7852; filter_avg_value_10=117.99; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GLNG,2024-08-05,29.1131,,,2024-08-09,31.4851,rsi2_gt_80,3112,90599.94,7381.79,0.081477,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:29.1102; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=30.8388; filter_ma50=29.3905; filter_avg_value_10=46.04; filter_adr20=2.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,HALO,2024-08-05,51.7952,,,2024-08-09,55.1945,rsi2_gt_80,1784,92402.6,6064.35,0.06563,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:51.7900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=54.0900; filter_ma50=51.0262; filter_avg_value_10=61.21; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GWRE,2024-08-06,141.4541,,,2024-08-09,146.6653,rsi2_gt_80,661,93501.19,3444.59,0.03684,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:141.4400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=140.0100; filter_ma50=135.4818; filter_avg_value_10=120.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,NVDA,2024-07-18,121.8035,,,2024-08-12,108.9566,rsi2_gt_80,954,116200.5,-12255.93,-0.105472,,,,17,93.0,entry=rsi2_next_open; setup_rsi2=4.00; raw_entry=open:121.7913; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-17 00:00:00; filter_close=117.9331; filter_ma50=114.9681; filter_avg_value_10=33634.11; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,BKU,2024-08-05,31.9843,,,2024-08-13,33.3867,rsi2_gt_80,2797,89460.02,3922.65,0.043848,,,,6,94.0,entry=rsi2_next_open; setup_rsi2=4.97; raw_entry=open:31.9811; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=33.7021; filter_ma50=29.1864; filter_avg_value_10=33.56; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,DHI,2024-08-06,170.1071,,,2024-08-13,171.5431,rsi2_gt_80,542,92198.04,778.32,0.008442,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:170.0901; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=170.2763; filter_ma50=148.6067; filter_avg_value_10=485.58; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,JLL,2024-08-06,228.1028,,,2024-08-13,244.5255,rsi2_gt_80,405,92381.64,6651.21,0.071997,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:228.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=231.9900; filter_ma50=214.8764; filter_avg_value_10=102.33; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TOL,2024-08-06,125.6047,,,2024-08-13,127.2957,rsi2_gt_80,745,93575.54,1259.77,0.013463,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:125.5922; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=126.3615; filter_ma50=120.8935; filter_avg_value_10=196.75; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AUR,2024-08-07,3.6004,,,2024-08-13,3.6096,rsi2_gt_80,23885,85994.6,221.63,0.002577,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:3.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-06 00:00:00; filter_close=3.5200; filter_ma50=3.1291; filter_avg_value_10=52.76; filter_adr20=11.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,PRG,2024-08-07,39.4033,,,2024-08-13,39.9303,rsi2_gt_80,2164,85268.84,1140.41,0.013374,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:39.3994; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-06 00:00:00; filter_close=39.0007; filter_ma50=35.5314; filter_avg_value_10=36.41; filter_adr20=3.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CVSA,2024-08-05,72.0072,,,2024-08-14,74.0326,rsi2_gt_80,1239,89216.92,2509.47,0.028128,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:72.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=75.6700; filter_ma50=69.4624; filter_avg_value_10=35.14; filter_adr20=2.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,CRNX,2024-08-05,46.0846,,,2024-08-14,51.4249,rsi2_gt_80,1992,91800.54,10637.77,0.115879,,,,7,90.0,entry=rsi2_next_open; setup_rsi2=4.99; raw_entry=open:46.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=49.7900; filter_ma50=48.4008; filter_avg_value_10=32.91; filter_adr20=4.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,EVR,2024-08-06,218.468,,,2024-08-14,232.1076,rsi2_gt_80,429,93722.75,5851.42,0.062433,,,,6,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:218.4461; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=217.5547; filter_ma50=210.8311; filter_avg_value_10=125.98; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,MHO,2024-08-05,141.5442,,,2024-08-15,146.9553,rsi2_gt_80,624,88323.55,3376.56,0.038229,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=4.88; raw_entry=open:141.5300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=153.9100; filter_ma50=132.6808; filter_avg_value_10=51.72; filter_adr20=4.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,WAL,2024-08-05,66.4015,,,2024-08-15,74.1465,rsi2_gt_80,1368,90837.31,10595.16,0.116639,,,,8,91.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:66.3949; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=70.2552; filter_ma50=63.5337; filter_avg_value_10=102.41; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FTAI,2024-08-06,97.545,,,2024-08-15,104.8383,rsi2_gt_80,942,91887.4,6870.28,0.074768,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:97.5353; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=95.4529; filter_ma50=94.6642; filter_avg_value_10=176.79; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,GRBK,2024-08-06,68.8969,,,2024-08-15,71.0229,rsi2_gt_80,1337,92115.14,2842.47,0.030858,,,,7,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:68.8900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=69.1900; filter_ma50=61.0296; filter_avg_value_10=42.02; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,RVMD,2024-08-06,43.0043,,,2024-08-15,43.5156,rsi2_gt_80,2147,92330.23,1097.87,0.011891,,,,7,94.0,entry=rsi2_next_open; setup_rsi2=3.21; raw_entry=open:43.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=42.4800; filter_ma50=41.3666; filter_avg_value_10=59.71; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,SLG,2024-08-06,54.7607,,,2024-08-15,58.5252,rsi2_gt_80,1696,92874.1,6384.72,0.068746,,,,7,92.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:54.7552; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=54.5806; filter_ma50=52.6037; filter_avg_value_10=63.94; filter_adr20=4.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,FFIN,2024-08-06,33.119,,,2024-08-15,34.0174,rsi2_gt_80,2840,94057.87,2551.62,0.027128,,,,7,90.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:33.1157; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=33.2216; filter_ma50=30.1774; filter_avg_value_10=28.31; filter_adr20=3.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,TBBK,2024-08-07,47.6548,,,2024-08-15,47.2053,rsi2_gt_80,1808,86159.82,-812.68,-0.009432,,,,6,95.0,entry=rsi2_next_open; setup_rsi2=4.62; raw_entry=open:47.6500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-06 00:00:00; filter_close=46.9100; filter_ma50=40.0494; filter_avg_value_10=43.18; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,ROOT,2024-07-25,70.387,,,2024-08-16,48.9951,rsi2_gt_80,1538,108255.26,-32900.8,-0.303919,,,,16,99.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:70.3800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-24 00:00:00; filter_close=70.0000; filter_ma50=57.2775; filter_avg_value_10=26.22; filter_adr20=8.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,WULF,2024-07-26,4.7905,,,2024-08-16,4.0296,rsi2_gt_80,23327,111747.5,-17749.09,-0.158832,,,,15,98.0,entry=rsi2_next_open; setup_rsi2=4.28; raw_entry=open:4.7900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-25 00:00:00; filter_close=4.5300; filter_ma50=3.9214; filter_avg_value_10=103.83; filter_adr20=11.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,JMIA,2024-08-02,10.501,,,2024-08-16,5.1595,rsi2_gt_80,8677,91117.61,-46348.77,-0.50867,,,,10,99.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:10.5000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-01 00:00:00; filter_close=11.1100; filter_ma50=9.3430; filter_avg_value_10=81.50; filter_adr20=11.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_80,AX,2024-08-05,63.4263,,,2024-08-16,64.2136,rsi2_gt_80,1413,89621.42,1112.37,0.012412,,,,9,94.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:63.4200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=67.2200; filter_ma50=60.3162; filter_avg_value_10=67.76; filter_adr20=4.17; rs_bucket=rs90_100
