strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low_no_stop,UMAC,2025-10-13,13.78,,,2025-10-14,13.26,3_day_low,3780,52088.4,-1965.6,-0.037736,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:13.7800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=13.3700; filter_ma50=11.5594; filter_avg_value_10=68.51; filter_adr20=11.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TTMI,2025-10-13,55.81,,,2025-10-14,53.5,3_day_low,935,52182.35,-2159.85,-0.04139,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:55.8100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=53.5800; filter_ma50=49.0074; filter_avg_value_10=167.85; filter_adr20=5.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NKTR,2025-10-10,55.7,,,2025-10-16,54.12,3_day_low,932,51912.4,-1472.56,-0.028366,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:55.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-09 00:00:00; filter_close=55.6400; filter_ma50=40.3484; filter_avg_value_10=49.74; filter_adr20=6.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,RZLV,2025-10-13,5.38,,,2025-10-16,5.12,3_day_low,9701,52191.38,-2522.26,-0.048327,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:5.3800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-10 00:00:00; filter_close=5.1300; filter_ma50=4.7804; filter_avg_value_10=222.07; filter_adr20=13.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,OPEN,2025-10-14,7.02,,,2025-10-17,6.955,3_day_low,7386,51849.72,-480.09,-0.009259,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.85; raw_entry=open:7.0200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-13 00:00:00; filter_close=7.2700; filter_ma50=6.1171; filter_avg_value_10=1497.61; filter_adr20=12.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,WBD,2025-10-10,17.72,,,2025-10-20,18.06,3_day_low,2926,51848.72,994.84,0.019187,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:17.7200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-09 00:00:00; filter_close=17.6700; filter_ma50=14.8776; filter_avg_value_10=616.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,INOD,2025-10-15,80.76,,,2025-10-20,76.2,3_day_low,649,52413.24,-2959.44,-0.056464,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:80.7600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-14 00:00:00; filter_close=75.8300; filter_ma50=58.1868; filter_avg_value_10=162.80; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,DGNX,2025-10-17,126.4,,,2025-10-20,110.88,3_day_low,411,51950.4,-6378.72,-0.122785,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:126.4000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-16 00:00:00; filter_close=133.3600; filter_ma50=98.9266; filter_avg_value_10=36.26; filter_adr20=20.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,P,2025-09-29,83.73,,,2025-10-21,90.29,3_day_low,617,51661.41,4047.52,0.078347,,,,16,90.0,entry=rsi2_next_open; setup_rsi2=4.06; raw_entry=open:83.7300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-09-26 00:00:00; filter_close=82.4000; filter_ma50=68.2984; filter_avg_value_10=283.79; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NBIS,2025-10-20,116.79,,,2025-10-21,107.51,3_day_low,449,52438.71,-4166.72,-0.079459,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:116.7900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=113.4400; filter_ma50=93.3760; filter_avg_value_10=2166.31; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JMIA,2025-10-20,10.89,,,2025-10-21,10.615,3_day_low,4760,51836.4,-1309.0,-0.025253,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:10.8900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=10.7500; filter_ma50=9.9766; filter_avg_value_10=42.81; filter_adr20=6.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,DGNX,2025-10-20,141.36,,,2025-10-22,110.4,3_day_low,369,52161.84,-11424.24,-0.219015,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.60; raw_entry=open:141.3600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=118.4000; filter_ma50=100.3646; filter_avg_value_10=36.63; filter_adr20=20.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,KTOS,2025-10-20,87.28,,,2025-10-22,81.71,3_day_low,594,51844.32,-3308.58,-0.063818,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.75; raw_entry=open:87.2800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=83.1200; filter_ma50=77.6322; filter_avg_value_10=516.99; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AVAV,2025-10-20,361.11,,,2025-10-22,349.09,3_day_low,143,51638.73,-1718.86,-0.033286,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:361.1100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=350.5900; filter_ma50=289.8272; filter_avg_value_10=506.91; filter_adr20=5.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HOOD,2025-10-20,133.425,,,2025-10-22,125.6,3_day_low,388,51768.9,-3036.1,-0.058647,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:133.4250; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=129.9100; filter_ma50=121.4698; filter_avg_value_10=3755.82; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SKYT,2025-10-20,15.89,,,2025-10-22,14.92,3_day_low,3267,51912.63,-3168.99,-0.061045,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.33; raw_entry=open:15.8900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-17 00:00:00; filter_close=15.3700; filter_ma50=14.0979; filter_avg_value_10=38.07; filter_adr20=10.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,DPRO,2025-10-21,8.81,,,2025-10-22,8.52,3_day_low,5859,51617.79,-1699.11,-0.032917,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:8.8100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-20 00:00:00; filter_close=8.6800; filter_ma50=6.7335; filter_avg_value_10=74.03; filter_adr20=17.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HIVE,2025-10-21,5.49,,,2025-10-22,4.97,3_day_low,9409,51655.41,-4892.68,-0.094718,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:5.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-20 00:00:00; filter_close=5.5900; filter_ma50=3.8562; filter_avg_value_10=263.73; filter_adr20=11.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NBIS,2025-10-21,107.88,,,2025-10-22,101.4,3_day_low,478,51566.64,-3097.44,-0.060067,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:107.8800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-20 00:00:00; filter_close=109.0000; filter_ma50=94.1804; filter_avg_value_10=2156.53; filter_adr20=7.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,WWR,2025-10-23,1.53,,,2025-10-27,1.33,3_day_low,33339,51008.67,-6667.8,-0.130719,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:1.5300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=1.5400; filter_ma50=1.1284; filter_avg_value_10=57.39; filter_adr20=22.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,METC,2025-10-24,36.95,,,2025-10-27,33.73,3_day_low,1453,53688.35,-4678.66,-0.087145,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:36.9500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-23 00:00:00; filter_close=36.0100; filter_ma50=32.3336; filter_avg_value_10=195.75; filter_adr20=9.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TMC,2025-10-24,7.35,,,2025-10-27,6.806,3_day_low,7287,53559.45,-3964.13,-0.074014,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:7.3500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-23 00:00:00; filter_close=7.1500; filter_ma50=6.4929; filter_avg_value_10=130.56; filter_adr20=9.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,RGTI,2025-10-22,38.52,,,2025-10-28,37.66,3_day_low,1290,49690.8,-1109.4,-0.022326,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=3.71; raw_entry=open:38.5200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=40.0000; filter_ma50=27.2990; filter_avg_value_10=6549.46; filter_adr20=13.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PLUG,2025-10-22,3.04,,,2025-10-28,2.86,3_day_low,16123,49013.92,-2902.14,-0.059211,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=3.49; raw_entry=open:3.0400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=3.1200; filter_ma50=2.3194; filter_avg_value_10=573.65; filter_adr20=13.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,BKKT,2025-10-23,28.03,,,2025-10-28,27.26,3_day_low,1824,51126.72,-1404.48,-0.027471,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:28.0300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=28.1000; filter_ma50=20.0148; filter_avg_value_10=92.29; filter_adr20=21.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,METC,2025-10-27,33.73,,,2025-10-28,29.0,3_day_low,1576,53158.48,-7454.48,-0.140231,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.61; raw_entry=open:33.7300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-24 00:00:00; filter_close=34.8700; filter_ma50=32.4920; filter_avg_value_10=190.41; filter_adr20=9.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,IREN,2025-10-22,53.65,,,2025-10-29,58.13,3_day_low,927,49733.55,4152.96,0.083504,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:53.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=55.1950; filter_ma50=38.8713; filter_avg_value_10=3102.51; filter_adr20=11.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,KEEL,2025-10-23,4.01,,,2025-10-29,4.26,3_day_low,12647,50714.47,3161.75,0.062344,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=3.84; raw_entry=open:4.0100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=3.9400; filter_ma50=2.6869; filter_avg_value_10=838.88; filter_adr20=13.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,METC,2025-10-28,29.0,,,2025-10-29,27.56,3_day_low,1806,52374.0,-2600.64,-0.049655,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:29.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=33.9700; filter_ma50=32.6996; filter_avg_value_10=191.05; filter_adr20=9.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,USAR,2025-10-28,21.25,,,2025-10-29,20.03,3_day_low,2461,52296.25,-3002.42,-0.057412,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:21.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=21.6000; filter_ma50=20.1498; filter_avg_value_10=709.11; filter_adr20=15.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,BETR,2025-10-15,52.5,,,2025-10-30,74.14,3_day_low,991,52027.5,21445.24,0.41219,,,,11,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:52.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-14 00:00:00; filter_close=49.9200; filter_ma50=33.3661; filter_avg_value_10=59.07; filter_adr20=23.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HIVE,2025-10-22,5.15,,,2025-10-30,5.25,3_day_low,9573,49300.95,957.3,0.019417,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=3.35; raw_entry=open:5.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=5.5000; filter_ma50=3.9238; filter_avg_value_10=230.81; filter_adr20=11.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ASTS,2025-10-23,71.875,,,2025-10-30,74.5,3_day_low,710,51031.25,1863.75,0.036522,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:71.8750; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=71.3500; filter_ma50=56.6542; filter_avg_value_10=1367.83; filter_adr20=10.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,OKLO,2025-10-22,132.81,,,2025-10-31,131.2,3_day_low,373,49538.13,-600.53,-0.012123,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.65; raw_entry=open:132.8100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=139.4400; filter_ma50=105.6040; filter_avg_value_10=3858.95; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,UAMY,2025-10-30,9.25,,,2025-10-31,7.89,3_day_low,5684,52577.0,-7730.24,-0.147027,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:9.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-29 00:00:00; filter_close=8.4000; filter_ma50=7.7124; filter_avg_value_10=251.16; filter_adr20=15.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HBM,2025-10-22,14.9853,,,2025-11-03,15.6851,3_day_low,3264,48912.14,2284.09,0.046698,,,,8,90.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:14.9853; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=15.2153; filter_ma50=13.7721; filter_avg_value_10=139.60; filter_adr20=4.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NAK,2025-10-23,1.83,,,2025-11-03,1.92,3_day_low,27900,51057.0,2511.0,0.04918,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:1.8300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=1.8600; filter_ma50=1.2422; filter_avg_value_10=91.94; filter_adr20=15.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,QBTS,2025-10-23,32.6,,,2025-11-03,32.0,3_day_low,1570,51182.0,-942.0,-0.018405,,,,7,97.0,entry=rsi2_next_open; setup_rsi2=2.01; raw_entry=open:32.6000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=27.2900; filter_ma50=24.1718; filter_avg_value_10=2350.74; filter_adr20=13.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,COGT,2025-10-23,14.86,,,2025-11-03,15.81,3_day_low,3439,51103.54,3267.05,0.06393,,,,7,93.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:14.8600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=14.8500; filter_ma50=13.5817; filter_avg_value_10=34.86; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,MLYS,2025-10-27,40.26,,,2025-11-03,39.44,3_day_low,1320,53143.2,-1082.4,-0.020368,,,,5,97.0,entry=rsi2_next_open; setup_rsi2=3.23; raw_entry=open:40.2600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-24 00:00:00; filter_close=39.9000; filter_ma50=33.5704; filter_avg_value_10=47.26; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TMC,2025-10-27,6.806,,,2025-11-03,6.78,3_day_low,7816,53195.7,-203.22,-0.00382,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:6.8060; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-24 00:00:00; filter_close=7.1300; filter_ma50=6.5273; filter_avg_value_10=116.61; filter_adr20=9.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ALM,2025-10-28,7.27,,,2025-11-03,6.64,3_day_low,7176,52169.52,-4520.88,-0.086658,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:7.2700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=6.6800; filter_ma50=5.8926; filter_avg_value_10=40.87; filter_adr20=9.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,IE,2025-10-30,14.0,,,2025-11-03,13.59,3_day_low,3737,52318.0,-1532.17,-0.029286,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:14.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-29 00:00:00; filter_close=14.0100; filter_ma50=11.7026; filter_avg_value_10=38.82; filter_adr20=7.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,UAMY,2025-10-31,8.14,,,2025-11-03,7.44,3_day_low,6518,53056.52,-4562.6,-0.085995,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:8.1400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-30 00:00:00; filter_close=8.3400; filter_ma50=7.7912; filter_avg_value_10=240.80; filter_adr20=16.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,LAC,2025-10-31,5.6,,,2025-11-03,5.385,3_day_low,9471,53037.6,-2036.26,-0.038393,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:5.6000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-30 00:00:00; filter_close=5.6200; filter_ma50=5.2340; filter_avg_value_10=184.66; filter_adr20=12.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NBIS,2025-10-22,106.675,,,2025-11-04,112.355,3_day_low,461,49177.18,2618.48,0.053246,,,,9,96.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:106.6750; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-21 00:00:00; filter_close=104.2800; filter_ma50=94.8612; filter_avg_value_10=2118.60; filter_adr20=7.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SEI,2025-10-23,46.9436,,,2025-11-04,48.795,3_day_low,1088,51074.61,2014.39,0.03944,,,,8,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:46.9436; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=46.1771; filter_ma50=36.7170; filter_avg_value_10=183.89; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,UI,2025-10-23,692.3437,,,2025-11-04,747.3626,3_day_low,73,50541.09,4016.38,0.079468,,,,8,92.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:692.3437; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-22 00:00:00; filter_close=688.6977; filter_ma50=599.7842; filter_avg_value_10=148.29; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TNGX,2025-10-24,7.84,,,2025-11-04,7.723,3_day_low,6821,53476.64,-798.06,-0.014923,,,,7,93.0,entry=rsi2_next_open; setup_rsi2=2.53; raw_entry=open:7.8400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-23 00:00:00; filter_close=7.5300; filter_ma50=7.4973; filter_avg_value_10=41.65; filter_adr20=8.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NG,2025-10-28,7.67,,,2025-11-04,7.83,3_day_low,6809,52225.03,1089.44,0.02086,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=3.57; raw_entry=open:7.6700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-27 00:00:00; filter_close=8.1300; filter_ma50=7.9770; filter_avg_value_10=41.53; filter_adr20=7.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PLUG,2025-10-31,2.66,,,2025-11-04,2.56,3_day_low,19921,52989.86,-1992.1,-0.037594,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:2.6600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-30 00:00:00; filter_close=2.6500; filter_ma50=2.4906; filter_avg_value_10=295.55; filter_adr20=12.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,BKKT,2025-10-31,24.0,,,2025-11-04,22.95,3_day_low,2209,53016.0,-2319.45,-0.04375,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=1.47; raw_entry=open:24.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-30 00:00:00; filter_close=22.9700; filter_ma50=22.1512; filter_avg_value_10=50.51; filter_adr20=16.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,UAMY,2025-11-03,7.44,,,2025-11-04,6.5,3_day_low,7013,52176.72,-6592.22,-0.126344,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.60; raw_entry=open:7.4400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-31 00:00:00; filter_close=8.0700; filter_ma50=7.8618; filter_avg_value_10=229.80; filter_adr20=16.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,LAC,2025-11-03,5.385,,,2025-11-04,4.9,3_day_low,9664,52040.64,-4687.04,-0.090065,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.87; raw_entry=open:5.3850; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-10-31 00:00:00; filter_close=5.5000; filter_ma50=5.2890; filter_avg_value_10=158.59; filter_adr20=11.34; rs_bucket=rs90_100
