strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
breakout,AIRG,2026-04-24,6.66,6.27,0.39,2026-04-29,6.578,ma10_break,1913,12740.58,-156.87,-0.012312,-0.210256,-0.538462,0.871796,5,90.0,"buy_stop=pivot_high_1_1:5.6580; entry=max(open,pivot)"
breakout,APLS,2026-04-27,40.950001,40.900002,0.049999,2026-04-29,40.931,ma10_break,307,12571.65,-5.83,-0.000464,-0.380026,-0.800031,1.0,2,97.0,"buy_stop=pivot_high_1_1:40.9500; entry=max(open,pivot)"
breakout,ATEN,2026-04-28,28.099722,27.25154,0.848182,2026-04-29,27.25154,stop_loss,446,12532.48,-378.29,-0.030185,-1.0,-3.717642,0.035293,1,90.0,"buy_stop=pivot_high_1_1:28.0997; entry=max(open,pivot)"
breakout,APLS,2026-04-29,40.955002,40.93,0.025002,2026-04-29,40.93,same_day_stop_loss,308,12614.14,-7.7,-0.00061,-1.0,-1.0,1.399908,0,98.0,"buy_stop=pivot_high_1_1:40.9500; entry=max(open,pivot)"
breakout,AIRG,2026-04-29,6.88,6.559,0.321,2026-04-29,6.559,same_day_stop_loss,1835,12624.8,-589.04,-0.046657,-1.0,-1.339564,0.373831,0,91.0,"buy_stop=pivot_high_1_1:6.8800; entry=max(open,pivot)"
breakout,ATOM,2026-04-10,4.59,4.38,0.21,2026-04-30,6.98,ma10_break,2632,12080.88,6290.48,0.520697,11.38095,-0.07143,23.809519,20,92.0,"buy_stop=pivot_high_1_1:4.3700; entry=max(open,pivot)"
breakout,ATLC,2026-04-24,76.080002,72.660004,3.419998,2026-04-30,76.043001,ma10_break,167,12705.36,-6.18,-0.000486,-0.010819,-0.438597,1.230995,6,90.0,"buy_stop=pivot_high_1_1:69.6000; entry=max(open,pivot)"
breakout,ARW,2026-04-23,182.75,178.860001,3.889999,2026-05-01,183.9,ma10_break,68,12427.0,78.2,0.006293,0.29563,-0.444729,2.807198,8,90.0,"buy_stop=pivot_high_1_1:179.2800; entry=max(open,pivot)"
breakout,ACDC,2026-04-24,7.28,7.09,0.19,2026-05-01,7.09,stop_loss,1751,12747.28,-332.69,-0.026099,-1.0,-1.157896,2.973681,7,90.0,"buy_stop=pivot_high_1_1:6.4400; entry=max(open,pivot)"
breakout,ASTH,2026-04-28,34.389999,33.450001,0.939999,2026-05-01,33.450001,stop_loss,365,12552.35,-343.1,-0.027333,-1.0,-1.031918,1.053195,3,90.0,"buy_stop=pivot_high_1_1:34.3900; entry=max(open,pivot)"
breakout,ALTO,2026-05-01,5.58,5.3,0.28,2026-05-01,5.3,same_day_stop_loss,2362,13179.96,-661.36,-0.050179,-1.0,-1.357145,0.071429,0,97.0,"buy_stop=pivot_high_1_1:5.5800; entry=max(open,pivot)"
breakout,ARCB,2026-04-17,115.93565,108.842638,7.093012,2026-05-04,122.883792,ma10_break,107,12405.11,743.45,0.059931,0.979576,-0.184508,2.683095,17,90.0,"buy_stop=pivot_high_1_1:111.2503; entry=max(open,pivot)"
breakout,ARM,2026-04-22,180.0,173.300003,6.699997,2026-05-04,205.246001,ma10_break,70,12600.0,1767.22,0.140256,3.768062,-0.227611,8.608958,12,92.0,"buy_stop=pivot_high_1_1:163.5000; entry=max(open,pivot)"
breakout,AMSC,2026-04-22,43.400002,40.75,2.650002,2026-05-04,48.69,ma10_break,292,12672.8,1544.68,0.121889,1.996225,0.0,4.075469,12,90.0,"buy_stop=pivot_high_1_1:40.0400; entry=max(open,pivot)"
breakout,AP,2026-04-30,10.97,9.89,1.08,2026-05-04,10.384,ma10_break,1182,12966.54,-692.65,-0.053418,-0.542593,-0.972222,0.027778,4,97.0,"buy_stop=pivot_high_1_1:10.9700; entry=max(open,pivot)"
breakout,AGL,2026-05-01,29.190001,26.280001,2.91,2026-05-04,26.280001,stop_loss,451,13164.69,-1312.41,-0.099692,-1.0,-1.304124,0.202749,3,97.0,"buy_stop=pivot_high_1_1:29.1900; entry=max(open,pivot)"
breakout,ARWR,2026-05-04,76.480003,73.195,3.285004,2026-05-04,73.195,same_day_stop_loss,169,12925.12,-555.17,-0.042952,-1.0,-1.016743,0.030441,0,91.0,"buy_stop=pivot_high_1_1:76.4800; entry=max(open,pivot)"
breakout,APLD,2026-05-04,35.349998,33.294998,2.055,2026-05-04,33.294998,same_day_stop_loss,366,12938.1,-752.13,-0.058133,-1.0,-1.625304,0.433092,0,91.0,"buy_stop=pivot_high_1_1:35.3500; entry=max(open,pivot)"
breakout,AMSC,2026-05-04,52.509998,51.419998,1.09,2026-05-04,51.419998,same_day_stop_loss,246,12917.46,-268.14,-0.020758,-1.0,-3.651375,0.449543,0,90.0,"buy_stop=pivot_high_1_1:52.3900; entry=max(open,pivot)"
breakout,ADEA,2026-04-06,25.02,24.16,0.860001,2026-05-05,30.8285,ma10_break,471,11784.42,2735.8,0.232154,6.754064,-0.186046,10.837201,29,93.0,"buy_stop=pivot_high_1_1:24.6300; entry=max(open,pivot)"
breakout,AKAN,2026-04-24,9.61,8.98,0.63,2026-05-05,26.452,ma10_break,1322,12704.42,22265.12,1.75255,26.733329,-0.63492,109.98411,11,94.0,"buy_stop=pivot_high_1_1:3.3900; entry=max(open,pivot)"
breakout,ADTN,2026-05-01,17.99,16.879999,1.110001,2026-05-05,16.879999,stop_loss,732,13168.68,-812.52,-0.061701,-1.0,-3.342341,0.630631,4,94.0,"buy_stop=pivot_high_1_1:17.9900; entry=max(open,pivot)"
breakout,ANRO,2026-05-04,25.85,24.254999,1.595001,2026-05-05,25.167,ma10_break,501,12950.85,-342.18,-0.026422,-0.428213,-0.692789,0.581817,1,96.0,"buy_stop=pivot_high_1_1:25.8500; entry=max(open,pivot)"
breakout,AEIS,2026-05-04,396.959991,378.019989,18.940002,2026-05-05,378.019989,stop_loss,32,12702.72,-606.08,-0.047713,-1.0,-3.27455,0.002112,1,92.0,"buy_stop=pivot_high_1_1:396.9600; entry=max(open,pivot)"
breakout,ANTX,2026-04-17,3.27,3.029,0.241,2026-05-06,4.626,ma10_break,3808,12452.16,5163.65,0.414679,5.626558,-0.746888,7.88382,19,97.0,"buy_stop=pivot_high_1_1:3.2700; entry=max(open,pivot)"
breakout,AMTX,2026-04-30,3.04,2.735,0.305,2026-05-06,3.111,ma10_break,4276,12999.04,303.6,0.023355,0.232787,-0.508197,2.491803,6,90.0,"buy_stop=pivot_high_1_1:3.0000; entry=max(open,pivot)"
breakout,ATOM,2026-05-01,9.59,6.98,2.61,2026-05-06,8.631,ma10_break,1372,13157.48,-1315.75,-0.1,-0.367433,-0.992337,0.724138,5,98.0,"buy_stop=pivot_high_1_1:9.5900; entry=max(open,pivot)"
breakout,ADV,2026-05-01,36.5,32.470001,4.029999,2026-05-06,35.923,ma10_break,361,13176.5,-208.3,-0.015808,-0.143176,-0.550869,1.816378,5,94.0,"buy_stop=pivot_high_1_1:36.5000; entry=max(open,pivot)"
breakout,AGRO,2026-05-04,14.423342,13.441961,0.981381,2026-05-06,13.441961,stop_loss,896,12923.31,-879.32,-0.068041,-1.0,-1.2975,0.842341,2,90.0,"buy_stop=pivot_high_1_1:14.4233; entry=max(open,pivot)"
breakout,ANRO,2026-05-05,25.91,24.745001,1.164999,2026-05-06,24.745001,stop_loss,495,12825.45,-576.67,-0.044963,-1.0,-1.287555,0.745065,1,96.0,"buy_stop=pivot_high_1_1:25.8500; entry=max(open,pivot)"
breakout,ASYS,2026-05-05,17.940001,16.120001,1.82,2026-05-06,17.406,ma10_break,714,12809.16,-381.28,-0.029766,-0.293407,-0.653847,0.170329,1,94.0,"buy_stop=pivot_high_1_1:17.9400; entry=max(open,pivot)"
breakout,AGH,2026-05-05,5.03,4.71,0.32,2026-05-06,4.71,stop_loss,2551,12831.53,-816.32,-0.063618,-1.0,-1.437499,1.218749,1,91.0,"buy_stop=pivot_high_1_1:4.1800; entry=max(open,pivot)"
breakout,ADV,2026-05-06,38.779999,36.200001,2.579998,2026-05-06,36.200001,same_day_stop_loss,332,12874.96,-856.56,-0.066529,-1.0,-1.697675,1.95349,0,95.0,"buy_stop=pivot_high_1_1:38.7800; entry=max(open,pivot)"
breakout,ANRO,2026-05-06,25.85,24.799999,1.050001,2026-05-06,24.799999,same_day_stop_loss,497,12847.45,-521.85,-0.040619,-1.0,-1.371428,0.209523,0,95.0,"buy_stop=pivot_high_1_1:25.8500; entry=max(open,pivot)"
breakout,ANAB,2026-04-20,48.866669,43.793331,5.073338,2026-05-07,65.979,ma10_break,256,12509.87,4380.76,0.350184,3.372993,-0.959264,4.630745,17,95.0,"buy_stop=pivot_high_1_1:48.8667; entry=max(open,pivot)"
breakout,AESI,2026-04-28,16.879999,15.87,1.009999,2026-05-07,17.546,ma10_break,743,12541.84,494.84,0.039455,0.659407,-0.158416,2.702974,9,91.0,"buy_stop=pivot_high_1_1:13.7400; entry=max(open,pivot)"
breakout,AAOI,2026-04-30,164.869995,138.100006,26.769989,2026-05-07,163.554999,ma10_break,78,12859.86,-102.57,-0.007976,-0.049122,-0.565559,1.008592,7,99.0,"buy_stop=pivot_high_1_1:164.8700; entry=max(open,pivot)"
breakout,ALGM,2026-04-30,45.389999,42.189999,3.200001,2026-05-07,42.189999,stop_loss,285,12936.15,-912.0,-0.0705,-1.0,-1.059375,1.878125,7,92.0,"buy_stop=pivot_high_1_1:45.3900; entry=max(open,pivot)"
breakout,AIRG,2026-04-30,6.93,6.45,0.48,2026-05-07,7.004,ma10_break,1875,12993.75,138.75,0.010678,0.154167,-0.895833,0.958333,7,91.0,"buy_stop=pivot_high_1_1:6.8800; entry=max(open,pivot)"
breakout,AMBQ,2026-05-01,37.68,34.41,3.27,2026-05-07,37.694,ma10_break,350,13188.0,4.9,0.000372,0.004281,-0.204894,1.259938,6,91.0,"buy_stop=pivot_high_1_1:35.9500; entry=max(open,pivot)"
breakout,ALTO,2026-05-04,5.58,5.2,0.38,2026-05-07,5.2,stop_loss,2323,12962.34,-882.74,-0.0681,-1.0,-2.999999,1.105263,3,98.0,"buy_stop=pivot_high_1_1:5.5800; entry=max(open,pivot)"
breakout,ALMS,2026-05-04,25.629999,24.34,1.289999,2026-05-07,24.34,stop_loss,505,12943.15,-651.45,-0.050332,-1.0,-1.558139,0.67442,3,96.0,"buy_stop=pivot_high_1_1:25.6300; entry=max(open,pivot)"
breakout,AOSL,2026-05-05,44.740002,41.0,3.740002,2026-05-07,41.0,stop_loss,286,12795.64,-1069.64,-0.083594,-1.0,-2.478609,1.398395,2,96.0,"buy_stop=pivot_high_1_1:44.7400; entry=max(open,pivot)"
breakout,ALAB,2026-05-05,214.237,199.809998,14.427002,2026-05-07,199.809998,stop_loss,59,12639.98,-851.19,-0.067341,-1.0,-1.518472,1.212518,2,94.0,"buy_stop=pivot_high_1_1:214.2370; entry=max(open,pivot)"
breakout,ARM,2026-05-06,232.0,204.324997,27.675003,2026-05-07,213.523999,ma10_break,55,12760.0,-1016.18,-0.079638,-0.667606,-0.786631,0.271003,1,94.0,"buy_stop=pivot_high_1_1:216.3530; entry=max(open,pivot)"
breakout,AMPX,2026-05-06,21.705,20.469999,1.235001,2026-05-07,20.469999,stop_loss,592,12849.36,-731.12,-0.056899,-1.0,-5.121455,0.522267,1,94.0,"buy_stop=pivot_high_1_1:21.7050; entry=max(open,pivot)"
breakout,ASYS,2026-05-06,18.049999,16.75,1.299999,2026-05-07,17.503,ma10_break,713,12869.65,-390.01,-0.030305,-0.420769,-0.776922,0.215385,1,94.0,"buy_stop=pivot_high_1_1:17.9400; entry=max(open,pivot)"
breakout,AUGO,2026-05-06,85.82,80.57,5.25,2026-05-07,80.57,stop_loss,149,12787.18,-782.25,-0.061175,-1.0,-1.005714,1.346667,1,91.0,"buy_stop=pivot_high_1_1:85.8200; entry=max(open,pivot)"
breakout,APLS,2026-05-06,41.049999,40.93,0.119999,2026-05-07,40.981,ma10_break,313,12848.65,-21.6,-0.001681,-0.574998,-0.833328,0.750008,1,91.0,"buy_stop=pivot_high_1_1:41.0000; entry=max(open,pivot)"
breakout,ASYS,2026-05-07,18.25,17.23,1.02,2026-05-07,17.23,same_day_stop_loss,694,12665.5,-707.88,-0.05589,-1.0,-1.186273,0.078431,0,94.0,"buy_stop=pivot_high_1_1:17.9400; entry=max(open,pivot)"
breakout,ARM,2026-05-07,222.395004,220.100006,2.294998,2026-05-07,220.100006,same_day_stop_loss,56,12454.12,-128.52,-0.010319,-1.0,-5.300662,4.285403,0,92.0,"buy_stop=pivot_high_1_1:216.3530; entry=max(open,pivot)"
breakout,AIRG,2026-05-07,7.28,6.98,0.3,2026-05-07,6.98,same_day_stop_loss,1740,12667.2,-522.0,-0.041209,-1.0,-2.599999,0.366665,0,92.0,"buy_stop=pivot_high_1_1:7.2800; entry=max(open,pivot)"
breakout,ACMR,2026-05-07,53.0,52.5,0.5,2026-05-07,52.5,same_day_stop_loss,239,12667.0,-119.5,-0.009434,-1.0,-1.0,21.900002,0,90.0,"buy_stop=pivot_high_1_1:52.9000; entry=max(open,pivot)"
breakout,ABSI,2026-04-27,4.15,3.845,0.305,2026-05-08,5.3145,ma10_break,3038,12607.7,3537.75,0.280602,3.818032,-0.852459,6.836064,11,93.0,"buy_stop=pivot_high_1_1:4.1500; entry=max(open,pivot)"
breakout,AGX,2026-05-01,683.119995,642.539978,40.580017,2026-05-08,680.882001,ma10_break,19,12979.28,-42.52,-0.003276,-0.05515,-0.49236,1.458353,7,95.0,"buy_stop=pivot_high_1_1:683.1200; entry=max(open,pivot)"
breakout,ALOT,2026-05-05,14.26,13.53,0.73,2026-05-08,14.032,ma10_break,900,12834.0,-205.2,-0.015989,-0.312329,-0.356164,1.123286,3,92.0,"buy_stop=pivot_high_1_1:14.2600; entry=max(open,pivot)"
breakout,ARWR,2026-05-05,77.25,73.139999,4.110001,2026-05-08,73.139999,stop_loss,166,12823.5,-682.26,-0.053204,-1.0,-1.128953,0.54258,3,91.0,"buy_stop=pivot_high_1_1:76.4800; entry=max(open,pivot)"
breakout,ARTV,2026-05-06,11.6,10.529,1.071,2026-05-08,10.529,stop_loss,1108,12852.8,-1186.67,-0.092328,-1.0,-1.30719,1.307189,2,99.0,"buy_stop=pivot_high_1_1:11.6000; entry=max(open,pivot)"
breakout,ADV,2026-05-07,44.880001,34.400002,10.48,2026-05-08,37.743,ma10_break,282,12656.16,-2012.63,-0.159024,-0.681012,-0.745229,0.183206,1,97.0,"buy_stop=pivot_high_1_1:38.7800; entry=max(open,pivot)"
breakout,ANDG,2026-05-07,36.305,33.490002,2.814999,2026-05-08,34.977,ma10_break,349,12670.45,-463.47,-0.036579,-0.471759,-0.623447,0.113677,1,96.0,"buy_stop=pivot_high_1_1:36.3050; entry=max(open,pivot)"
breakout,ALB,2026-05-07,207.009995,192.100006,14.909988,2026-05-08,194.788002,ma10_break,61,12627.61,-745.54,-0.059041,-0.819718,-0.852448,0.938298,1,91.0,"buy_stop=pivot_high_1_1:198.8500; entry=max(open,pivot)"
breakout,ABVX,2026-05-07,126.559998,123.449997,3.110001,2026-05-08,123.449997,stop_loss,99,12529.44,-307.89,-0.024573,-1.0,-1.720256,0.749197,1,90.0,"buy_stop=pivot_high_1_1:119.0600; entry=max(open,pivot)"
breakout,ADV,2026-05-08,43.299999,42.450001,0.849998,2026-05-08,42.450001,same_day_stop_loss,291,12600.3,-247.35,-0.01963,-1.0,-7.329424,0.823532,0,94.0,"buy_stop=pivot_high_1_1:38.7800; entry=max(open,pivot)"
breakout,ALB,2026-05-08,201.330002,198.179993,3.150009,2026-05-08,198.179993,same_day_stop_loss,62,12482.46,-195.3,-0.015646,-1.0,-2.231739,2.606339,0,91.0,"buy_stop=pivot_high_1_1:198.8500; entry=max(open,pivot)"
breakout,ATER,2026-04-28,1.1,0.656,0.444,2026-05-11,1.134,ma10_break,11409,12549.9,387.91,0.030909,0.076577,-0.425676,1.734234,13,93.0,"buy_stop=pivot_high_1_1:0.7300; entry=max(open,pivot)"
breakout,ALMU,2026-04-30,20.92,18.280001,2.639999,2026-05-11,24.227,ma10_break,620,12970.4,2050.34,0.158078,1.252652,-0.765152,3.515153,11,92.0,"buy_stop=pivot_high_1_1:20.9200; entry=max(open,pivot)"
breakout,AGCC,2026-05-08,19.200001,17.07,2.130001,2026-05-11,18.365,ma10_break,657,12614.4,-548.6,-0.04349,-0.392019,-0.568075,0.159624,3,94.0,"buy_stop=pivot_high_1_1:19.2000; entry=max(open,pivot)"
breakout,AIRG,2026-05-08,7.3,6.5,0.8,2026-05-11,7.073,ma10_break,1732,12643.6,-393.16,-0.031096,-0.28375,-0.65625,0.0,3,91.0,"buy_stop=pivot_high_1_1:7.2800; entry=max(open,pivot)"
breakout,ALMU,2026-05-11,28.726,23.98,4.746,2026-05-11,23.98,same_day_stop_loss,442,12696.89,-2097.73,-0.165216,-1.0,-1.101138,0.310578,0,97.0,"buy_stop=pivot_high_1_1:28.7260; entry=max(open,pivot)"
breakout,AGCC,2026-05-11,19.27,18.15,1.120001,2026-05-11,18.15,same_day_stop_loss,658,12679.66,-736.96,-0.058121,-1.0,-1.142857,0.0,0,93.0,"buy_stop=pivot_high_1_1:19.2000; entry=max(open,pivot)"
breakout,AGPU,2026-05-11,6.4,5.55,0.85,2026-05-11,5.55,same_day_stop_loss,1981,12678.4,-1683.85,-0.132812,-1.0,-1.282353,0.435294,0,92.0,"buy_stop=pivot_high_1_1:6.4000; entry=max(open,pivot)"
breakout,ASX,2026-05-04,32.48,31.030001,1.449999,2026-05-12,33.062,ma10_break,398,12927.04,231.64,0.017919,0.40138,-0.427586,1.958622,8,96.0,"buy_stop=pivot_high_1_1:32.3100; entry=max(open,pivot)"
breakout,AP,2026-05-05,11.0,10.26,0.74,2026-05-12,10.26,stop_loss,1165,12815.0,-862.1,-0.067273,-1.0,-1.864866,1.756758,7,98.0,"buy_stop=pivot_high_1_1:11.0000; entry=max(open,pivot)"
breakout,AMSC,2026-05-05,54.200001,48.529999,5.670002,2026-05-12,53.777,ma10_break,236,12791.2,-99.83,-0.007804,-0.074603,-0.566137,1.054673,7,93.0,"buy_stop=pivot_high_1_1:54.2000; entry=max(open,pivot)"
breakout,AURA,2026-05-05,8.48,6.94,1.539999,2026-05-12,7.905,ma10_break,1513,12830.24,-869.97,-0.067807,-0.373377,-0.448052,0.685065,7,90.0,"buy_stop=pivot_high_1_1:7.6800; entry=max(open,pivot)"
breakout,AVNS,2026-05-06,24.75,24.66,0.09,2026-05-12,24.712,ma10_break,520,12870.0,-19.76,-0.001535,-0.422223,-0.555546,1.777773,6,96.0,"buy_stop=pivot_high_1_1:24.7500; entry=max(open,pivot)"
breakout,AEHR,2026-05-08,99.43,89.309998,10.120003,2026-05-12,92.874001,ma10_break,126,12528.18,-826.06,-0.065936,-0.647826,-0.913043,0.748023,4,99.0,"buy_stop=pivot_high_1_1:99.4300; entry=max(open,pivot)"
breakout,ABCL,2026-05-08,5.16,4.732,0.428,2026-05-12,4.732,stop_loss,2450,12642.0,-1048.6,-0.082946,-1.0,-1.658879,1.098132,4,90.0,"buy_stop=pivot_high_1_1:5.1600; entry=max(open,pivot)"
breakout,ABSI,2026-05-11,6.235,4.75,1.485,2026-05-12,5.457,ma10_break,2036,12694.46,-1584.01,-0.124779,-0.523906,-0.649158,0.326599,1,96.0,"buy_stop=pivot_high_1_1:6.2350; entry=max(open,pivot)"
breakout,AEHR,2026-05-12,99.5,94.809998,4.690002,2026-05-12,94.809998,same_day_stop_loss,126,12537.0,-590.94,-0.047136,-1.0,-1.765457,1.06823,0,98.0,"buy_stop=pivot_high_1_1:99.4300; entry=max(open,pivot)"
breakout,ANTX,2026-05-12,4.83,4.46,0.37,2026-05-12,4.46,same_day_stop_loss,2614,12625.62,-967.18,-0.076605,-1.0,-1.64865,0.18919,0,97.0,"buy_stop=pivot_high_1_1:4.8300; entry=max(open,pivot)"
breakout,AVNS,2026-05-12,24.809999,24.780001,0.029999,2026-05-12,24.780001,same_day_stop_loss,508,12603.48,-15.24,-0.001209,-1.0,-3.666773,0.666709,0,96.0,"buy_stop=pivot_high_1_1:24.7500; entry=max(open,pivot)"
breakout,ASX,2026-05-12,34.700001,34.060001,0.639999,2026-05-12,34.060001,same_day_stop_loss,363,12596.1,-232.32,-0.018444,-1.0,-2.671876,0.343746,0,95.0,"buy_stop=pivot_high_1_1:34.2200; entry=max(open,pivot)"
breakout,ALM,2026-05-12,21.549999,19.92,1.629999,2026-05-12,19.92,same_day_stop_loss,585,12606.75,-953.55,-0.075638,-1.0,-1.119632,0.383436,0,95.0,"buy_stop=pivot_high_1_1:21.5500; entry=max(open,pivot)"
breakout,AIP,2026-04-08,19.280001,17.48,1.800001,2026-05-13,31.102,ma10_break,627,12088.56,7412.39,0.613174,6.567773,-0.344445,9.383326,35,92.0,"buy_stop=pivot_high_1_1:18.6350; entry=max(open,pivot)"
breakout,ANDG,2026-05-08,36.305,34.549999,1.755001,2026-05-13,34.549999,stop_loss,347,12597.84,-608.99,-0.04834,-1.0,-1.128774,1.843304,5,97.0,"buy_stop=pivot_high_1_1:36.3050; entry=max(open,pivot)"
breakout,ASC,2026-05-08,19.200001,18.309999,0.890001,2026-05-13,18.309999,stop_loss,658,12633.6,-585.62,-0.046354,-1.0,-1.191011,0.932583,5,90.0,"buy_stop=pivot_high_1_1:19.2000; entry=max(open,pivot)"
breakout,AIP,2026-05-13,35.43,31.0,4.43,2026-05-13,31.0,same_day_stop_loss,359,12719.37,-1590.37,-0.125035,-1.0,-1.121896,0.167042,0,98.0,"buy_stop=pivot_high_1_1:33.4600; entry=max(open,pivot)"
breakout,ANDG,2026-05-13,36.740002,35.348,1.392002,2026-05-13,35.348,same_day_stop_loss,346,12712.04,-481.63,-0.037888,-1.0,-1.73563,2.011491,0,96.0,"buy_stop=pivot_high_1_1:36.3050; entry=max(open,pivot)"
breakout,ALMS,2026-05-13,25.1,22.959999,2.140001,2026-05-13,22.959999,same_day_stop_loss,506,12700.6,-1082.84,-0.085259,-1.0,-1.074766,0.135513,0,94.0,"buy_stop=pivot_high_1_1:25.1000; entry=max(open,pivot)"
breakout,ALM,2026-05-13,21.67,19.725,1.945,2026-05-13,19.725,same_day_stop_loss,588,12741.96,-1143.66,-0.089755,-1.0,-1.138818,0.323907,0,91.0,"buy_stop=pivot_high_1_1:21.5500; entry=max(open,pivot)"
breakout,ACRS,2026-05-04,4.538,4.26,0.278,2026-05-14,4.798,ma10_break,2851,12937.84,741.26,0.057294,0.935252,-0.568346,2.20144,10,90.0,"buy_stop=pivot_high_1_1:4.5380; entry=max(open,pivot)"
breakout,AVTX,2026-05-06,22.799999,13.87,8.929999,2026-05-14,18.905,ma10_break,564,12859.2,-2196.78,-0.170833,-0.43617,-0.572228,0.164614,8,91.0,"buy_stop=pivot_high_1_1:15.0900; entry=max(open,pivot)"
breakout,AMWL,2026-05-08,7.75,7.02,0.73,2026-05-14,7.332,ma10_break,1631,12640.25,-681.76,-0.053935,-0.572603,-0.589041,0.589041,6,90.0,"buy_stop=pivot_high_1_1:6.7000; entry=max(open,pivot)"
breakout,AGCC,2026-05-12,19.540001,17.99,1.550001,2026-05-14,18.667,ma10_break,645,12603.3,-563.09,-0.044678,-0.563226,-0.993548,1.387096,2,96.0,"buy_stop=pivot_high_1_1:19.5400; entry=max(open,pivot)"
breakout,ALMU,2026-05-12,28.726,23.5,5.226,2026-05-14,23.5,stop_loss,438,12581.99,-2288.99,-0.181926,-1.0,-1.516648,0.586299,2,94.0,"buy_stop=pivot_high_1_1:28.7260; entry=max(open,pivot)"
breakout,AGPU,2026-05-12,6.6,5.31,1.29,2026-05-14,5.912,ma10_break,1908,12592.8,-1312.7,-0.104242,-0.533333,-0.798449,0.186047,2,94.0,"buy_stop=pivot_high_1_1:6.4000; entry=max(open,pivot)"
breakout,ATOM,2026-05-13,8.88,7.71,1.17,2026-05-14,9.381,ma10_break,1433,12725.04,717.93,0.056419,0.428205,-0.40171,1.213675,1,98.0,"buy_stop=pivot_high_1_1:8.8800; entry=max(open,pivot)"
breakout,AOSL,2026-05-13,39.849998,35.0,4.849998,2026-05-14,41.271,ma10_break,319,12712.15,453.3,0.035659,0.29299,-0.230928,0.773196,1,93.0,"buy_stop=pivot_high_1_1:39.8000; entry=max(open,pivot)"
breakout,AGCC,2026-05-14,19.799999,19.26,0.539999,2026-05-14,19.26,same_day_stop_loss,643,12731.4,-347.22,-0.027273,-1.0,-2.40741,3.500009,0,95.0,"buy_stop=pivot_high_1_1:19.5400; entry=max(open,pivot)"
breakout,ANDG,2026-05-14,37.52,34.324001,3.195999,2026-05-14,34.324001,same_day_stop_loss,339,12719.28,-1083.44,-0.085181,-1.0,-1.070089,0.0,0,94.0,"buy_stop=pivot_high_1_1:36.3050; entry=max(open,pivot)"
breakout,ACRS,2026-05-14,5.12,4.8,0.32,2026-05-14,4.8,same_day_stop_loss,2486,12728.32,-795.52,-0.0625,-1.0,-1.031251,0.093751,0,92.0,"buy_stop=pivot_high_1_1:5.1200; entry=max(open,pivot)"
breakout,APLD,2026-05-05,36.5,32.009998,4.490002,2026-05-15,42.58,ma10_break,351,12811.5,2134.08,0.166575,1.35412,-0.181069,2.514476,10,93.0,"buy_stop=pivot_high_1_1:35.3500; entry=max(open,pivot)"
breakout,ACLS,2026-05-06,159.229996,138.75,20.479996,2026-05-15,157.994998,ma10_break,80,12738.4,-98.8,-0.007756,-0.060303,-0.490234,0.604493,9,96.0,"buy_stop=pivot_high_1_1:147.9400; entry=max(open,pivot)"
breakout,AMAT,2026-05-06,421.0,400.25,20.75,2026-05-15,426.551001,ma10_break,30,12630.0,166.53,0.013185,0.267518,-0.722409,1.322892,9,90.0,"buy_stop=pivot_high_1_1:420.5000; entry=max(open,pivot)"
breakout,ARWR,2026-05-11,79.480003,72.610001,6.870003,2026-05-15,77.212,ma10_break,159,12637.32,-360.61,-0.028536,-0.330131,-0.994177,0.404658,4,91.0,"buy_stop=pivot_high_1_1:79.4800; entry=max(open,pivot)"
breakout,ACMR,2026-05-11,63.950001,57.279999,6.670002,2026-05-15,59.773,ma10_break,198,12662.1,-827.05,-0.065317,-0.626237,-0.704648,0.556222,4,90.0,"buy_stop=pivot_high_1_1:63.9500; entry=max(open,pivot)"
breakout,ASX,2026-05-13,35.32,32.990002,2.329998,2026-05-15,34.156,ma10_break,360,12715.2,-419.04,-0.032956,-0.499571,-0.682404,0.167382,2,95.0,"buy_stop=pivot_high_1_1:35.3200; entry=max(open,pivot)"
breakout,AEHR,2026-05-14,107.0,92.75,14.25,2026-05-15,97.239001,ma10_break,119,12733.0,-1161.56,-0.091224,-0.684982,-0.875088,0.122807,1,98.0,"buy_stop=pivot_high_1_1:107.0000; entry=max(open,pivot)"
breakout,ANL,2026-05-14,14.42,12.82,1.6,2026-05-15,13.857,ma10_break,884,12747.28,-497.69,-0.039043,-0.351875,-0.85625,0.56875,1,98.0,"buy_stop=pivot_high_1_1:14.3280; entry=max(open,pivot)"
breakout,ATOM,2026-05-14,9.875,8.41,1.465,2026-05-15,9.152,ma10_break,1291,12748.62,-933.39,-0.073215,-0.493515,-0.959044,0.290102,1,97.0,"buy_stop=pivot_high_1_1:8.8800; entry=max(open,pivot)"
breakout,AIP,2026-05-14,35.950001,30.459999,5.490002,2026-05-15,32.416,ma10_break,354,12726.3,-1251.04,-0.098303,-0.643716,-0.693989,0.459016,1,97.0,"buy_stop=pivot_high_1_1:33.4600; entry=max(open,pivot)"
breakout,ANTX,2026-05-14,4.9,3.94,0.96,2026-05-15,4.594,ma10_break,2602,12749.8,-796.21,-0.062449,-0.31875,-0.416667,0.104167,1,97.0,"buy_stop=pivot_high_1_1:4.9000; entry=max(open,pivot)"
