strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,RUM,2025-02-12,10.93,,,2025-02-14,11.52,rsi2_gt_50,5928,64793.04,3497.52,0.05398,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.82; raw_entry=open:10.9300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-11 00:00:00; filter_close=11.1700; filter_ma50=10.9650; filter_avg_value_10=39.85; filter_adr20=9.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,FUBO,2025-02-13,43.92,,,2025-02-14,48.72,rsi2_gt_50,1486,65265.12,7132.8,0.10929,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.75; raw_entry=open:43.9200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-12 00:00:00; filter_close=43.8000; filter_ma50=34.7808; filter_avg_value_10=91.80; filter_adr20=8.73; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,ALGT,2025-02-04,98.64,,,2025-02-18,84.89,rsi2_gt_50,654,64510.56,-8992.5,-0.139396,,,,10,93.0,entry=rsi2_next_open; setup_rsi2=4.83; raw_entry=open:98.6400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-03 00:00:00; filter_close=97.8100; filter_ma50=90.6686; filter_avg_value_10=30.48; filter_adr20=3.99; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,EAT,2025-02-11,165.75,,,2025-02-18,167.03,rsi2_gt_50,388,64311.0,496.64,0.007722,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=3.16; raw_entry=open:165.7500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-10 00:00:00; filter_close=167.8700; filter_ma50=144.7478; filter_avg_value_10=326.04; filter_adr20=3.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,CRDO,2025-02-13,71.19,,,2025-02-18,75.24,rsi2_gt_50,919,65423.61,3721.95,0.05689,,,,3,95.0,entry=rsi2_next_open; setup_rsi2=4.96; raw_entry=open:71.1900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-12 00:00:00; filter_close=71.3500; filter_ma50=71.0508; filter_avg_value_10=382.78; filter_adr20=9.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,ALHC,2025-02-12,14.25,,,2025-02-19,14.08,rsi2_gt_50,4559,64965.75,-775.03,-0.01193,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:14.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-11 00:00:00; filter_close=14.3800; filter_ma50=12.8818; filter_avg_value_10=25.64; filter_adr20=4.17; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,EAT,2025-02-18,159.08,,,2025-02-24,153.07,rsi2_gt_50,413,65700.04,-2482.13,-0.03778,,,,4,95.0,entry=rsi2_next_open; setup_rsi2=0.45; raw_entry=open:159.0800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-14 00:00:00; filter_close=158.4000; filter_ma50=147.2046; filter_avg_value_10=264.86; filter_adr20=3.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,RDDT,2025-02-19,185.5,,,2025-02-26,168.1,rsi2_gt_50,354,65667.0,-6159.6,-0.093801,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:185.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-18 00:00:00; filter_close=187.1300; filter_ma50=181.6812; filter_avg_value_10=1698.15; filter_adr20=6.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,OKLO,2025-02-21,43.56,,,2025-02-26,35.19,rsi2_gt_50,1474,64207.44,-12337.38,-0.192149,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:43.5600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-20 00:00:00; filter_close=42.6600; filter_ma50=32.2582; filter_avg_value_10=898.29; filter_adr20=14.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,LEU,2025-02-21,104.62,,,2025-02-26,93.5,rsi2_gt_50,610,63818.2,-6783.2,-0.106289,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:104.6200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-20 00:00:00; filter_close=104.1600; filter_ma50=82.8172; filter_avg_value_10=140.10; filter_adr20=8.84; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,TKO,2025-02-21,161.1409,,,2025-02-26,156.9312,rsi2_gt_50,394,63489.53,-1658.64,-0.026125,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.85; raw_entry=open:161.1409; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-20 00:00:00; filter_close=161.1213; filter_ma50=148.6535; filter_avg_value_10=277.98; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SLQT,2025-02-24,4.6,,,2025-02-26,4.59,rsi2_gt_50,13161,60540.6,-131.61,-0.002174,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=2.66; raw_entry=open:4.6000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=4.5700; filter_ma50=4.1192; filter_avg_value_10=29.89; filter_adr20=8.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,LRN,2025-02-24,133.97,,,2025-02-26,134.79,rsi2_gt_50,450,60286.5,369.0,0.006121,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:133.9700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=134.2400; filter_ma50=119.2414; filter_avg_value_10=96.82; filter_adr20=3.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,TEAM,2025-02-24,286.19,,,2025-02-26,288.76,rsi2_gt_50,210,60099.9,539.7,0.00898,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.06; raw_entry=open:286.1900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=285.9900; filter_ma50=274.2062; filter_avg_value_10=560.90; filter_adr20=3.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,KD,2025-02-24,38.5,,,2025-02-26,38.47,rsi2_gt_50,1566,60291.0,-46.98,-0.000779,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=2.64; raw_entry=open:38.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=38.4200; filter_ma50=37.8296; filter_avg_value_10=69.58; filter_adr20=3.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,EH,2025-02-25,23.98,,,2025-02-26,25.25,rsi2_gt_50,2406,57695.88,3055.62,0.052961,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.77; raw_entry=open:23.9800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-24 00:00:00; filter_close=23.5300; filter_ma50=17.5242; filter_avg_value_10=92.73; filter_adr20=8.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,QFIN,2025-02-25,36.5228,,,2025-02-26,37.9116,rsi2_gt_50,1576,57559.96,2188.7,0.038025,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:36.5228; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-24 00:00:00; filter_close=36.4777; filter_ma50=35.7238; filter_avg_value_10=65.95; filter_adr20=5.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,CORT,2025-02-25,61.6,,,2025-02-26,63.37,rsi2_gt_50,934,57534.4,1653.18,0.028734,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:61.6000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-24 00:00:00; filter_close=61.8100; filter_ma50=59.3298; filter_avg_value_10=64.41; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,AIOT,2025-02-25,7.36,,,2025-02-26,7.38,rsi2_gt_50,7809,57474.24,156.18,0.002717,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.61; raw_entry=open:7.3600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-24 00:00:00; filter_close=7.3300; filter_ma50=6.6432; filter_avg_value_10=27.50; filter_adr20=6.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PDYN,2025-02-21,8.4,,,2025-02-27,6.88,rsi2_gt_50,7666,64394.4,-11652.32,-0.180952,,,,4,99.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:8.4000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-20 00:00:00; filter_close=8.3900; filter_ma50=7.9038; filter_avg_value_10=64.17; filter_adr20=13.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,LTBR,2025-02-24,11.07,,,2025-02-27,9.99,rsi2_gt_50,5574,61704.18,-6019.92,-0.097561,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=4.83; raw_entry=open:11.0700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=11.3200; filter_ma50=7.5504; filter_avg_value_10=58.99; filter_adr20=20.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,ROOT,2025-02-24,100.47,,,2025-02-27,123.95,rsi2_gt_50,607,60985.29,14252.36,0.233702,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:100.4700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=100.2100; filter_ma50=89.9394; filter_avg_value_10=53.97; filter_adr20=9.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SLQT,2025-02-26,4.17,,,2025-02-27,4.63,rsi2_gt_50,14393,60018.81,6620.78,0.110312,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.74; raw_entry=open:4.1700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=4.3100; filter_ma50=4.1780; filter_avg_value_10=29.08; filter_adr20=8.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SATS,2025-02-26,28.31,,,2025-02-27,30.41,rsi2_gt_50,2151,60894.81,4517.1,0.074179,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=4.67; raw_entry=open:28.3100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=28.3400; filter_ma50=25.9006; filter_avg_value_10=47.47; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,NET,2025-02-21,156.82,,,2025-02-28,145.3,rsi2_gt_50,406,63668.92,-4677.12,-0.07346,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:156.8200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-20 00:00:00; filter_close=156.3800; filter_ma50=128.2284; filter_avg_value_10=970.45; filter_adr20=4.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PL,2025-02-24,5.09,,,2025-02-28,4.62,rsi2_gt_50,11989,61024.01,-5634.83,-0.092338,,,,4,96.0,entry=rsi2_next_open; setup_rsi2=2.99; raw_entry=open:5.0900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=4.9700; filter_ma50=4.8044; filter_avg_value_10=35.85; filter_adr20=9.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,AFRM,2025-02-24,68.91,,,2025-02-28,64.15,rsi2_gt_50,876,60365.16,-4169.76,-0.069076,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.30; raw_entry=open:68.9100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=68.5500; filter_ma50=65.0294; filter_avg_value_10=745.68; filter_adr20=6.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,RELY,2025-02-24,23.79,,,2025-02-28,24.0,rsi2_gt_50,2530,60188.7,531.3,0.008827,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:23.7900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=23.8600; filter_ma50=23.3800; filter_avg_value_10=66.18; filter_adr20=3.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,HOOD,2025-02-25,47.51,,,2025-02-28,50.1,rsi2_gt_50,1213,57629.63,3141.67,0.054515,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:47.5100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-24 00:00:00; filter_close=49.9300; filter_ma50=46.8894; filter_avg_value_10=2279.54; filter_adr20=6.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,TDS,2025-02-25,36.8131,,,2025-02-28,35.9079,rsi2_gt_50,1562,57502.04,-1413.85,-0.024588,,,,3,92.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:36.8131; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-24 00:00:00; filter_close=36.4749; filter_ma50=35.3196; filter_avg_value_10=38.81; filter_adr20=3.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,YMM,2025-02-25,11.696,,,2025-02-28,11.5194,rsi2_gt_50,4906,57380.5,-866.48,-0.015101,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=1.93; raw_entry=open:11.6960; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-24 00:00:00; filter_close=11.6469; filter_ma50=11.2213; filter_avg_value_10=116.37; filter_adr20=4.35; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,ASTS,2025-02-26,28.565,,,2025-02-28,27.11,rsi2_gt_50,2105,60129.33,-3062.77,-0.050936,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.90; raw_entry=open:28.5650; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=26.1700; filter_ma50=23.9786; filter_avg_value_10=368.87; filter_adr20=10.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,LRN,2025-02-26,133.68,,,2025-02-28,136.8,rsi2_gt_50,448,59888.64,1397.76,0.023339,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:133.6800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=132.9200; filter_ma50=120.2988; filter_avg_value_10=83.58; filter_adr20=3.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SPOT,2025-02-26,595.62,,,2025-02-28,608.01,rsi2_gt_50,101,60157.62,1251.39,0.020802,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.58; raw_entry=open:595.6200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=588.5700; filter_ma50=525.9338; filter_avg_value_10=1223.15; filter_adr20=3.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,GH,2025-02-26,41.41,,,2025-02-28,42.55,rsi2_gt_50,1464,60624.24,1668.96,0.02753,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:41.4100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=40.3500; filter_ma50=40.2808; filter_avg_value_10=116.63; filter_adr20=5.93; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SE,2025-02-26,125.95,,,2025-02-28,127.27,rsi2_gt_50,482,60707.9,636.24,0.01048,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:125.9500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=123.9200; filter_ma50=117.8198; filter_avg_value_10=602.07; filter_adr20=3.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,DASH,2025-02-26,194.15,,,2025-02-28,198.44,rsi2_gt_50,314,60963.1,1347.06,0.022096,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:194.1500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=191.2700; filter_ma50=182.8332; filter_avg_value_10=1114.22; filter_adr20=3.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,APP,2025-02-26,328.47,,,2025-03-03,337.34,rsi2_gt_50,183,60110.01,1623.21,0.027004,,,,3,98.0,entry=rsi2_next_open; setup_rsi2=2.59; raw_entry=open:328.4700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=377.0600; filter_ma50=364.1705; filter_avg_value_10=4206.13; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,LEU,2025-02-26,90.36,,,2025-03-04,88.8,rsi2_gt_50,668,60360.48,-1042.08,-0.017264,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=0.44; raw_entry=open:90.3600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=87.6300; filter_ma50=83.8774; filter_avg_value_10=95.00; filter_adr20=8.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,FUTU,2025-02-26,110.9014,,,2025-03-04,106.4724,rsi2_gt_50,545,60441.27,-2413.79,-0.039936,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=3.20; raw_entry=open:110.9014; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=102.9293; filter_ma50=91.9459; filter_avg_value_10=438.32; filter_adr20=5.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,OPFI,2025-02-14,12.9604,,,2025-03-05,10.0426,rsi2_gt_50,5064,65631.36,-14775.65,-0.225131,,,,13,97.0,entry=rsi2_next_open; setup_rsi2=4.01; raw_entry=open:12.9604; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-13 00:00:00; filter_close=12.6308; filter_ma50=9.8813; filter_avg_value_10=42.17; filter_adr20=10.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,QNTM,2025-02-20,7.69,,,2025-03-05,4.95,rsi2_gt_50,8500,65365.0,-23290.0,-0.356307,,,,9,93.0,entry=rsi2_next_open; setup_rsi2=2.24; raw_entry=open:7.6900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-19 00:00:00; filter_close=7.4100; filter_ma50=5.0744; filter_avg_value_10=74.81; filter_adr20=22.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,APPS,2025-02-24,4.27,,,2025-03-05,3.58,rsi2_gt_50,14363,61330.01,-9910.47,-0.161593,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.07; raw_entry=open:4.2700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=4.2300; filter_ma50=2.6954; filter_avg_value_10=58.54; filter_adr20=14.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,CRNC,2025-02-24,12.46,,,2025-03-05,10.75,rsi2_gt_50,4901,61066.46,-8380.71,-0.137239,,,,7,98.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:12.4600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=12.5500; filter_ma50=12.0707; filter_avg_value_10=47.66; filter_adr20=10.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,SHOP,2025-02-24,115.56,,,2025-03-05,106.15,rsi2_gt_50,520,60091.2,-4893.2,-0.08143,,,,7,90.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:115.5600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=115.5600; filter_ma50=113.2504; filter_avg_value_10=1483.54; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PLTR,2025-02-25,90.65,,,2025-03-05,90.13,rsi2_gt_50,637,57744.05,-331.24,-0.005736,,,,6,97.0,entry=rsi2_next_open; setup_rsi2=2.68; raw_entry=open:90.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-24 00:00:00; filter_close=90.6800; filter_ma50=85.1902; filter_avg_value_10=12867.39; filter_adr20=7.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,QFIN,2025-02-26,37.4246,,,2025-03-05,39.1561,rsi2_gt_50,1618,60553.03,2801.49,0.046265,,,,5,93.0,entry=rsi2_next_open; setup_rsi2=3.46; raw_entry=open:37.4246; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=36.1982; filter_ma50=35.7612; filter_avg_value_10=64.68; filter_adr20=5.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,VNET,2025-03-04,10.0,,,2025-03-05,12.47,rsi2_gt_50,5696,56960.0,14069.12,0.247,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.53; raw_entry=open:10.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-03-03 00:00:00; filter_close=9.9600; filter_ma50=7.7126; filter_avg_value_10=222.62; filter_adr20=14.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,KC,2025-03-04,14.91,,,2025-03-05,17.21,rsi2_gt_50,3834,57164.94,8818.2,0.154259,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=2.78; raw_entry=open:14.9100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-03-03 00:00:00; filter_close=14.9550; filter_ma50=13.3026; filter_avg_value_10=79.40; filter_adr20=8.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,GDS,2025-03-04,32.22,,,2025-03-05,39.055,rsi2_gt_50,1780,57351.6,12166.3,0.212135,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:32.2200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-03-03 00:00:00; filter_close=31.8400; filter_ma50=27.6034; filter_avg_value_10=257.38; filter_adr20=9.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,CLS,2025-02-24,120.0,,,2025-03-07,87.53,rsi2_gt_50,506,60720.0,-16429.82,-0.270583,,,,9,95.0,entry=rsi2_next_open; setup_rsi2=2.52; raw_entry=open:120.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-21 00:00:00; filter_close=119.2500; filter_ma50=109.2044; filter_avg_value_10=469.63; filter_adr20=8.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,CORT,2025-02-26,61.61,,,2025-03-10,56.4,rsi2_gt_50,979,60316.19,-5100.59,-0.084564,,,,8,94.0,entry=rsi2_next_open; setup_rsi2=3.15; raw_entry=open:61.6100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=61.2300; filter_ma50=59.3782; filter_avg_value_10=67.99; filter_adr20=5.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PGY,2025-02-26,13.23,,,2025-03-12,10.24,rsi2_gt_50,4600,60858.0,-13754.0,-0.226002,,,,10,92.0,entry=rsi2_next_open; setup_rsi2=4.97; raw_entry=open:13.2300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-02-25 00:00:00; filter_close=12.8600; filter_ma50=10.5492; filter_avg_value_10=91.95; filter_adr20=10.24; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PBI,2025-03-05,9.6664,,,2025-03-12,9.0124,rsi2_gt_50,6213,60057.56,-4063.6,-0.067662,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=4.12; raw_entry=open:9.6664; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-03-04 00:00:00; filter_close=9.5991; filter_ma50=8.2318; filter_avg_value_10=28.66; filter_adr20=4.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,PRMB,2025-03-06,31.9219,,,2025-03-12,30.7164,rsi2_gt_50,1837,58640.57,-2214.47,-0.037763,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:31.9219; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-03-05 00:00:00; filter_close=32.1957; filter_ma50=31.7227; filter_avg_value_10=105.72; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_50_no_stop,AXSM,2025-03-10,120.72,,,2025-03-13,121.65,rsi2_gt_50,463,55893.36,430.59,0.007704,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:120.7200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2025-03-07 00:00:00; filter_close=122.1700; filter_ma50=107.9455; filter_avg_value_10=97.86; filter_adr20=4.48; rs_bucket=rs90_100
