strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_rsi2_gt_70,INSM,2024-07-03,64.2964,,,2024-07-05,69.993,rsi2_gt_70,1721,110654.16,9803.8,0.088599,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:64.2900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-02 00:00:00; filter_close=64.5000; filter_ma50=43.4002; filter_avg_value_10=228.41; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,INSM,2024-07-05,63.0663,,,2024-07-08,70.043,rsi2_gt_70,1759,110933.63,12272.0,0.110625,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.17; raw_entry=open:63.0600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-03 00:00:00; filter_close=62.0000; filter_ma50=44.1580; filter_avg_value_10=220.52; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,OLLI,2024-07-05,96.2596,,,2024-07-08,99.85,rsi2_gt_70,1165,112142.46,4182.8,0.037299,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:96.2500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-03 00:00:00; filter_close=96.9200; filter_ma50=82.9849; filter_avg_value_10=110.07; filter_adr20=3.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ASPN,2024-06-24,25.7026,,,2024-07-10,24.2176,rsi2_gt_70,4040,103838.39,-5999.37,-0.057776,,,,12,98.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:25.7000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-21 00:00:00; filter_close=25.2800; filter_ma50=24.4262; filter_avg_value_10=38.73; filter_adr20=5.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PRIM,2024-06-27,50.9422,,,2024-07-10,48.8655,rsi2_gt_70,2101,107029.66,-4363.22,-0.040766,,,,9,90.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:50.9372; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-26 00:00:00; filter_close=50.6295; filter_ma50=50.0175; filter_avg_value_10=34.41; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CHWY,2024-07-05,23.9224,,,2024-07-10,25.3975,rsi2_gt_70,4701,112459.17,6934.29,0.061661,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:23.9200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-03 00:00:00; filter_close=24.1000; filter_ma50=20.1498; filter_avg_value_10=730.53; filter_adr20=9.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NVAX,2024-06-20,13.6814,,,2024-07-11,12.9587,rsi2_gt_70,7407,101337.9,-5352.77,-0.052821,,,,15,99.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:13.6800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-18 00:00:00; filter_close=13.7900; filter_ma50=10.2424; filter_avg_value_10=353.14; filter_adr20=12.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,GH,2024-06-25,29.0629,,,2024-07-11,29.967,rsi2_gt_70,3636,105672.72,3287.3,0.031108,,,,12,94.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:29.0600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-24 00:00:00; filter_close=29.0900; filter_ma50=23.5452; filter_avg_value_10=53.97; filter_adr20=5.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SN,2024-07-01,75.3375,,,2024-07-11,73.2727,rsi2_gt_70,1411,106301.26,-2913.52,-0.027408,,,,8,93.0,entry=rsi2_next_open; setup_rsi2=2.92; raw_entry=open:75.3300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-28 00:00:00; filter_close=75.1500; filter_ma50=72.4228; filter_avg_value_10=94.56; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SRPT,2024-07-08,152.9953,,,2024-07-11,152.0948,rsi2_gt_70,738,112910.53,-664.57,-0.005886,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=4.35; raw_entry=open:152.9800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-05 00:00:00; filter_close=151.7300; filter_ma50=132.5596; filter_avg_value_10=498.07; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ZETA,2024-07-11,16.8817,,,2024-07-12,17.6582,rsi2_gt_70,6704,113174.83,5205.97,0.045999,,,,1,94.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:16.8800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-10 00:00:00; filter_close=16.6100; filter_ma50=16.1824; filter_avg_value_10=52.15; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SRPT,2024-07-11,150.075,,,2024-07-12,152.0948,rsi2_gt_70,755,113306.63,1524.94,0.013459,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=0.78; raw_entry=open:150.0600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-10 00:00:00; filter_close=149.2500; filter_ma50=133.9710; filter_avg_value_10=222.96; filter_adr20=3.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FTAI,2024-07-11,94.3033,,,2024-07-15,99.8728,rsi2_gt_70,1196,112786.77,6661.07,0.059059,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.28; raw_entry=open:94.2939; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-10 00:00:00; filter_close=93.9697; filter_ma50=84.9018; filter_avg_value_10=126.48; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,APP,2024-07-12,82.2282,,,2024-07-15,87.9212,rsi2_gt_70,1369,112570.44,7793.7,0.069234,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:82.2200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-11 00:00:00; filter_close=82.0100; filter_ma50=80.9566; filter_avg_value_10=332.03; filter_adr20=4.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FORM,2024-07-12,60.186,,,2024-07-15,60.9639,rsi2_gt_70,1876,112908.97,1459.31,0.012925,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:60.1800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-11 00:00:00; filter_close=59.7100; filter_ma50=56.8838; filter_avg_value_10=36.28; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CRWD,2024-07-12,368.2368,,,2024-07-15,377.3323,rsi2_gt_70,306,112680.47,2783.2,0.0247,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:368.2000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-11 00:00:00; filter_close=370.4300; filter_ma50=352.3857; filter_avg_value_10=1400.33; filter_adr20=2.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CAVA,2024-07-10,89.959,,,2024-07-16,87.4913,rsi2_gt_70,1250,112448.74,-3084.68,-0.027432,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:89.9500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-09 00:00:00; filter_close=90.2400; filter_ma50=84.5798; filter_avg_value_10=227.13; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,EAT,2024-07-10,66.3066,,,2024-07-16,65.2135,rsi2_gt_70,1687,111859.29,-1844.15,-0.016486,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=1.43; raw_entry=open:66.3000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-09 00:00:00; filter_close=66.2200; filter_ma50=65.6144; filter_avg_value_10=103.96; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TMDX,2024-07-11,140.064,,,2024-07-16,151.7948,rsi2_gt_70,805,112751.53,9443.3,0.083753,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:140.0500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-10 00:00:00; filter_close=138.5300; filter_ma50=137.0651; filter_avg_value_10=89.45; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FORM,2024-07-15,60.346,,,2024-07-16,62.1538,rsi2_gt_70,1911,115321.27,3454.61,0.029956,,,,1,90.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:60.3400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-12 00:00:00; filter_close=59.6300; filter_ma50=57.1846; filter_avg_value_10=36.11; filter_adr20=3.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,WING,2024-07-09,404.4764,,,2024-07-22,378.945,rsi2_gt_70,277,112039.96,-7072.19,-0.063122,,,,9,93.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:404.4359; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-08 00:00:00; filter_close=402.6038; filter_ma50=392.4419; filter_avg_value_10=132.25; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ZIM,2024-07-09,11.3387,,,2024-07-23,11.0583,rsi2_gt_70,9863,111833.36,-2765.46,-0.024728,,,,10,94.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:11.3375; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-08 00:00:00; filter_close=11.3436; filter_ma50=11.2726; filter_avg_value_10=55.50; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ANF,2024-07-16,170.137,,,2024-07-23,161.3839,rsi2_gt_70,685,116543.85,-5995.91,-0.051448,,,,5,95.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:170.1200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-15 00:00:00; filter_close=167.3300; filter_ma50=163.3382; filter_avg_value_10=232.27; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CAMT,2024-07-18,115.4715,,,2024-07-23,116.3884,rsi2_gt_70,982,113393.06,900.31,0.00794,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:115.4600; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-17 00:00:00; filter_close=113.4700; filter_ma50=111.5432; filter_avg_value_10=82.51; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ALNY,2024-07-18,240.6741,,,2024-07-25,237.8562,rsi2_gt_70,472,113598.16,-1330.02,-0.011708,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=2.40; raw_entry=open:240.6500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-17 00:00:00; filter_close=240.0200; filter_ma50=185.0170; filter_avg_value_10=238.59; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NNE,2024-07-25,13.6914,,,2024-07-26,16.0684,rsi2_gt_70,8078,110598.88,19201.6,0.173615,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=1.27; raw_entry=open:13.6900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-24 00:00:00; filter_close=14.3700; filter_ma50=13.9966; filter_avg_value_10=32.88; filter_adr20=22.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CVNA,2024-07-25,24.7445,,,2024-07-26,26.5673,rsi2_gt_70,4444,109964.45,8100.83,0.073668,,,,1,97.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:24.7420; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-24 00:00:00; filter_close=24.6840; filter_ma50=23.6574; filter_avg_value_10=564.68; filter_adr20=6.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CROX,2024-06-26,151.9552,,,2024-07-29,132.4967,rsi2_gt_70,695,105608.86,-13523.62,-0.128054,,,,23,91.0,entry=rsi2_next_open; setup_rsi2=3.09; raw_entry=open:151.9400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-06-25 00:00:00; filter_close=151.1400; filter_ma50=141.1130; filter_avg_value_10=189.72; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,NVDA,2024-07-18,121.8035,,,2024-07-31,116.9519,rsi2_gt_70,932,113520.82,-4521.65,-0.039831,,,,9,93.0,entry=rsi2_next_open; setup_rsi2=4.00; raw_entry=open:121.7913; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-17 00:00:00; filter_close=117.9331; filter_ma50=114.9681; filter_avg_value_10=33634.11; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AU,2024-07-25,24.9292,,,2024-07-31,26.0952,rsi2_gt_70,4413,110012.66,5145.34,0.04677,,,,4,91.0,entry=rsi2_next_open; setup_rsi2=3.45; raw_entry=open:24.9267; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-24 00:00:00; filter_close=25.7167; filter_ma50=23.6326; filter_avg_value_10=33.05; filter_adr20=2.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,INSM,2024-07-31,73.4573,,,2024-08-01,75.3225,rsi2_gt_70,1491,109524.9,2780.9,0.025391,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:73.4500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-30 00:00:00; filter_close=72.9100; filter_ma50=61.8256; filter_avg_value_10=123.68; filter_adr20=4.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,VIRT,2024-08-01,26.2602,,,2024-08-05,26.6181,rsi2_gt_70,4020,105565.95,1438.95,0.013631,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:26.2576; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-31 00:00:00; filter_close=26.1142; filter_ma50=22.8433; filter_avg_value_10=53.17; filter_adr20=3.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,DYN,2024-08-05,36.2936,,,2024-08-06,43.3757,rsi2_gt_70,2728,99009.02,19319.79,0.195132,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.30; raw_entry=open:36.2900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=40.8300; filter_ma50=36.4024; filter_avg_value_10=36.99; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,MMYT,2024-08-05,77.3377,,,2024-08-06,88.9011,rsi2_gt_70,1319,102008.47,15252.1,0.149518,,,,1,92.0,entry=rsi2_next_open; setup_rsi2=4.50; raw_entry=open:77.3300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=84.8900; filter_ma50=84.0520; filter_avg_value_10=77.60; filter_adr20=5.97; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,HALO,2024-08-05,51.7952,,,2024-08-07,54.1146,rsi2_gt_70,2026,104937.03,4699.12,0.04478,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:51.7900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=54.0900; filter_ma50=51.0262; filter_avg_value_10=61.21; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ENVX,2024-07-19,15.9916,,,2024-08-08,11.9188,rsi2_gt_70,7020,112261.02,-28590.99,-0.254683,,,,14,97.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:15.9900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-18 00:00:00; filter_close=16.0500; filter_ma50=12.6624; filter_avg_value_10=103.37; filter_adr20=8.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,WULF,2024-07-26,4.7905,,,2024-08-08,3.8796,rsi2_gt_70,23738,113716.39,-21622.16,-0.190141,,,,9,98.0,entry=rsi2_next_open; setup_rsi2=4.28; raw_entry=open:4.7900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-25 00:00:00; filter_close=4.5300; filter_ma50=3.9214; filter_avg_value_10=103.83; filter_adr20=11.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,ADMA,2024-07-31,12.2412,,,2024-08-08,12.1888,rsi2_gt_70,8943,109473.26,-469.0,-0.004284,,,,6,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:12.2400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-30 00:00:00; filter_close=12.1800; filter_ma50=11.2438; filter_avg_value_10=46.81; filter_adr20=4.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,THC,2024-08-05,135.9436,,,2024-08-08,150.085,rsi2_gt_70,740,100598.25,10464.64,0.104024,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.55; raw_entry=open:135.9300; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=141.7500; filter_ma50=136.5014; filter_avg_value_10=274.25; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,GLNG,2024-08-05,29.1131,,,2024-08-08,31.2177,rsi2_gt_70,3534,102885.67,7437.82,0.072292,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.93; raw_entry=open:29.1102; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=30.8388; filter_ma50=29.3905; filter_avg_value_10=46.04; filter_adr20=2.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,WAL,2024-08-05,66.4015,,,2024-08-08,71.2588,rsi2_gt_70,1554,103188.0,7548.25,0.07315,,,,3,91.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:66.3949; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=70.2552; filter_ma50=63.5337; filter_avg_value_10=102.41; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PIPR,2024-08-05,55.0322,,,2024-08-08,61.0841,rsi2_gt_70,1887,103845.73,11419.96,0.10997,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=3.36; raw_entry=open:55.0267; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=58.5613; filter_ma50=55.3136; filter_avg_value_10=49.50; filter_adr20=3.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FTAI,2024-08-06,97.545,,,2024-08-08,102.8879,rsi2_gt_70,1050,102422.26,5610.06,0.054774,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.42; raw_entry=open:97.5353; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=95.4529; filter_ma50=94.6642; filter_avg_value_10=176.79; filter_adr20=5.64; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,JLL,2024-08-06,228.1028,,,2024-08-08,239.3961,rsi2_gt_70,451,102874.37,5093.25,0.049509,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:228.0800; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=231.9900; filter_ma50=214.8764; filter_avg_value_10=102.33; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,LPX,2024-08-06,89.5402,,,2024-08-08,93.4028,rsi2_gt_70,1161,103956.22,4484.37,0.043137,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.92; raw_entry=open:89.5313; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=89.5215; filter_ma50=86.8381; filter_avg_value_10=67.95; filter_adr20=3.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,GWRE,2024-08-06,141.4541,,,2024-08-08,144.8355,rsi2_gt_70,736,104110.25,2488.69,0.023904,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.85; raw_entry=open:141.4400; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=140.0100; filter_ma50=135.4818; filter_avg_value_10=120.43; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,MYGN,2024-08-06,25.8026,,,2024-08-08,27.6672,rsi2_gt_70,4047,104423.04,7546.25,0.072266,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.62; raw_entry=open:25.8000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=25.8400; filter_ma50=24.9098; filter_avg_value_10=26.06; filter_adr20=3.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,EVR,2024-08-06,218.468,,,2024-08-08,228.3856,rsi2_gt_70,478,104427.68,4740.63,0.045396,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:218.4461; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=217.5547; filter_ma50=210.8311; filter_avg_value_10=125.98; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,FFIN,2024-08-06,33.119,,,2024-08-08,33.7863,rsi2_gt_70,3165,104821.53,2112.22,0.020151,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:33.1157; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=33.2216; filter_ma50=30.1774; filter_avg_value_10=28.31; filter_adr20=3.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,SMR,2024-07-22,11.5212,,,2024-08-09,9.2691,rsi2_gt_70,9834,113299.01,-22146.94,-0.195473,,,,14,98.0,entry=rsi2_next_open; setup_rsi2=4.16; raw_entry=open:11.5200; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-19 00:00:00; filter_close=11.3000; filter_ma50=9.6294; filter_avg_value_10=111.57; filter_adr20=12.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,INSM,2024-08-01,72.8573,,,2024-08-09,73.9726,rsi2_gt_70,1444,105205.92,1610.52,0.015308,,,,6,99.0,entry=rsi2_next_open; setup_rsi2=1.99; raw_entry=open:72.8500; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-07-31 00:00:00; filter_close=72.7500; filter_ma50=62.7852; filter_avg_value_10=117.99; filter_adr20=4.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,CVSA,2024-08-05,72.0072,,,2024-08-13,73.1027,rsi2_gt_70,1407,101314.13,1541.35,0.015214,,,,6,94.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:72.0000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=75.6700; filter_ma50=69.4624; filter_avg_value_10=35.14; filter_adr20=2.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,BKU,2024-08-05,31.9843,,,2024-08-13,33.3867,rsi2_gt_70,3176,101582.06,4454.18,0.043848,,,,6,94.0,entry=rsi2_next_open; setup_rsi2=4.97; raw_entry=open:31.9811; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-02 00:00:00; filter_close=33.7021; filter_ma50=29.1864; filter_avg_value_10=33.56; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,GRBK,2024-08-06,68.8969,,,2024-08-13,69.633,rsi2_gt_70,1490,102656.36,1096.86,0.010685,,,,5,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:68.8900; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=69.1900; filter_ma50=61.0296; filter_avg_value_10=42.02; filter_adr20=4.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,DHI,2024-08-06,170.1071,,,2024-08-13,171.5431,rsi2_gt_70,604,102744.68,867.35,0.008442,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=4.92; raw_entry=open:170.0901; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=170.2763; filter_ma50=148.6067; filter_avg_value_10=485.58; filter_adr20=3.50; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,COLB,2024-08-06,21.1065,,,2024-08-13,21.3297,rsi2_gt_70,4940,104265.92,1102.97,0.010578,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:21.1044; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=21.1135; filter_ma50=18.9375; filter_avg_value_10=63.97; filter_adr20=4.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,TOL,2024-08-06,125.6047,,,2024-08-13,127.2957,rsi2_gt_70,830,104251.94,1403.51,0.013463,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=2.74; raw_entry=open:125.5922; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=126.3615; filter_ma50=120.8935; filter_avg_value_10=196.75; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,PHM,2024-08-06,120.4965,,,2024-08-13,121.9227,rsi2_gt_70,867,104470.5,1236.5,0.011836,,,,5,90.0,entry=rsi2_next_open; setup_rsi2=3.37; raw_entry=open:120.4845; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-05 00:00:00; filter_close=121.7178; filter_ma50=114.6255; filter_avg_value_10=315.06; filter_adr20=3.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_rsi2_gt_70,AUR,2024-08-07,3.6004,,,2024-08-13,3.6096,rsi2_gt_70,27289,98250.22,253.21,0.002577,,,,4,94.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:3.6000; slippage_bps=1.0; initial_stop=disabled; decision_date=2024-08-06 00:00:00; filter_close=3.5200; filter_ma50=3.1291; filter_avg_value_10=52.76; filter_adr20=11.00; rs_bucket=rs90_100
