strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low,DJT,2024-05-21,48.1848,47.84,0.3448,2024-05-21,47.8352,same_day_stop_loss_red_candle,207,9974.26,-72.37,-0.007255,-1.0139,-17.3274,0.595,0,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=1.0; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TLN,2025-08-22,357.8958,357.47,0.4258,2025-08-22,357.4343,same_day_stop_loss_red_candle,28,10021.08,-12.92,-0.00129,-1.084,-21.2222,14.4309,0,92.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:357.8600; slippage_bps=1.0; decision_date=2025-08-21 00:00:00; filter_close=357.8600; filter_ma50=322.1794; filter_avg_value_10=282.43; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RGTI,2025-08-22,14.1864,14.175,0.0114,2025-08-25,14.1736,stop_loss,721,10228.41,-9.25,-0.000905,-1.1241,-32.0893,68.6225,1,96.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:14.1850; slippage_bps=1.0; decision_date=2025-08-21 00:00:00; filter_close=14.2700; filter_ma50=14.1122; filter_avg_value_10=662.72; filter_adr20=8.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,COUR,2025-08-22,11.2711,11.155,0.1161,2025-08-25,11.1539,stop_loss,908,10234.18,-106.46,-0.010402,-1.0096,-1.2153,2.1,1,91.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:11.2700; slippage_bps=1.0; decision_date=2025-08-21 00:00:00; filter_close=11.2800; filter_ma50=9.9522; filter_avg_value_10=29.96; filter_adr20=4.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,JOBY,2025-08-21,14.9665,14.1,0.8665,2025-08-26,14.1936,3_day_low,683,10222.12,-527.9,-0.051643,-0.892,-0.9411,0.6272,3,96.0,entry=rsi2_next_open; setup_rsi2=1.84; raw_entry=open:14.9650; slippage_bps=1.0; decision_date=2025-08-20 00:00:00; filter_close=14.7200; filter_ma50=13.8070; filter_avg_value_10=452.99; filter_adr20=8.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,BWXT,2025-08-21,163.5576,161.2178,2.3398,2025-08-29,161.2016,stop_loss,62,10140.57,-146.07,-0.014404,-1.0069,-1.2003,1.5997,6,90.0,entry=rsi2_next_open; setup_rsi2=0.69; raw_entry=open:163.5412; slippage_bps=1.0; decision_date=2025-08-20 00:00:00; filter_close=163.1025; filter_ma50=149.4977; filter_avg_value_10=212.99; filter_adr20=3.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,SNOA,2025-08-28,4.5505,4.54,0.0105,2025-08-29,4.5395,stop_loss,2258,10274.93,-24.63,-0.002397,-1.0434,-15.3469,10.4775,1,93.0,entry=rsi2_next_open; setup_rsi2=2.51; raw_entry=open:4.5500; slippage_bps=1.0; decision_date=2025-08-27 00:00:00; filter_close=4.5700; filter_ma50=3.5680; filter_avg_value_10=38.42; filter_adr20=9.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RBLX,2025-08-18,115.4715,112.0,3.4715,2025-09-02,121.1979,3_day_low,89,10276.97,509.64,0.049591,1.6495,-0.9654,3.8998,11,92.0,entry=rsi2_next_open; setup_rsi2=2.04; raw_entry=open:115.4600; slippage_bps=1.0; decision_date=2025-08-15 00:00:00; filter_close=117.3400; filter_ma50=112.6562; filter_avg_value_10=1103.78; filter_adr20=5.00; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,NB,2025-08-20,3.7304,3.5,0.2304,2025-09-02,4.4696,3_day_low,2741,10224.95,2026.09,0.198152,3.2086,-0.783,6.3359,9,95.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:3.7300; slippage_bps=1.0; decision_date=2025-08-19 00:00:00; filter_close=3.7200; filter_ma50=3.2037; filter_avg_value_10=29.59; filter_adr20=12.85; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,MP,2025-08-21,68.2168,66.08,2.1368,2025-09-02,66.0734,stop_loss,149,10164.31,-319.37,-0.031421,-1.0031,-1.5897,3.3757,8,98.0,entry=rsi2_next_open; setup_rsi2=3.99; raw_entry=open:68.2100; slippage_bps=1.0; decision_date=2025-08-20 00:00:00; filter_close=68.1700; filter_ma50=51.5826; filter_avg_value_10=1035.43; filter_adr20=6.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CLS,2025-08-21,183.3083,173.23,10.0783,2025-09-02,187.7812,3_day_low,55,10081.96,246.01,0.024401,0.4438,-0.4265,3.1078,8,95.0,entry=rsi2_next_open; setup_rsi2=2.12; raw_entry=open:183.2900; slippage_bps=1.0; decision_date=2025-08-20 00:00:00; filter_close=182.9000; filter_ma50=167.2468; filter_avg_value_10=621.60; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PLTR,2025-08-21,157.1857,142.34,14.8457,2025-09-02,151.1849,3_day_low,65,10217.07,-390.05,-0.038177,-0.4042,-0.5265,0.4051,8,94.0,entry=rsi2_next_open; setup_rsi2=0.90; raw_entry=open:157.1700; slippage_bps=1.0; decision_date=2025-08-20 00:00:00; filter_close=156.0100; filter_ma50=152.6604; filter_avg_value_10=14367.87; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,OCUL,2025-08-21,11.9012,11.68,0.2212,2025-09-02,12.0188,3_day_low,858,10211.22,100.91,0.009882,0.5317,-0.3445,4.0183,8,90.0,entry=rsi2_next_open; setup_rsi2=3.74; raw_entry=open:11.9000; slippage_bps=1.0; decision_date=2025-08-20 00:00:00; filter_close=11.9600; filter_ma50=10.7830; filter_avg_value_10=26.27; filter_adr20=5.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TLN,2025-08-25,358.5358,348.86,9.6759,2025-09-02,368.8131,3_day_low,28,10039.0,287.76,0.028665,1.0622,-0.568,3.6911,6,90.0,entry=rsi2_next_open; setup_rsi2=0.78; raw_entry=open:358.5000; slippage_bps=1.0; decision_date=2025-08-22 00:00:00; filter_close=356.1100; filter_ma50=323.8052; filter_avg_value_10=287.98; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WLDN,2025-09-03,107.1607,105.94,1.2207,2025-09-03,105.9294,same_day_stop_loss_red_candle,95,10180.27,-116.97,-0.01149,-1.0087,-4.8748,0.4172,0,97.0,entry=rsi2_next_open; setup_rsi2=4.35; raw_entry=open:107.1500; slippage_bps=1.0; decision_date=2025-09-02 00:00:00; filter_close=106.6700; filter_ma50=88.3712; filter_avg_value_10=52.35; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WLDN,2025-09-04,103.8704,101.21,2.6604,2025-09-04,101.1999,same_day_stop_loss_red_candle,98,10179.3,-261.71,-0.02571,-1.0038,-1.0075,0.1239,0,96.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:103.8600; slippage_bps=1.0; decision_date=2025-09-03 00:00:00; filter_close=103.7800; filter_ma50=89.2786; filter_avg_value_10=53.83; filter_adr20=5.98; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,EVLV,2025-09-04,7.9708,7.841,0.1298,2025-09-04,7.8402,same_day_stop_loss_red_candle,1285,10242.47,-167.8,-0.016382,-1.006,-1.3159,0.4176,0,94.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:7.9700; slippage_bps=1.0; decision_date=2025-09-03 00:00:00; filter_close=7.9700; filter_ma50=6.8657; filter_avg_value_10=25.42; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LMND,2025-09-04,49.965,49.2,0.765,2025-09-05,49.1951,stop_loss,204,10192.86,-157.06,-0.015409,-1.0064,-2.4013,2.1896,1,92.0,entry=rsi2_next_open; setup_rsi2=1.64; raw_entry=open:49.9600; slippage_bps=1.0; decision_date=2025-09-03 00:00:00; filter_close=49.8600; filter_ma50=46.1508; filter_avg_value_10=102.19; filter_adr20=6.68; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WLDN,2025-09-05,103.6404,101.19,2.4504,2025-09-05,101.1799,same_day_stop_loss_red_candle,98,10156.76,-241.13,-0.023741,-1.0041,-3.1181,0.2406,0,96.0,entry=rsi2_next_open; setup_rsi2=1.94; raw_entry=open:103.6300; slippage_bps=1.0; decision_date=2025-09-04 00:00:00; filter_close=103.1400; filter_ma50=90.1586; filter_avg_value_10=52.90; filter_adr20=5.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,APLD,2025-09-05,14.6915,14.055,0.6365,2025-09-05,14.0536,same_day_stop_loss_red_candle,696,10225.26,-443.96,-0.043418,-1.0022,-1.5986,0.2082,0,92.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:14.6900; slippage_bps=1.0; decision_date=2025-09-04 00:00:00; filter_close=14.3300; filter_ma50=12.6320; filter_avg_value_10=378.24; filter_adr20=8.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,TDUP,2025-09-03,10.311,10.21,0.101,2025-09-09,10.6589,3_day_low,992,10228.54,345.12,0.033741,3.4435,-2.0789,15.7275,4,98.0,entry=rsi2_next_open; setup_rsi2=4.16; raw_entry=open:10.3100; slippage_bps=1.0; decision_date=2025-09-02 00:00:00; filter_close=10.5500; filter_ma50=8.9122; filter_avg_value_10=26.59; filter_adr20=6.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WLDN,2025-09-08,99.86,96.0,3.86,2025-09-09,95.9904,stop_loss,102,10185.72,-394.7,-0.03875,-1.0025,-1.5699,0.4067,1,95.0,entry=rsi2_next_open; setup_rsi2=0.59; raw_entry=open:99.8500; slippage_bps=1.0; decision_date=2025-09-05 00:00:00; filter_close=98.8600; filter_ma50=90.9394; filter_avg_value_10=52.75; filter_adr20=6.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PGEN,2025-09-10,4.1204,4.02,0.1004,2025-09-10,4.0196,same_day_stop_loss_red_candle,2486,10243.34,-250.62,-0.024467,-1.004,-2.2947,0.8922,0,99.0,entry=rsi2_next_open; setup_rsi2=4.66; raw_entry=open:4.1200; slippage_bps=1.0; decision_date=2025-09-09 00:00:00; filter_close=4.1300; filter_ma50=2.5184; filter_avg_value_10=38.71; filter_adr20=11.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,EVLV,2025-09-05,7.9608,7.8,0.1608,2025-09-11,7.9292,3_day_low,1285,10229.62,-40.59,-0.003968,-0.1965,-1.4353,3.9753,4,94.0,entry=rsi2_next_open; setup_rsi2=2.56; raw_entry=open:7.9600; slippage_bps=1.0; decision_date=2025-09-04 00:00:00; filter_close=7.8900; filter_ma50=6.8993; filter_avg_value_10=25.64; filter_adr20=5.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LQDA,2025-09-11,27.3027,27.26,0.0427,2025-09-11,27.2573,same_day_stop_loss_red_candle,375,10238.52,-17.05,-0.001665,-1.0638,-13.8718,7.8932,0,96.0,entry=rsi2_next_open; setup_rsi2=4.42; raw_entry=open:27.3000; slippage_bps=1.0; decision_date=2025-09-10 00:00:00; filter_close=27.2900; filter_ma50=21.0392; filter_avg_value_10=62.18; filter_adr20=4.83; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PGEN,2025-09-11,4.0704,3.89,0.1804,2025-09-12,3.8896,stop_loss,2518,10249.29,-455.24,-0.044417,-1.0022,-1.6652,0.552,1,99.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:4.0700; slippage_bps=1.0; decision_date=2025-09-10 00:00:00; filter_close=4.0800; filter_ma50=2.5716; filter_avg_value_10=37.20; filter_adr20=11.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LQDA,2025-09-12,26.8327,26.71,0.1227,2025-09-12,26.7073,same_day_stop_loss_red_candle,382,10250.08,-47.89,-0.004672,-1.0218,-9.7216,2.5049,0,95.0,entry=rsi2_next_open; setup_rsi2=2.67; raw_entry=open:26.8300; slippage_bps=1.0; decision_date=2025-09-11 00:00:00; filter_close=27.0000; filter_ma50=21.3392; filter_avg_value_10=61.98; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WWW,2025-09-12,30.0294,29.9575,0.0719,2025-09-15,29.856,stop_loss,341,10240.02,-59.13,-0.005775,-2.4105,-4.5593,13.2371,1,92.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:30.0264; slippage_bps=1.0; decision_date=2025-09-11 00:00:00; filter_close=30.0559; filter_ma50=25.3307; filter_avg_value_10=49.90; filter_adr20=3.15; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,INDV,2025-09-15,23.6324,23.06,0.5724,2025-09-15,23.0577,same_day_stop_loss_red_candle,434,10256.45,-249.41,-0.024317,-1.004,-2.0395,-0.0041,0,93.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:23.6300; slippage_bps=1.0; decision_date=2025-09-12 00:00:00; filter_close=23.2100; filter_ma50=20.6130; filter_avg_value_10=52.31; filter_adr20=2.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,INDV,2025-09-16,23.2023,22.465,0.7373,2025-09-16,22.4628,same_day_stop_loss_red_candle,443,10278.63,-327.63,-0.031875,-1.003,-1.2645,-0.0031,0,93.0,entry=rsi2_next_open; setup_rsi2=1.08; raw_entry=open:23.2000; slippage_bps=1.0; decision_date=2025-09-15 00:00:00; filter_close=23.1950; filter_ma50=20.7687; filter_avg_value_10=51.41; filter_adr20=2.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LQDA,2025-09-15,25.9526,25.64,0.3126,2025-09-17,25.6374,stop_loss,395,10251.28,-124.49,-0.012144,-1.0082,-3.1433,6.5497,2,93.0,entry=rsi2_next_open; setup_rsi2=0.71; raw_entry=open:25.9500; slippage_bps=1.0; decision_date=2025-09-12 00:00:00; filter_close=25.9900; filter_ma50=21.6178; filter_avg_value_10=62.73; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,INDV,2025-09-17,22.8923,22.27,0.6223,2025-09-18,22.2678,stop_loss,449,10278.64,-280.41,-0.027281,-1.0036,-1.0804,0.7114,1,92.0,entry=rsi2_next_open; setup_rsi2=0.42; raw_entry=open:22.8900; slippage_bps=1.0; decision_date=2025-09-16 00:00:00; filter_close=22.7700; filter_ma50=20.9131; filter_avg_value_10=51.09; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WWW,2025-09-16,29.7142,29.7014,0.0128,2025-09-19,29.6984,stop_loss,345,10251.41,-5.45,-0.000531,-1.2317,-61.6811,82.725,3,91.0,entry=rsi2_next_open; setup_rsi2=1.92; raw_entry=open:29.7113; slippage_bps=1.0; decision_date=2025-09-15 00:00:00; filter_close=29.7211; filter_ma50=25.7429; filter_avg_value_10=50.77; filter_adr20=3.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,WLDN,2025-09-10,96.4396,93.8,2.6396,2025-09-23,102.6397,3_day_low,106,10222.6,657.21,0.06429,2.3488,-0.4658,4.2886,9,92.0,entry=rsi2_next_open; setup_rsi2=0.18; raw_entry=open:96.4300; slippage_bps=1.0; decision_date=2025-09-09 00:00:00; filter_close=94.8100; filter_ma50=92.2992; filter_avg_value_10=45.54; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PGEN,2025-09-16,3.6304,3.47,0.1604,2025-09-23,3.6196,3_day_low,2830,10273.93,-30.35,-0.002954,-0.0669,-0.1893,3.178,5,98.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:3.6300; slippage_bps=1.0; decision_date=2025-09-15 00:00:00; filter_close=3.5900; filter_ma50=2.7084; filter_avg_value_10=28.11; filter_adr20=10.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,AEO,2025-09-23,17.8099,17.6022,0.2077,2025-09-23,17.6005,same_day_stop_loss_red_candle,582,10365.38,-121.91,-0.011762,-1.0085,-1.6137,1.7382,0,90.0,entry=rsi2_next_open; setup_rsi2=4.46; raw_entry=open:17.8082; slippage_bps=1.0; decision_date=2025-09-22 00:00:00; filter_close=17.6022; filter_ma50=13.5105; filter_avg_value_10=225.04; filter_adr20=5.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RDDT,2025-09-24,241.5341,235.85,5.6841,2025-09-24,235.8264,same_day_stop_loss_red_candle,42,10144.43,-239.72,-0.023631,-1.0041,-1.1689,0.4338,0,92.0,entry=rsi2_next_open; setup_rsi2=3.18; raw_entry=open:241.5100; slippage_bps=1.0; decision_date=2025-09-23 00:00:00; filter_close=237.4500; filter_ma50=210.6552; filter_avg_value_10=1688.32; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,MP,2025-09-08,62.6563,61.401,1.2553,2025-09-25,69.523,3_day_low,163,10212.97,1119.29,0.109594,5.4704,-0.8614,15.5933,13,97.0,entry=rsi2_next_open; setup_rsi2=3.45; raw_entry=open:62.6500; slippage_bps=1.0; decision_date=2025-09-05 00:00:00; filter_close=63.0500; filter_ma50=59.3884; filter_avg_value_10=600.66; filter_adr20=6.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LDI,2025-09-24,3.2603,3.25,0.0103,2025-09-25,3.1597,stop_loss,3173,10345.01,-319.34,-0.030869,-9.7465,-17.3665,12.558,1,97.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:3.2600; slippage_bps=1.0; decision_date=2025-09-23 00:00:00; filter_close=3.2900; filter_ma50=2.3886; filter_avg_value_10=97.66; filter_adr20=13.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,UAMY,2025-09-03,4.3804,4.14,0.2404,2025-09-26,6.1494,3_day_low,2335,10228.32,4130.49,0.403829,7.3572,-0.5425,15.7611,17,97.0,entry=rsi2_next_open; setup_rsi2=4.90; raw_entry=open:4.3800; slippage_bps=1.0; decision_date=2025-09-02 00:00:00; filter_close=4.3100; filter_ma50=3.4398; filter_avg_value_10=30.45; filter_adr20=9.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,APLD,2025-09-08,13.8514,13.674,0.1774,2025-09-26,21.3979,3_day_low,738,10222.32,5569.3,0.544817,42.5428,-3.8976,66.2884,14,92.0,entry=rsi2_next_open; setup_rsi2=1.06; raw_entry=open:13.8500; slippage_bps=1.0; decision_date=2025-09-05 00:00:00; filter_close=13.8900; filter_ma50=12.7134; filter_avg_value_10=368.31; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LDI,2025-09-26,3.2503,3.081,0.1693,2025-09-29,3.0807,stop_loss,3175,10319.78,-538.58,-0.05219,-1.0018,-1.5374,0.6477,1,97.0,entry=rsi2_next_open; setup_rsi2=1.98; raw_entry=open:3.2500; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=3.2000; filter_ma50=2.4550; filter_avg_value_10=82.61; filter_adr20=13.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PRCH,2025-09-26,17.4517,16.86,0.5917,2025-09-29,16.8583,stop_loss,591,10313.98,-350.72,-0.034004,-1.0028,-1.1352,0.166,1,96.0,entry=rsi2_next_open; setup_rsi2=3.91; raw_entry=open:17.4500; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=17.3900; filter_ma50=15.8671; filter_avg_value_10=45.78; filter_adr20=4.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PGY,2025-09-26,35.0035,33.13,1.8735,2025-09-29,33.1267,stop_loss,294,10291.03,-551.78,-0.053618,-1.0018,-1.79,0.2757,1,95.0,entry=rsi2_next_open; setup_rsi2=2.73; raw_entry=open:35.0000; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=34.7800; filter_ma50=34.3826; filter_avg_value_10=166.43; filter_adr20=7.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,AEO,2025-09-26,17.4667,17.0629,0.4038,2025-09-29,17.0612,stop_loss,590,10305.34,-239.25,-0.023216,-1.0042,-1.6314,1.2828,1,91.0,entry=rsi2_next_open; setup_rsi2=4.07; raw_entry=open:17.4649; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=17.4551; filter_ma50=13.9741; filter_avg_value_10=188.86; filter_adr20=5.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PRCH,2025-09-29,17.1017,17.0,0.1017,2025-09-29,16.9983,same_day_stop_loss_red_candle,602,10295.23,-62.25,-0.006047,-1.0167,-3.163,2.274,0,95.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:17.1000; slippage_bps=1.0; decision_date=2025-09-26 00:00:00; filter_close=17.0900; filter_ma50=15.9489; filter_avg_value_10=43.69; filter_adr20=4.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PGY,2025-09-29,35.0635,33.96,1.1035,2025-09-29,33.9566,same_day_stop_loss_red_candle,293,10273.61,-324.32,-0.031569,-1.0031,-3.0933,0.4137,0,94.0,entry=rsi2_next_open; setup_rsi2=2.49; raw_entry=open:35.0600; slippage_bps=1.0; decision_date=2025-09-26 00:00:00; filter_close=34.6400; filter_ma50=34.4854; filter_avg_value_10=162.48; filter_adr20=6.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,OPEN,2025-09-24,7.6008,6.91,0.6908,2025-09-30,7.8692,3_day_low,1360,10337.03,365.1,0.035319,0.3886,-0.4209,2.3297,4,99.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:7.6000; slippage_bps=1.0; decision_date=2025-09-23 00:00:00; filter_close=7.0900; filter_ma50=4.3901; filter_avg_value_10=3942.23; filter_adr20=17.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,ALAB,2025-09-26,200.5551,191.66,8.8951,2025-09-30,191.6408,stop_loss,51,10228.31,-454.63,-0.044448,-1.0022,-1.2676,1.0101,2,95.0,entry=rsi2_next_open; setup_rsi2=1.57; raw_entry=open:200.5350; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=200.6400; filter_ma50=178.2822; filter_avg_value_10=1809.44; filter_adr20=6.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RZLV,2025-09-30,5.4205,5.01,0.4105,2025-09-30,5.0095,same_day_stop_loss_red_candle,1898,10288.19,-780.16,-0.075831,-1.0012,-1.7551,0.0839,0,95.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:5.4200; slippage_bps=1.0; decision_date=2025-09-29 00:00:00; filter_close=5.2400; filter_ma50=4.2486; filter_avg_value_10=158.25; filter_adr20=13.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PRCH,2025-09-30,17.0317,16.78,0.2517,2025-09-30,16.7783,same_day_stop_loss_red_candle,603,10270.12,-152.79,-0.014877,-1.0067,-2.2316,0.5892,0,95.0,entry=rsi2_next_open; setup_rsi2=2.02; raw_entry=open:17.0300; slippage_bps=1.0; decision_date=2025-09-29 00:00:00; filter_close=17.0400; filter_ma50=16.0201; filter_avg_value_10=41.66; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RDDT,2025-09-26,234.1034,223.5,10.6034,2025-10-01,212.9787,stop_loss,44,10300.55,-929.49,-0.090237,-1.9923,-3.0031,1.1625,3,91.0,entry=rsi2_next_open; setup_rsi2=2.00; raw_entry=open:234.0800; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=232.7500; filter_ma50=214.2418; filter_avg_value_10=1620.13; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,FGI,2025-09-30,5.6406,5.61,0.0306,2025-10-01,5.6094,stop_loss,1822,10277.11,-56.71,-0.005518,-1.0184,-5.2534,13.5925,1,92.0,entry=rsi2_next_open; setup_rsi2=3.31; raw_entry=open:5.6400; slippage_bps=1.0; decision_date=2025-09-29 00:00:00; filter_close=5.8000; filter_ma50=4.6385; filter_avg_value_10=40.37; filter_adr20=12.65; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PSIX,2025-10-01,97.9798,96.17,1.8098,2025-10-01,96.1604,same_day_stop_loss_red_candle,105,10287.88,-191.04,-0.018569,-1.0053,-4.0998,1.1163,0,95.0,entry=rsi2_next_open; setup_rsi2=2.21; raw_entry=open:97.9700; slippage_bps=1.0; decision_date=2025-09-30 00:00:00; filter_close=98.2200; filter_ma50=92.3634; filter_avg_value_10=74.69; filter_adr20=7.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,PRCH,2025-10-01,16.7617,16.47,0.2917,2025-10-06,16.4684,stop_loss,614,10291.67,-180.1,-0.0175,-1.0056,-1.4388,2.3599,3,95.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:16.7600; slippage_bps=1.0; decision_date=2025-09-30 00:00:00; filter_close=16.7800; filter_ma50=16.0865; filter_avg_value_10=43.47; filter_adr20=4.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,CRDO,2025-09-26,146.3196,138.0,8.3196,2025-10-07,137.9862,stop_loss,70,10242.37,-583.34,-0.056954,-1.0017,-1.3846,1.2705,7,95.0,entry=rsi2_next_open; setup_rsi2=2.18; raw_entry=open:146.3050; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=144.9400; filter_ma50=126.9127; filter_avg_value_10=951.48; filter_adr20=6.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,LASR,2025-09-26,28.2228,27.925,0.2978,2025-10-07,30.457,3_day_low,365,10301.33,815.46,0.07916,7.5016,-1.4533,13.5893,7,94.0,entry=rsi2_next_open; setup_rsi2=4.78; raw_entry=open:28.2200; slippage_bps=1.0; decision_date=2025-09-25 00:00:00; filter_close=28.0400; filter_ma50=25.8056; filter_avg_value_10=28.68; filter_adr20=4.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,HSAI,2025-10-02,27.8928,26.85,1.0428,2025-10-07,26.8473,stop_loss,370,10320.33,-386.83,-0.037482,-1.0026,-1.2589,0.7741,3,91.0,entry=rsi2_next_open; setup_rsi2=2.19; raw_entry=open:27.8900; slippage_bps=1.0; decision_date=2025-10-01 00:00:00; filter_close=27.5900; filter_ma50=25.2750; filter_avg_value_10=90.94; filter_adr20=5.01; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low,RZLV,2025-10-01,6.0506,4.7,1.3506,2025-10-08,6.1194,3_day_low,1701,10292.08,117.0,0.011368,0.0509,-0.8223,1.1324,5,94.0,entry=rsi2_next_open; setup_rsi2=2.94; raw_entry=open:6.0500; slippage_bps=1.0; decision_date=2025-09-30 00:00:00; filter_close=4.9800; filter_ma50=4.2942; filter_avg_value_10=149.34; filter_adr20=13.49; rs_bucket=rs90_100
