strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rsi2,CRVS,2026-02-18,17.35,17.34,0.01,2026-02-18,17.34,same_day_stop_loss,583,10115.05,-5.83,-0.000576,-1.0,-8.4999,75.9983,0,99.0,setup_rsi2=2.73; next_open_entry; avg_value_10=26.1690M; adr20=8.9949; close_gt_ma50=True
rsi2,BKD,2026-02-23,15.07,14.53,0.54,2026-02-24,15.3,ma10_break,671,10111.97,154.33,0.015262,0.4259,-0.1111,1.1667,1,96.0,setup_rsi2=4.20; next_open_entry; avg_value_10=109.3801M; adr20=4.6501; close_gt_ma50=True
rsi2,INTC,2026-02-24,44.1,43.18,0.92,2026-02-25,45.856,ma10_break,229,10098.9,402.12,0.039819,1.9087,-0.6087,3.1196,1,90.0,setup_rsi2=1.87; next_open_entry; avg_value_10=3758.1230M; adr20=5.6999; close_gt_ma50=True
rsi2,LUV,2026-02-26,50.3525,49.1875,1.165,2026-02-27,49.1875,stop_loss,201,10120.85,-234.16,-0.023136,-1.0,-1.5897,0.9231,1,92.0,setup_rsi2=4.97; next_open_entry; avg_value_10=543.0039M; adr20=4.2462; close_gt_ma50=True
rsi2,VTRS,2026-03-02,14.8035,14.7242,0.0793,2026-03-02,14.7242,same_day_stop_loss,683,10110.77,-54.18,-0.005358,-1.0,-1.75,10.5,0,91.0,setup_rsi2=2.91; next_open_entry; avg_value_10=192.1471M; adr20=3.6127; close_gt_ma50=True
rsi2,ASX,2026-03-04,22.6,21.93,0.67,2026-03-04,21.93,same_day_stop_loss,448,10124.8,-300.16,-0.029646,-1.0,-1.1791,0.0746,0,94.0,setup_rsi2=3.81; next_open_entry; avg_value_10=186.6399M; adr20=4.0920; close_gt_ma50=True
rsi2,HLF,2026-03-04,17.73,17.72,0.01,2026-03-04,17.72,same_day_stop_loss,571,10123.83,-5.71,-0.000564,-1.0,-51.9989,5.0,0,92.0,setup_rsi2=4.50; next_open_entry; avg_value_10=43.8654M; adr20=4.1699; close_gt_ma50=True
rsi2,PRAX,2026-03-04,321.78,314.64,7.14,2026-03-05,314.64,stop_loss,31,9975.18,-221.34,-0.022189,-1.0,-2.5672,1.5112,1,98.0,setup_rsi2=2.69; next_open_entry; avg_value_10=145.7764M; adr20=5.7638; close_gt_ma50=True
rsi2,WDC,2026-03-04,256.8771,244.1232,12.7539,2026-03-05,257.05,ma10_break,39,10018.21,6.74,0.000673,0.0136,-0.4083,1.2351,1,97.0,setup_rsi2=4.73; next_open_entry; avg_value_10=2672.8822M; adr20=7.5016; close_gt_ma50=True
rsi2,MU,2026-03-04,393.4747,374.3927,19.082,2026-03-05,398.4326,ma10_break,25,9836.87,123.95,0.0126,0.2598,-0.6988,0.7459,1,97.0,setup_rsi2=2.64; next_open_entry; avg_value_10=12499.0642M; adr20=5.8940; close_gt_ma50=True
rsi2,NESR,2026-03-04,23.4,22.5,0.9,2026-03-05,22.5,stop_loss,432,10108.8,-388.8,-0.038462,-1.0,-1.8778,0.2444,1,97.0,setup_rsi2=2.49; next_open_entry; avg_value_10=53.7940M; adr20=5.1080; close_gt_ma50=True
rsi2,SYRE,2026-03-04,40.14,39.98,0.16,2026-03-05,39.98,stop_loss,252,10115.28,-40.32,-0.003986,-1.0,-1.5,15.25,1,96.0,setup_rsi2=3.13; next_open_entry; avg_value_10=37.8972M; adr20=6.2870; close_gt_ma50=True
rsi2,ZIM,2026-03-04,27.1634,26.7088,0.4547,2026-03-05,27.6665,ma10_break,372,10104.8,187.13,0.018519,1.1064,-0.1915,1.6596,1,95.0,setup_rsi2=3.00; next_open_entry; avg_value_10=86.6883M; adr20=3.5552; close_gt_ma50=True
rsi2,MKSI,2026-03-04,237.16,228.56,8.6,2026-03-05,228.56,stop_loss,42,9960.72,-361.2,-0.036262,-1.0,-1.6244,0.3279,1,95.0,setup_rsi2=2.68; next_open_entry; avg_value_10=355.0097M; adr20=5.6433; close_gt_ma50=True
rsi2,RVMD,2026-03-04,101.34,97.61,3.73,2026-03-05,100.44,ma10_break,99,10032.66,-89.1,-0.008881,-0.2413,-0.8445,0.1769,1,94.0,setup_rsi2=4.78; next_open_entry; avg_value_10=288.0701M; adr20=3.7104; close_gt_ma50=True
rsi2,WULF,2026-03-04,15.45,14.33,1.12,2026-03-05,15.22,ma10_break,655,10119.75,-150.65,-0.014887,-0.2054,-0.8661,0.4286,1,94.0,setup_rsi2=4.87; next_open_entry; avg_value_10=499.1789M; adr20=10.7917; close_gt_ma50=True
rsi2,BLTE,2026-03-04,170.06,167.59,2.47,2026-03-05,177.79,ma10_break,59,10033.54,456.07,0.045455,3.1296,-0.8745,3.664,1,94.0,setup_rsi2=4.62; next_open_entry; avg_value_10=42.0229M; adr20=5.3361; close_gt_ma50=True
rsi2,NEOG,2026-03-04,11.05,10.64,0.41,2026-03-05,10.6,stop_loss,916,10121.8,-412.2,-0.040724,-1.0976,-1.2439,0.1951,1,93.0,setup_rsi2=4.45; next_open_entry; avg_value_10=32.9085M; adr20=3.5081; close_gt_ma50=True
rsi2,STX,2026-03-04,366.8601,349.4904,17.3697,2026-03-05,370.334,ma10_break,27,9905.22,93.8,0.009469,0.2,-0.8586,1.3218,1,93.0,setup_rsi2=4.12; next_open_entry; avg_value_10=1406.7250M; adr20=6.1699; close_gt_ma50=True
rsi2,LRCX,2026-03-04,221.71,215.5318,6.1783,2026-03-05,215.5318,stop_loss,45,9976.95,-278.02,-0.027866,-1.0,-2.198,0.5519,1,92.0,setup_rsi2=2.51; next_open_entry; avg_value_10=2316.6886M; adr20=4.6266; close_gt_ma50=True
rsi2,MT,2026-03-04,61.4709,57.0716,4.3993,2026-03-05,57.0716,stop_loss,164,10081.23,-721.49,-0.071568,-1.0,-1.127,0.0658,1,92.0,setup_rsi2=2.98; next_open_entry; avg_value_10=122.9339M; adr20=2.8698; close_gt_ma50=True
rsi2,BELFB,2026-03-04,217.7858,208.1786,9.6072,2026-03-05,208.1786,stop_loss,46,10018.15,-441.93,-0.044113,-1.0,-1.8231,0.1301,1,91.0,setup_rsi2=1.29; next_open_entry; avg_value_10=36.0803M; adr20=5.7366; close_gt_ma50=True
rsi2,SKM,2026-03-04,29.39,28.21,1.18,2026-03-05,29.6,ma10_break,344,10110.16,72.24,0.007145,0.178,-0.2881,1.9153,1,90.0,setup_rsi2=2.99; next_open_entry; avg_value_10=59.7670M; adr20=3.6780; close_gt_ma50=True
rsi2,CAPR,2026-03-05,25.5,25.33,0.17,2026-03-05,25.33,same_day_stop_loss,396,10098.0,-67.32,-0.006667,-1.0,-2.3529,2.1765,0,98.0,setup_rsi2=2.47; next_open_entry; avg_value_10=25.3079M; adr20=6.4731; close_gt_ma50=True
rsi2,NESR,2026-03-05,22.55,22.53,0.02,2026-03-05,22.53,same_day_stop_loss,447,10079.85,-8.94,-0.000887,-1.0,-42.0031,24.0018,0,97.0,setup_rsi2=1.27; next_open_entry; avg_value_10=55.7878M; adr20=5.1645; close_gt_ma50=True
rsi2,ASX,2026-03-05,22.26,21.81,0.45,2026-03-05,21.81,same_day_stop_loss,453,10083.78,-203.85,-0.020216,-1.0,-1.8222,0.6667,0,95.0,setup_rsi2=3.19; next_open_entry; avg_value_10=193.7101M; adr20=4.0821; close_gt_ma50=True
rsi2,RRX,2026-03-05,206.773,205.7451,1.028,2026-03-05,205.7451,same_day_stop_loss,48,9925.11,-49.34,-0.004972,-1.0,-11.2233,2.3107,0,90.0,setup_rsi2=4.57; next_open_entry; avg_value_10=216.8964M; adr20=4.8751; close_gt_ma50=True
rsi2,SKE,2026-03-06,32.49,32.39,0.1,2026-03-06,32.39,same_day_stop_loss,310,10071.9,-31.0,-0.003078,-1.0,-5.2999,18.0996,0,96.0,setup_rsi2=3.80; next_open_entry; avg_value_10=31.4564M; adr20=5.3670; close_gt_ma50=True
rsi2,NESR,2026-03-06,21.96,21.71,0.25,2026-03-06,21.71,same_day_stop_loss,459,10079.64,-114.75,-0.011384,-1.0,-4.88,0.16,0,96.0,setup_rsi2=0.75; next_open_entry; avg_value_10=57.3996M; adr20=5.2679; close_gt_ma50=True
rsi2,GOLD,2026-03-06,53.59,53.19,0.4,2026-03-06,53.19,same_day_stop_loss,188,10074.92,-75.2,-0.007464,-1.0,-3.0,2.025,0,96.0,setup_rsi2=4.05; next_open_entry; avg_value_10=36.8129M; adr20=7.5615; close_gt_ma50=True
rsi2,ASX,2026-03-06,21.45,21.44,0.01,2026-03-06,21.44,same_day_stop_loss,470,10081.5,-4.7,-0.000466,-1.0,-47.999,25.9992,0,94.0,setup_rsi2=3.00; next_open_entry; avg_value_10=193.7834M; adr20=3.6842; close_gt_ma50=True
rsi2,EQX,2026-03-06,16.0949,15.9651,0.1299,2026-03-06,15.9651,same_day_stop_loss,627,10091.53,-81.43,-0.00807,-1.0,-2.6923,5.9999,0,94.0,setup_rsi2=3.56; next_open_entry; avg_value_10=163.6876M; adr20=5.7788; close_gt_ma50=True
rsi2,SA,2026-03-06,32.28,32.23,0.05,2026-03-06,32.23,same_day_stop_loss,312,10071.36,-15.6,-0.001549,-1.0,-10.4001,36.4005,0,93.0,setup_rsi2=3.10; next_open_entry; avg_value_10=30.9849M; adr20=5.8725; close_gt_ma50=True
rsi2,KYMR,2026-03-06,81.55,81.5,0.05,2026-03-06,81.5,same_day_stop_loss,123,10030.65,-6.15,-0.000613,-1.0,-27.3984,51.3969,0,92.0,setup_rsi2=3.91; next_open_entry; avg_value_10=85.0073M; adr20=5.5791; close_gt_ma50=True
rsi2,AEM,2026-03-06,217.42,214.89,2.53,2026-03-09,214.89,stop_loss,46,10001.32,-116.38,-0.011636,-1.0,-1.9644,3.3043,1,91.0,setup_rsi2=4.21; next_open_entry; avg_value_10=623.6332M; adr20=4.2826; close_gt_ma50=True
rsi2,VICR,2026-03-09,160.62,159.42,1.2,2026-03-09,159.42,same_day_stop_loss,62,9958.44,-74.4,-0.007471,-1.0,-2.4083,8.3667,0,97.0,setup_rsi2=3.35; next_open_entry; avg_value_10=180.8763M; adr20=9.7444; close_gt_ma50=True
rsi2,FORM,2026-03-09,82.54,82.35,0.19,2026-03-09,82.35,same_day_stop_loss,122,10069.88,-23.18,-0.002302,-1.0,-8.0525,36.3679,0,96.0,setup_rsi2=2.59; next_open_entry; avg_value_10=154.6065M; adr20=5.9808; close_gt_ma50=True
rsi2,NESR,2026-03-09,20.75,20.74,0.01,2026-03-09,20.74,same_day_stop_loss,486,10084.5,-4.86,-0.000482,-1.0,-84.9981,39.4991,0,95.0,setup_rsi2=0.28; next_open_entry; avg_value_10=58.4127M; adr20=5.3479; close_gt_ma50=True
rsi2,FTAI,2026-03-09,254.1794,251.1597,3.0198,2026-03-09,251.1597,same_day_stop_loss,39,9913.0,-117.77,-0.01188,-1.0,-2.1419,7.4324,0,93.0,setup_rsi2=2.36; next_open_entry; avg_value_10=769.9170M; adr20=6.1553; close_gt_ma50=True
rsi2,AU,2026-03-09,103.1175,101.1014,2.0161,2026-03-09,101.1014,same_day_stop_loss,98,10105.52,-197.58,-0.019552,-1.0,-1.1171,2.2342,0,93.0,setup_rsi2=2.30; next_open_entry; avg_value_10=346.8897M; adr20=5.0172; close_gt_ma50=True
rsi2,ORLA,2026-03-09,17.33,17.25,0.08,2026-03-09,17.25,same_day_stop_loss,583,10103.39,-46.64,-0.004616,-1.0,-4.625,9.25,0,92.0,setup_rsi2=3.86; next_open_entry; avg_value_10=39.4426M; adr20=6.4182; close_gt_ma50=True
rsi2,AEM,2026-03-09,215.54,215.01,0.53,2026-03-09,215.01,same_day_stop_loss,46,9914.84,-24.38,-0.002459,-1.0,-5.8302,19.3208,0,91.0,setup_rsi2=3.98; next_open_entry; avg_value_10=606.2597M; adr20=4.4894; close_gt_ma50=True
rsi2,OII,2026-03-09,33.54,33.4,0.14,2026-03-09,33.4,same_day_stop_loss,301,10095.54,-42.14,-0.004174,-1.0,-5.5715,12.1429,0,91.0,setup_rsi2=4.55; next_open_entry; avg_value_10=49.1767M; adr20=5.5051; close_gt_ma50=True
rsi2,GEV,2026-03-09,782.0571,781.8972,0.1599,2026-03-09,781.8972,same_day_stop_loss,12,9384.69,-1.92,-0.000204,-1.0,-34.5597,299.724,0,90.0,setup_rsi2=1.52; next_open_entry; avg_value_10=2239.2935M; adr20=4.3195; close_gt_ma50=True
rsi2,LITE,2026-03-09,578.0,548.24,29.76,2026-03-10,678.173,ma10_break,17,9826.0,1702.94,0.17331,3.366,-0.1458,4.628,1,99.0,setup_rsi2=4.88; next_open_entry; avg_value_10=4585.7634M; adr20=9.3241; close_gt_ma50=True
rsi2,DHT,2026-03-09,18.07,17.65,0.42,2026-03-10,18.75,ma10_break,559,10101.13,380.12,0.037631,1.619,-0.0476,2.4286,1,95.0,setup_rsi2=4.44; next_open_entry; avg_value_10=154.2704M; adr20=4.3159; close_gt_ma50=True
rsi2,KYMR,2026-03-09,82.85,80.18,2.67,2026-03-10,84.86,ma10_break,121,10024.85,243.21,0.024261,0.7528,-0.5281,1.5236,1,92.0,setup_rsi2=3.85; next_open_entry; avg_value_10=83.7047M; adr20=5.6519; close_gt_ma50=True
rsi2,EWTX,2026-03-09,27.3,26.824,0.476,2026-03-10,28.66,ma10_break,370,10101.0,503.2,0.049817,2.8571,-0.5672,5.2731,1,91.0,setup_rsi2=4.51; next_open_entry; avg_value_10=29.1450M; adr20=5.2359; close_gt_ma50=True
rsi2,DAR,2026-03-10,52.3,51.32,0.98,2026-03-10,51.32,same_day_stop_loss,193,10093.9,-189.14,-0.018738,-1.0,-1.3061,0.5204,0,91.0,setup_rsi2=3.13; next_open_entry; avg_value_10=130.1461M; adr20=3.0502; close_gt_ma50=True
rsi2,NESR,2026-03-10,20.97,19.9,1.07,2026-03-11,19.9,stop_loss,482,10107.54,-515.74,-0.051025,-1.0,-1.1495,0.5047,1,95.0,setup_rsi2=0.25; next_open_entry; avg_value_10=56.1897M; adr20=5.4111; close_gt_ma50=True
rsi2,GOLD,2026-03-10,50.49,48.0,2.49,2026-03-11,50.07,ma10_break,200,10098.0,-84.0,-0.008319,-0.1687,-0.5984,0.8273,1,94.0,setup_rsi2=0.49; next_open_entry; avg_value_10=36.0383M; adr20=6.6229; close_gt_ma50=True
rsi2,ORLA,2026-03-10,18.29,16.96,1.33,2026-03-11,18.02,ma10_break,553,10114.37,-149.31,-0.014762,-0.203,-0.812,0.3233,1,93.0,setup_rsi2=3.23; next_open_entry; avg_value_10=38.0482M; adr20=6.1372; close_gt_ma50=True
rsi2,IBRX,2026-03-11,8.04,7.77,0.27,2026-03-12,8.13,ma10_break,1256,10098.24,113.04,0.011194,0.3333,-0.8519,1.3333,1,99.0,setup_rsi2=2.02; next_open_entry; avg_value_10=259.9091M; adr20=13.7958; close_gt_ma50=True
rsi2,KOS,2026-03-12,2.09,1.89,0.2,2026-03-13,2.26,ma10_break,4835,10105.15,821.95,0.08134,0.85,-0.25,1.6,1,96.0,setup_rsi2=1.86; next_open_entry; avg_value_10=98.6021M; adr20=10.9757; close_gt_ma50=True
rsi2,ERAS,2026-03-16,14.15,13.54,0.61,2026-03-16,13.54,same_day_stop_loss,714,10103.1,-435.54,-0.04311,-1.0,-1.0984,0.2131,0,99.0,setup_rsi2=2.25; next_open_entry; avg_value_10=75.5311M; adr20=7.0513; close_gt_ma50=True
rsi2,PVLA,2026-03-16,124.08,120.69,3.39,2026-03-17,120.69,stop_loss,81,10050.48,-274.59,-0.027321,-1.0,-2.0531,3.0442,1,98.0,setup_rsi2=4.93; next_open_entry; avg_value_10=36.9503M; adr20=8.1838; close_gt_ma50=True
rsi2,SPHR,2026-03-16,106.15,104.645,1.505,2026-03-17,111.43,ma10_break,95,10084.25,501.6,0.049741,3.5083,-0.4252,5.2757,1,94.0,setup_rsi2=4.80; next_open_entry; avg_value_10=107.2141M; adr20=4.3993; close_gt_ma50=True
rsi2,ECO,2026-03-16,44.72,43.51,1.21,2026-03-17,46.07,ma10_break,226,10106.72,305.1,0.030188,1.1157,-0.3306,1.7686,1,93.0,setup_rsi2=4.99; next_open_entry; avg_value_10=31.2995M; adr20=4.0130; close_gt_ma50=True
rsi2,FRO,2026-03-16,30.99,29.82,1.17,2026-03-17,31.75,ma10_break,326,10102.74,247.76,0.024524,0.6496,-0.359,0.8547,1,92.0,setup_rsi2=3.04; next_open_entry; avg_value_10=199.6927M; adr20=4.0811; close_gt_ma50=True
rsi2,PPTA,2026-03-16,30.15,29.25,0.9,2026-03-17,31.27,ma10_break,335,10100.25,375.2,0.037148,1.2444,-0.1111,2.0333,1,91.0,setup_rsi2=2.64; next_open_entry; avg_value_10=48.2522M; adr20=7.0633; close_gt_ma50=True
rsi2,DAN,2026-03-16,31.6597,30.8824,0.7773,2026-03-17,32.2078,ma10_break,319,10099.44,174.84,0.017312,0.7051,-0.2051,1.5385,1,91.0,setup_rsi2=2.29; next_open_entry; avg_value_10=44.2740M; adr20=3.8489; close_gt_ma50=True
rsi2,ERAS,2026-03-17,13.51,13.48,0.03,2026-03-17,13.48,same_day_stop_loss,749,10118.99,-22.47,-0.002221,-1.0,-19.9996,3.9999,0,99.0,setup_rsi2=1.97; next_open_entry; avg_value_10=79.5314M; adr20=7.0776; close_gt_ma50=True
rsi2,SII,2026-03-17,146.97,145.18,1.79,2026-03-18,147.25,ma10_break,68,9993.96,19.04,0.001905,0.1564,-0.9888,2.9776,1,96.0,setup_rsi2=4.33; next_open_entry; avg_value_10=36.8932M; adr20=5.5438; close_gt_ma50=True
rsi2,RNG,2026-03-17,37.71,37.34,0.37,2026-03-18,37.23,stop_loss,268,10106.28,-128.64,-0.012729,-1.2973,-2.0,2.5406,1,91.0,setup_rsi2=4.73; next_open_entry; avg_value_10=87.7579M; adr20=6.6759; close_gt_ma50=True
rsi2,ERAS,2026-03-18,13.36,12.91,0.45,2026-03-19,13.38,ma10_break,758,10126.88,15.16,0.001497,0.0444,-0.4444,4.2889,1,99.0,setup_rsi2=1.47; next_open_entry; avg_value_10=78.4843M; adr20=7.1655; close_gt_ma50=True
rsi2,INDO,2026-03-18,4.15,3.95,0.2,2026-03-19,4.45,ma10_break,2441,10130.15,732.3,0.072289,1.5,-0.5,2.2,1,92.0,setup_rsi2=3.19; next_open_entry; avg_value_10=29.5956M; adr20=17.7294; close_gt_ma50=True
rsi2,ALM,2026-03-20,17.76,15.21,2.55,2026-03-23,16.33,ma10_break,570,10123.2,-815.1,-0.080518,-0.5608,-0.7608,0.1333,1,98.0,setup_rsi2=2.52; next_open_entry; avg_value_10=129.2519M; adr20=9.8359; close_gt_ma50=True
rsi2,FIGS,2026-03-20,14.84,13.85,0.99,2026-03-23,14.64,ma10_break,682,10120.88,-136.4,-0.013477,-0.202,-0.7424,0.399,1,97.0,setup_rsi2=3.24; next_open_entry; avg_value_10=50.8949M; adr20=6.3337; close_gt_ma50=True
rsi2,ALM,2026-03-23,16.33,15.91,0.42,2026-03-23,15.91,same_day_stop_loss,620,10124.6,-260.4,-0.02572,-1.0,-1.2143,2.8333,0,98.0,setup_rsi2=0.99; next_open_entry; avg_value_10=134.5147M; adr20=10.0131; close_gt_ma50=True
rsi2,FIGS,2026-03-23,14.64,14.105,0.535,2026-03-24,14.61,ma10_break,692,10130.88,-20.76,-0.002049,-0.0561,-0.4112,1.2804,1,97.0,setup_rsi2=3.06; next_open_entry; avg_value_10=46.6154M; adr20=6.3477; close_gt_ma50=True
rsi2,UNF,2026-03-23,260.76,259.95,0.81,2026-03-24,266.98,ma10_break,38,9908.88,236.36,0.023853,7.679,0.0,8.6173,1,93.0,setup_rsi2=2.64; next_open_entry; avg_value_10=197.1144M; adr20=3.1787; close_gt_ma50=True
rsi2,ANDE,2026-03-23,67.2022,65.3075,1.8947,2026-03-24,67.3418,ma10_break,150,10080.34,20.94,0.002077,0.0737,-0.4526,2.521,1,90.0,setup_rsi2=2.48; next_open_entry; avg_value_10=31.6812M; adr20=3.3811; close_gt_ma50=True
rsi2,CRCL,2026-03-25,106.77,98.31,8.46,2026-03-26,98.31,stop_loss,94,10036.38,-795.24,-0.079236,-1.0,-1.1182,0.4113,1,93.0,setup_rsi2=2.67; next_open_entry; avg_value_10=2582.3012M; adr20=9.2775; close_gt_ma50=True
rsi2,YOU,2026-03-16,45.14,43.8,1.34,2026-03-27,50.261,ma10_break,224,10111.36,1147.1,0.113447,3.8216,-0.4552,8.4851,9,95.0,setup_rsi2=4.05; next_open_entry; avg_value_10=70.6090M; adr20=5.6736; close_gt_ma50=True
rsi2,XENE,2026-03-25,53.905,52.545,1.36,2026-03-27,54.842,ma10_break,188,10134.14,176.16,0.017382,0.689,0.0,1.7537,2,92.0,setup_rsi2=2.74; next_open_entry; avg_value_10=104.2650M; adr20=5.1403; close_gt_ma50=True
rsi2,AMPX,2026-03-30,16.16,15.9,0.26,2026-03-30,15.9,same_day_stop_loss,626,10116.16,-162.76,-0.016089,-1.0,-6.3846,0.5385,0,98.0,setup_rsi2=4.86; next_open_entry; avg_value_10=135.9577M; adr20=9.0374; close_gt_ma50=True
rsi2,NKTR,2026-03-30,69.05,67.63,1.42,2026-03-30,67.63,same_day_stop_loss,146,10081.3,-207.32,-0.020565,-1.0,-3.4859,0.6761,0,97.0,setup_rsi2=4.90; next_open_entry; avg_value_10=56.6424M; adr20=6.2254; close_gt_ma50=True
rsi2,UNF,2026-03-30,249.9,248.47,1.43,2026-03-31,248.47,stop_loss,40,9996.0,-57.2,-0.005722,-1.0,-1.6783,2.8741,1,91.0,setup_rsi2=3.68; next_open_entry; avg_value_10=117.7802M; adr20=3.3367; close_gt_ma50=True
rsi2,AMPX,2026-03-31,15.01,14.5,0.51,2026-04-01,17.05,ma10_break,678,10176.78,1383.12,0.135909,4.0,-0.3922,4.549,1,98.0,setup_rsi2=1.80; next_open_entry; avg_value_10=137.9090M; adr20=9.2492; close_gt_ma50=True
rsi2,ESLT,2026-03-31,812.4809,809.1246,3.3563,2026-04-01,871.8666,ma10_break,12,9749.77,712.63,0.073092,17.6937,-0.122,25.1909,1,94.0,setup_rsi2=3.34; next_open_entry; avg_value_10=162.2730M; adr20=4.5473; close_gt_ma50=True
rsi2,COHR,2026-03-31,224.08,215.55,8.53,2026-04-01,244.14,ma10_break,45,10083.6,902.7,0.089522,2.3517,-0.4549,3.8453,1,94.0,setup_rsi2=4.31; next_open_entry; avg_value_10=3069.2432M; adr20=9.0838; close_gt_ma50=True
rsi2,SEI,2026-03-31,53.63,51.66,1.97,2026-04-01,58.0,ma10_break,190,10189.7,830.3,0.081484,2.2183,-0.2132,3.132,1,92.0,setup_rsi2=1.30; next_open_entry; avg_value_10=175.6055M; adr20=8.2335; close_gt_ma50=True
rsi2,NBIS,2026-03-31,97.98,89.653,8.327,2026-04-01,105.945,ma10_break,104,10189.92,828.36,0.081292,0.9565,-0.2702,1.1877,1,91.0,setup_rsi2=0.90; next_open_entry; avg_value_10=1872.0253M; adr20=7.3829; close_gt_ma50=True
rsi2,TPL,2026-03-31,468.77,465.59,3.18,2026-04-01,465.0,stop_loss,21,9844.17,-79.17,-0.008042,-1.1855,-9.4308,3.5315,1,90.0,setup_rsi2=1.42; next_open_entry; avg_value_10=271.5790M; adr20=4.2278; close_gt_ma50=True
rsi2,AEHR,2026-03-31,33.51,29.13,4.38,2026-04-02,36.23,ma10_break,304,10187.04,826.88,0.08117,0.621,-0.1164,2.5091,2,95.0,setup_rsi2=4.61; next_open_entry; avg_value_10=58.3533M; adr20=11.8265; close_gt_ma50=True
rsi2,ATI,2026-03-31,139.73,135.48,4.25,2026-04-06,145.614,ma10_break,73,10200.29,429.53,0.04211,1.3845,-0.5906,3.6894,4,91.0,setup_rsi2=4.18; next_open_entry; avg_value_10=309.0092M; adr20=4.3826; close_gt_ma50=True
rsi2,PUMP,2026-04-02,13.69,13.49,0.2,2026-04-06,13.81,ma10_break,746,10212.74,89.52,0.008766,0.6,-0.2,3.0,2,95.0,setup_rsi2=1.50; next_open_entry; avg_value_10=40.7461M; adr20=5.6314; close_gt_ma50=True
rsi2,NBR,2026-04-02,81.13,77.86,3.27,2026-04-06,79.8,ma10_break,126,10222.38,-167.58,-0.016393,-0.4067,-0.9297,1.0214,2,95.0,setup_rsi2=3.01; next_open_entry; avg_value_10=31.9273M; adr20=5.4540; close_gt_ma50=True
rsi2,TALO,2026-04-02,15.805,14.65,1.155,2026-04-06,15.4,ma10_break,646,10210.03,-261.63,-0.025625,-0.3506,-0.4719,0.1602,2,94.0,setup_rsi2=4.20; next_open_entry; avg_value_10=61.1960M; adr20=4.5472; close_gt_ma50=True
rsi2,SOC,2026-04-02,15.71,14.56,1.15,2026-04-06,14.56,stop_loss,650,10211.5,-747.5,-0.073202,-1.0,-1.4913,0.1826,2,93.0,setup_rsi2=4.52; next_open_entry; avg_value_10=99.2013M; adr20=11.9515; close_gt_ma50=True
rsi2,BFRG,2026-03-30,1.05,0.491,0.559,2026-04-07,0.99,ma10_break,9641,10123.05,-578.46,-0.057143,-0.1073,-0.2683,1.6279,6,91.0,setup_rsi2=3.64; next_open_entry; avg_value_10=43.9270M; adr20=13.2240; close_gt_ma50=True
rsi2,CRGY,2026-04-02,13.45,12.52,0.93,2026-04-08,12.52,stop_loss,760,10222.0,-706.8,-0.069145,-1.0,-1.3656,0.5376,4,94.0,setup_rsi2=4.59; next_open_entry; avg_value_10=128.4567M; adr20=4.1651; close_gt_ma50=True
rsi2,SEDG,2026-04-10,42.25,41.262,0.988,2026-04-10,41.262,same_day_stop_loss,241,10182.25,-238.11,-0.023385,-1.0,-1.8725,0.4555,0,90.0,setup_rsi2=3.19; next_open_entry; avg_value_10=151.2495M; adr20=8.8474; close_gt_ma50=True
rsi2,FSLY,2026-04-13,23.1,22.63,0.47,2026-04-13,22.63,same_day_stop_loss,441,10187.1,-207.27,-0.020346,-1.0,-1.8085,3.4042,0,98.0,setup_rsi2=4.79; next_open_entry; avg_value_10=460.4198M; adr20=12.0360; close_gt_ma50=True
rsi2,TYRA,2026-04-13,35.62,34.94,0.68,2026-04-14,35.94,ma10_break,286,10187.32,91.52,0.008984,0.4706,-0.7206,1.4853,1,96.0,setup_rsi2=3.47; next_open_entry; avg_value_10=39.9003M; adr20=6.1867; close_gt_ma50=True
rsi2,SEDG,2026-04-13,43.0,40.4,2.6,2026-04-14,44.13,ma10_break,237,10191.0,267.81,0.026279,0.4346,-0.3846,0.8077,1,90.0,setup_rsi2=3.03; next_open_entry; avg_value_10=145.6924M; adr20=8.7837; close_gt_ma50=True
rsi2,AGX,2026-03-27,505.1892,398.6259,106.5633,2026-04-15,590.1192,ma10_break,20,10103.78,1698.6,0.168115,0.797,-0.0439,1.0621,13,98.0,setup_rsi2=1.12; next_open_entry; avg_value_10=397.7959M; adr20=6.9322; close_gt_ma50=True
rsi2,DAR,2026-04-15,59.49,59.44,0.05,2026-04-15,59.44,same_day_stop_loss,171,10172.79,-8.55,-0.000841,-1.0,-31.9981,8.5994,0,91.0,setup_rsi2=4.34; next_open_entry; avg_value_10=203.8699M; adr20=3.8683; close_gt_ma50=True
rsi2,CLMT,2026-04-16,32.08,31.67,0.41,2026-04-17,31.67,stop_loss,317,10169.36,-129.97,-0.012781,-1.0,-2.3658,2.0244,1,94.0,setup_rsi2=3.94; next_open_entry; avg_value_10=35.7284M; adr20=5.4558; close_gt_ma50=True
rsi2,DAR,2026-04-16,58.47,57.89,0.58,2026-04-17,57.89,stop_loss,174,10173.78,-100.92,-0.00992,-1.0,-4.5517,3.3448,1,91.0,setup_rsi2=2.11; next_open_entry; avg_value_10=192.2550M; adr20=3.9560; close_gt_ma50=True
