strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_5d_close,DNTH,2025-10-07,34.4734,33.89,0.5834,2025-10-10,33.8866,stop_loss,307,10583.35,-180.16,-0.017023,-1.0058,-1.7541,3.7819,3,90.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:34.4700; slippage_bps=1.0; decision_date=2025-10-06 00:00:00; filter_close=34.4600; filter_ma50=28.4178; filter_avg_value_10=25.35; filter_adr20=7.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NKTR,2025-10-10,55.7056,53.75,1.9556,2025-10-10,53.7446,same_day_stop_loss_red_candle,190,10584.06,-372.58,-0.035202,-1.0027,-1.4295,0.4011,0,98.0,entry=rsi2_next_open; setup_rsi2=4.05; raw_entry=open:55.7000; slippage_bps=1.0; decision_date=2025-10-09 00:00:00; filter_close=55.6400; filter_ma50=40.3484; filter_avg_value_10=49.74; filter_adr20=6.31; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,WBD,2025-10-10,17.7218,17.25,0.4718,2025-10-10,17.2483,same_day_stop_loss_red_candle,597,10579.9,-282.68,-0.026718,-1.0037,-1.3603,1.6708,0,92.0,entry=rsi2_next_open; setup_rsi2=2.27; raw_entry=open:17.7200; slippage_bps=1.0; decision_date=2025-10-09 00:00:00; filter_close=17.6700; filter_ma50=14.8776; filter_avg_value_10=616.99; filter_adr20=5.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,STX,2025-10-10,219.4624,217.6782,1.7842,2025-10-10,217.6564,same_day_stop_loss_red_candle,48,10534.2,-86.69,-0.008229,-1.0122,-4.3482,2.1417,0,92.0,entry=rsi2_next_open; setup_rsi2=4.63; raw_entry=open:219.4405; slippage_bps=1.0; decision_date=2025-10-09 00:00:00; filter_close=220.7348; filter_ma50=188.3953; filter_avg_value_10=1305.46; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,APP,2025-10-07,595.2745,545.0,50.2745,2025-10-14,589.971,hold_5d_close,17,10119.67,-90.16,-0.008909,-0.1055,-0.6563,1.1876,5,91.0,entry=rsi2_next_open; setup_rsi2=2.10; raw_entry=open:595.2150; slippage_bps=1.0; decision_date=2025-10-06 00:00:00; filter_close=587.0000; filter_ma50=516.7450; filter_avg_value_10=5036.27; filter_adr20=5.08; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,UMAC,2025-10-13,13.7814,13.26,0.5214,2025-10-14,13.2587,stop_loss,768,10584.1,-401.44,-0.037928,-1.0025,-1.211,3.3922,1,92.0,entry=rsi2_next_open; setup_rsi2=2.34; raw_entry=open:13.7800; slippage_bps=1.0; decision_date=2025-10-10 00:00:00; filter_close=13.3700; filter_ma50=11.5594; filter_avg_value_10=68.51; filter_adr20=11.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,STX,2025-10-13,224.6005,211.7043,12.8962,2025-10-14,211.6831,stop_loss,47,10556.22,-607.11,-0.057513,-1.0016,-1.159,0.0052,1,92.0,entry=rsi2_next_open; setup_rsi2=1.80; raw_entry=open:224.5780; slippage_bps=1.0; decision_date=2025-10-10 00:00:00; filter_close=213.4467; filter_ma50=189.5475; filter_avg_value_10=1362.78; filter_adr20=4.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TTMI,2025-10-13,55.8156,53.5,2.3156,2025-10-14,53.4947,stop_loss,189,10549.15,-438.66,-0.041582,-1.0023,-1.0605,0.2869,1,90.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:55.8100; slippage_bps=1.0; decision_date=2025-10-10 00:00:00; filter_close=53.5800; filter_ma50=49.0074; filter_avg_value_10=167.85; filter_adr20=5.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,RZLV,2025-10-13,5.3805,5.07,0.3105,2025-10-16,5.0695,stop_loss,1968,10588.9,-612.14,-0.057809,-1.0016,-1.3542,1.1897,3,92.0,entry=rsi2_next_open; setup_rsi2=3.67; raw_entry=open:5.3800; slippage_bps=1.0; decision_date=2025-10-10 00:00:00; filter_close=5.1300; filter_ma50=4.7804; filter_avg_value_10=222.07; filter_adr20=13.86; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DGNX,2025-10-17,126.4126,125.28,1.1326,2025-10-17,125.2675,same_day_stop_loss_red_candle,83,10492.25,-95.05,-0.009059,-1.0111,-13.7136,3.4498,0,98.0,entry=rsi2_next_open; setup_rsi2=4.10; raw_entry=open:126.4000; slippage_bps=1.0; decision_date=2025-10-16 00:00:00; filter_close=133.3600; filter_ma50=98.9266; filter_avg_value_10=36.26; filter_adr20=20.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NKTR,2025-10-13,55.3055,52.91,2.3955,2025-10-20,62.9837,hold_5d_close,191,10563.36,1466.53,0.138832,3.2052,-0.6577,3.5961,5,98.0,entry=rsi2_next_open; setup_rsi2=1.91; raw_entry=open:55.3000; slippage_bps=1.0; decision_date=2025-10-10 00:00:00; filter_close=54.3400; filter_ma50=41.0016; filter_avg_value_10=46.42; filter_adr20=6.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,WBD,2025-10-13,18.0018,17.08,0.9218,2025-10-20,18.3182,hold_5d_close,588,10585.06,186.02,0.017574,0.3432,-0.7288,0.8225,5,90.0,entry=rsi2_next_open; setup_rsi2=0.89; raw_entry=open:18.0000; slippage_bps=1.0; decision_date=2025-10-10 00:00:00; filter_close=17.1000; filter_ma50=14.9562; filter_avg_value_10=610.37; filter_adr20=4.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NBIS,2025-10-20,116.8017,110.88,5.9217,2025-10-20,110.8689,same_day_stop_loss_red_candle,91,10628.95,-539.88,-0.050794,-1.0019,-1.5691,0.1129,0,97.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:116.7900; slippage_bps=1.0; decision_date=2025-10-17 00:00:00; filter_close=113.4400; filter_ma50=93.3760; filter_avg_value_10=2166.31; filter_adr20=7.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DGNX,2025-10-20,141.3741,110.88,30.4941,2025-10-20,110.8689,same_day_stop_loss_red_candle,75,10603.06,-2287.89,-0.215777,-1.0004,-1.0157,0.0074,0,96.0,entry=rsi2_next_open; setup_rsi2=2.60; raw_entry=open:141.3600; slippage_bps=1.0; decision_date=2025-10-17 00:00:00; filter_close=118.4000; filter_ma50=100.3646; filter_avg_value_10=36.63; filter_adr20=20.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,INOD,2025-10-15,80.7681,73.28,7.4881,2025-10-21,73.2727,stop_loss,131,10580.62,-981.9,-0.092802,-1.001,-1.1042,1.2008,4,93.0,entry=rsi2_next_open; setup_rsi2=4.75; raw_entry=open:80.7600; slippage_bps=1.0; decision_date=2025-10-14 00:00:00; filter_close=75.8300; filter_ma50=58.1868; filter_avg_value_10=162.80; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,JMIA,2025-10-20,10.8911,10.615,0.2761,2025-10-21,10.6139,stop_loss,973,10597.03,-269.67,-0.025448,-1.0038,-1.7425,0.9378,1,96.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:10.8900; slippage_bps=1.0; decision_date=2025-10-17 00:00:00; filter_close=10.7500; filter_ma50=9.9766; filter_avg_value_10=42.81; filter_adr20=6.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NBIS,2025-10-21,107.8908,107.51,0.3808,2025-10-21,107.4993,same_day_stop_loss_red_candle,98,10573.3,-38.37,-0.003629,-1.0282,-17.0459,0.7595,0,96.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:107.8800; slippage_bps=1.0; decision_date=2025-10-20 00:00:00; filter_close=109.0000; filter_ma50=94.1804; filter_avg_value_10=2156.53; filter_adr20=7.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,BETR,2025-10-15,52.5052,47.275,5.2302,2025-10-22,65.9234,hold_5d_close,201,10553.56,2697.05,0.255558,2.5655,-0.3356,6.1096,5,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:52.5000; slippage_bps=1.0; decision_date=2025-10-14 00:00:00; filter_close=49.9200; filter_ma50=33.3661; filter_avg_value_10=59.07; filter_adr20=23.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,KTOS,2025-10-20,87.2887,81.71,5.5787,2025-10-22,81.7018,stop_loss,121,10561.94,-676.01,-0.064005,-1.0015,-1.1613,0.6294,2,93.0,entry=rsi2_next_open; setup_rsi2=1.75; raw_entry=open:87.2800; slippage_bps=1.0; decision_date=2025-10-17 00:00:00; filter_close=83.1200; filter_ma50=77.6322; filter_avg_value_10=516.99; filter_adr20=6.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,AVAV,2025-10-20,361.1461,349.09,12.0561,2025-10-22,349.0551,stop_loss,29,10473.24,-350.64,-0.03348,-1.0029,-1.316,1.5365,2,93.0,entry=rsi2_next_open; setup_rsi2=3.56; raw_entry=open:361.1100; slippage_bps=1.0; decision_date=2025-10-17 00:00:00; filter_close=350.5900; filter_ma50=289.8272; filter_avg_value_10=506.91; filter_adr20=5.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,HOOD,2025-10-20,133.4383,125.6,7.8383,2025-10-22,125.5874,stop_loss,79,10541.63,-620.22,-0.058835,-1.0016,-1.6022,0.8624,2,93.0,entry=rsi2_next_open; setup_rsi2=4.27; raw_entry=open:133.4250; slippage_bps=1.0; decision_date=2025-10-17 00:00:00; filter_close=129.9100; filter_ma50=121.4698; filter_avg_value_10=3755.82; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SKYT,2025-10-20,15.8916,14.92,0.9716,2025-10-22,14.9185,stop_loss,667,10599.69,-649.05,-0.061232,-1.0015,-1.2357,0.8732,2,90.0,entry=rsi2_next_open; setup_rsi2=3.33; raw_entry=open:15.8900; slippage_bps=1.0; decision_date=2025-10-17 00:00:00; filter_close=15.3700; filter_ma50=14.0979; filter_avg_value_10=38.07; filter_adr20=10.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DPRO,2025-10-21,8.8109,8.52,0.2909,2025-10-22,8.5191,stop_loss,1202,10590.68,-350.66,-0.033111,-1.0029,-4.3347,1.85,1,97.0,entry=rsi2_next_open; setup_rsi2=4.41; raw_entry=open:8.8100; slippage_bps=1.0; decision_date=2025-10-20 00:00:00; filter_close=8.6800; filter_ma50=6.7335; filter_avg_value_10=74.03; filter_adr20=17.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,HIVE,2025-10-21,5.4905,5.49,0.0005,2025-10-22,5.1495,stop_loss,1929,10591.27,-657.91,-0.062118,-621.2453,-1367.1203,399.7291,1,97.0,entry=rsi2_next_open; setup_rsi2=4.64; raw_entry=open:5.4900; slippage_bps=1.0; decision_date=2025-10-20 00:00:00; filter_close=5.5900; filter_ma50=3.8562; filter_avg_value_10=263.73; filter_adr20=11.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,DGNX,2025-10-21,120.252,110.4,9.852,2025-10-22,110.389,stop_loss,88,10582.18,-867.95,-0.08202,-1.0011,-1.8283,0.1685,1,95.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:120.2400; slippage_bps=1.0; decision_date=2025-10-20 00:00:00; filter_close=117.4400; filter_ma50=101.8314; filter_avg_value_10=36.86; filter_adr20=20.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,IREN,2025-10-22,53.6554,52.645,1.0104,2025-10-22,52.6397,same_day_stop_loss_red_candle,196,10516.45,-199.06,-0.018929,-1.0052,-5.3994,4.1744,0,99.0,entry=rsi2_next_open; setup_rsi2=4.19; raw_entry=open:53.6500; slippage_bps=1.0; decision_date=2025-10-21 00:00:00; filter_close=55.1950; filter_ma50=38.8713; filter_avg_value_10=3102.51; filter_adr20=11.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NBIS,2025-10-22,106.6857,101.4,5.2857,2025-10-22,101.3899,same_day_stop_loss_red_candle,98,10455.2,-518.99,-0.049639,-1.0019,-2.2808,0.2108,0,96.0,entry=rsi2_next_open; setup_rsi2=1.41; raw_entry=open:106.6750; slippage_bps=1.0; decision_date=2025-10-21 00:00:00; filter_close=104.2800; filter_ma50=94.8612; filter_avg_value_10=2118.60; filter_adr20=7.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,METC,2025-10-24,36.9537,35.56,1.3937,2025-10-24,35.5564,same_day_stop_loss_red_candle,288,10642.66,-402.41,-0.037811,-1.0026,-2.0476,0.6503,0,97.0,entry=rsi2_next_open; setup_rsi2=4.80; raw_entry=open:36.9500; slippage_bps=1.0; decision_date=2025-10-23 00:00:00; filter_close=36.0100; filter_ma50=32.3336; filter_avg_value_10=195.75; filter_adr20=9.46; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TMC,2025-10-24,7.3507,7.125,0.2257,2025-10-24,7.1243,same_day_stop_loss_red_candle,1451,10665.92,-328.58,-0.030806,-1.0032,-1.0664,0.8384,0,95.0,entry=rsi2_next_open; setup_rsi2=4.95; raw_entry=open:7.3500; slippage_bps=1.0; decision_date=2025-10-23 00:00:00; filter_close=7.1500; filter_ma50=6.4929; filter_avg_value_10=130.56; filter_adr20=9.90; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,WWR,2025-10-23,1.5302,1.37,0.1602,2025-10-27,1.3299,stop_loss,6884,10533.57,-1378.77,-0.130893,-1.2506,-1.3746,1.3103,2,98.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:1.5300; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=1.5400; filter_ma50=1.1284; filter_avg_value_10=57.39; filter_adr20=22.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,BKKT,2025-10-23,28.0328,27.05,0.9828,2025-10-28,27.0473,stop_loss,376,10540.33,-370.55,-0.035156,-1.0028,-1.6512,3.537,3,97.0,entry=rsi2_next_open; setup_rsi2=2.32; raw_entry=open:28.0300; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=28.1000; filter_ma50=20.0148; filter_avg_value_10=92.29; filter_adr20=21.07; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,USAR,2025-10-28,21.2521,20.15,1.1021,2025-10-28,20.148,same_day_stop_loss_red_candle,500,10626.06,-552.07,-0.051954,-1.0018,-1.1089,0.8328,0,94.0,entry=rsi2_next_open; setup_rsi2=4.15; raw_entry=open:21.2500; slippage_bps=1.0; decision_date=2025-10-27 00:00:00; filter_close=21.6000; filter_ma50=20.1498; filter_avg_value_10=709.11; filter_adr20=15.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,PLUG,2025-10-23,3.0403,2.77,0.2703,2025-10-29,2.7697,stop_loss,3470,10549.85,-938.92,-0.088998,-1.001,-1.259,0.3688,4,95.0,entry=rsi2_next_open; setup_rsi2=1.69; raw_entry=open:3.0400; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=2.9200; filter_ma50=2.3470; filter_avg_value_10=551.95; filter_adr20=13.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,IREN,2025-10-23,52.7353,48.2,4.5353,2025-10-30,58.2142,hold_5d_close,199,10494.32,1090.3,0.103895,1.2081,-0.1467,3.2158,5,99.0,entry=rsi2_next_open; setup_rsi2=2.01; raw_entry=open:52.7300; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=51.8300; filter_ma50=39.5513; filter_avg_value_10=3027.47; filter_adr20=11.42; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,KEEL,2025-10-23,4.0104,3.701,0.3094,2025-10-30,4.0596,hold_5d_close,2624,10523.29,129.08,0.012266,0.159,-0.2922,2.8429,5,98.0,entry=rsi2_next_open; setup_rsi2=3.84; raw_entry=open:4.0100; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=3.9400; filter_ma50=2.6869; filter_avg_value_10=838.88; filter_adr20=13.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,BE,2025-10-23,94.2494,88.23,6.0194,2025-10-30,127.8372,hold_5d_close,111,10461.69,3728.24,0.356371,5.5799,-0.1694,8.2982,5,98.0,entry=rsi2_next_open; setup_rsi2=2.36; raw_entry=open:94.2400; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=94.3700; filter_ma50=72.7002; filter_avg_value_10=1475.57; filter_adr20=10.28; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,RGTI,2025-10-23,40.384,34.14,6.244,2025-10-30,42.5157,hold_5d_close,260,10499.85,554.24,0.052786,0.3414,-0.558,0.4926,5,98.0,entry=rsi2_next_open; setup_rsi2=1.68; raw_entry=open:40.3800; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=36.0600; filter_ma50=27.6962; filter_avg_value_10=6243.67; filter_adr20=13.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NAK,2025-10-23,1.8302,1.74,0.0902,2025-10-30,2.0198,hold_5d_close,5757,10536.36,1091.61,0.103604,2.1026,-0.4456,3.2137,5,98.0,entry=rsi2_next_open; setup_rsi2=3.64; raw_entry=open:1.8300; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=1.8600; filter_ma50=1.2422; filter_avg_value_10=91.94; filter_adr20=15.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,QBTS,2025-10-23,32.6033,26.37,6.2333,2025-10-30,36.1064,hold_5d_close,323,10530.85,1131.51,0.107447,0.562,-0.4722,0.7503,5,97.0,entry=rsi2_next_open; setup_rsi2=2.01; raw_entry=open:32.6000; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=27.2900; filter_ma50=24.1718; filter_avg_value_10=2350.74; filter_adr20=13.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,WULF,2025-10-23,12.7713,11.78,0.9913,2025-10-30,14.8185,hold_5d_close,825,10536.3,1688.97,0.1603,2.0653,-0.3745,4.3164,5,97.0,entry=rsi2_next_open; setup_rsi2=3.73; raw_entry=open:12.7700; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=12.6200; filter_ma50=10.9566; filter_avg_value_10=613.46; filter_adr20=9.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,OKLO,2025-10-23,120.002,114.0,6.002,2025-10-30,137.3763,hold_5d_close,87,10440.17,1511.56,0.144783,2.8947,-0.6001,5.3412,5,97.0,entry=rsi2_next_open; setup_rsi2=1.40; raw_entry=open:119.9900; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=120.1200; filter_ma50=106.4370; filter_avg_value_10=4058.28; filter_adr20=11.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,HIVE,2025-10-23,4.9705,4.74,0.2305,2025-10-30,5.2995,hold_5d_close,2121,10542.42,697.75,0.066185,1.4272,-0.2625,5.768,5,96.0,entry=rsi2_next_open; setup_rsi2=0.75; raw_entry=open:4.9700; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=4.9400; filter_ma50=3.9796; filter_avg_value_10=217.39; filter_adr20=11.44; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,NBIS,2025-10-23,100.34,94.63,5.71,2025-10-30,124.1676,hold_5d_close,105,10535.7,2501.89,0.237468,4.1729,-0.1541,5.0245,5,96.0,entry=rsi2_next_open; setup_rsi2=0.67; raw_entry=open:100.3300; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=98.6200; filter_ma50=95.3270; filter_avg_value_10=2161.57; filter_adr20=7.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,ASTS,2025-10-23,71.8822,66.671,5.2112,2025-10-30,76.6723,hold_5d_close,146,10494.8,699.36,0.066639,0.9192,-0.2067,2.3253,5,95.0,entry=rsi2_next_open; setup_rsi2=1.71; raw_entry=open:71.8750; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=71.3500; filter_ma50=56.6542; filter_avg_value_10=1367.83; filter_adr20=10.38; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,SEI,2025-10-23,46.9483,43.7085,3.2398,2025-10-30,52.861,hold_5d_close,224,10516.41,1324.45,0.125941,1.825,-0.4362,2.309,5,93.0,entry=rsi2_next_open; setup_rsi2=3.24; raw_entry=open:46.9436; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=46.1771; filter_ma50=36.7170; filter_avg_value_10=183.89; filter_adr20=8.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,COGT,2025-10-23,14.8615,14.2,0.6615,2025-10-30,16.2084,hold_5d_close,709,10536.79,954.95,0.09063,2.0362,-0.4029,2.5602,5,93.0,entry=rsi2_next_open; setup_rsi2=3.17; raw_entry=open:14.8600; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=14.8500; filter_ma50=13.5817; filter_avg_value_10=34.86; filter_adr20=5.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,UI,2025-10-23,692.413,663.2155,29.1975,2025-10-30,768.8131,hold_5d_close,15,10386.19,1146.0,0.110339,2.6167,-0.0024,3.4532,5,92.0,entry=rsi2_next_open; setup_rsi2=3.72; raw_entry=open:692.3437; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=688.6978; filter_ma50=599.7842; filter_avg_value_10=148.29; filter_adr20=4.82; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,HBM,2025-10-23,15.4467,14.8054,0.6413,2025-10-30,15.8835,hold_5d_close,682,10534.67,297.85,0.028273,0.681,-0.7974,1.8681,5,91.0,entry=rsi2_next_open; setup_rsi2=2.62; raw_entry=open:15.4452; slippage_bps=1.0; decision_date=2025-10-22 00:00:00; filter_close=15.0853; filter_ma50=13.8769; filter_avg_value_10=128.85; filter_adr20=4.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,UAMY,2025-10-30,9.2509,8.15,1.1009,2025-10-30,8.1492,same_day_stop_loss_red_candle,1152,10657.07,-1269.2,-0.119095,-1.0007,-1.2362,0.0718,0,98.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:9.2500; slippage_bps=1.0; decision_date=2025-10-29 00:00:00; filter_close=8.4000; filter_ma50=7.7124; filter_avg_value_10=251.16; filter_adr20=15.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TNGX,2025-10-24,7.8408,6.69,1.1508,2025-10-31,8.1092,hold_5d_close,1360,10663.47,365.03,0.034232,0.2332,-0.6263,0.4425,5,93.0,entry=rsi2_next_open; setup_rsi2=2.53; raw_entry=open:7.8400; slippage_bps=1.0; decision_date=2025-10-23 00:00:00; filter_close=7.5300; filter_ma50=7.4973; filter_avg_value_10=41.65; filter_adr20=8.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,UAMY,2025-10-31,8.1408,7.89,0.2508,2025-10-31,7.8892,same_day_stop_loss_red_candle,1309,10656.33,-329.35,-0.030906,-1.0031,-1.7177,0.6745,0,98.0,entry=rsi2_next_open; setup_rsi2=4.09; raw_entry=open:8.1400; slippage_bps=1.0; decision_date=2025-10-30 00:00:00; filter_close=8.3400; filter_ma50=7.7912; filter_avg_value_10=240.80; filter_adr20=16.43; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,LAC,2025-10-31,5.6006,5.524,0.0766,2025-10-31,5.5234,same_day_stop_loss_red_candle,1903,10657.87,-146.74,-0.013769,-1.0072,-2.7503,0.2539,0,93.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:5.6000; slippage_bps=1.0; decision_date=2025-10-30 00:00:00; filter_close=5.6200; filter_ma50=5.2340; filter_avg_value_10=184.66; filter_adr20=12.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,MLYS,2025-10-27,40.264,39.33,0.934,2025-11-03,39.3261,stop_loss,264,10629.7,-247.62,-0.023295,-1.0042,-2.424,3.3939,5,97.0,entry=rsi2_next_open; setup_rsi2=3.23; raw_entry=open:40.2600; slippage_bps=1.0; decision_date=2025-10-24 00:00:00; filter_close=39.9000; filter_ma50=33.5704; filter_avg_value_10=47.26; filter_adr20=5.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,TMC,2025-10-28,6.8507,6.64,0.2107,2025-11-03,6.6393,stop_loss,1552,10632.26,-328.01,-0.030851,-1.0032,-2.8036,2.1089,4,94.0,entry=rsi2_next_open; setup_rsi2=1.88; raw_entry=open:6.8500; slippage_bps=1.0; decision_date=2025-10-27 00:00:00; filter_close=6.8800; filter_ma50=6.5665; filter_avg_value_10=92.23; filter_adr20=9.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,IE,2025-10-30,14.0014,13.882,0.1194,2025-11-03,13.8806,stop_loss,760,10641.06,-91.8,-0.008627,-1.0116,-4.9531,9.7873,2,92.0,entry=rsi2_next_open; setup_rsi2=4.56; raw_entry=open:14.0000; slippage_bps=1.0; decision_date=2025-10-29 00:00:00; filter_close=14.0100; filter_ma50=11.7026; filter_avg_value_10=38.82; filter_adr20=7.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_5d_close,ALM,2025-10-28,7.2707,6.174,1.0967,2025-11-04,6.0694,stop_loss,1463,10637.07,-1757.55,-0.165229,-1.0954,-1.1313,0.5282,5,94.0,entry=rsi2_next_open; setup_rsi2=3.54; raw_entry=open:7.2700; slippage_bps=1.0; decision_date=2025-10-27 00:00:00; filter_close=6.6800; filter_ma50=5.8926; filter_avg_value_10=40.87; filter_adr20=9.98; rs_bucket=rs90_100
